locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	tss	region	is_exposed	baseMean	log2_baseMean_p1	nearest_methyl_distance	n_methyl_sites_2kb	gene_length	LFC_T2vsT1	LFC_T3vsT1	n_FIMO_hits
SC_RS39370		SCO7433	LysR family transcriptional regulator	LysR	8246125	8247111	+	8246125	1	0	28.759017427300137	4.89525498772567	437	2	987	-0.013077225448528	2.4134707867686496	7
SC_RS39690		SCO7498	GntR family transcriptional regulator	GntR	8309894	8310544	-	8310612	1	0	92.82183145714812	6.551851758249033	764	2	651	-1.9134663438208523	-1.7160385174331094	9
SC_RS39710		SCO7502	LacI family DNA-binding transcriptional regulator	LacI	8314675	8315715	-	8315741	1	0	161.12585088353387	7.340970335953987	182	3	1041	0.0152221707013668	-0.4425878220233318	0
SC_RS39915		SCO7543	ROK family transcriptional regulator	ROK	8365625	8366890	+	8365625	1	0	38.76871016479586	5.313561866257821	283	2	1266	0.3174114997788794	1.669113215440278	6
SC_RS40010		SCO7562	IclR family transcriptional regulator	IclR	8385161	8385997	-	8385997	1	0	81.8178278066802	6.371869458261325	1146	2	837	0.0893493563924571	-0.3439348212773021	3
SC_RS40120		SCO7584	TetR/AcrR family transcriptional regulator	TetR	8409626	8410198	-	8410229	1	0	133.00408992465967	7.066133223472539	267	1	573	0.3252894068191078	-0.849552586972629	7
SC_RS40125		SCO7585	MerR family transcriptional regulator	MerR	8410259	8410624	-	8410679	1	0	119.41894269710332	6.911918545207718	717	1	366	3.482150054914994	1.8120002091134544	3
SC_RS40390		SCO7639	MarR family winged helix-turn-helix transcriptional regulator	MarR	8468385	8468807	+	8468385	1	0	56.96762605411433	5.857175499076893	865	3	423	-1.9677755252935685	-1.6032988872736655	3
SC_RS40655		SCO7694	TetR/AcrR family transcriptional regulator	TetR	8531016	8531588	+	8531016	1	0	85.19485548529481	6.42952985994028	1696	2	573	-0.6512356615659685	-0.8302464893604365	1
SC_RS40665		SCO7696	MarR family winged helix-turn-helix transcriptional regulator	MarR	8532086	8532541	+	8532086	1	0	29.458011595357124	4.9287498556504	626	7	456	-0.3852946992279291	-0.219677194294533	14
SC_RS40675		SCO7698	MerR family transcriptional regulator	MerR	8534142	8535239	-	8535344	1	0	771.1415955688948	9.59272162339958	1238	7	1098	6.713866498922921	3.815490656957353	7
SC_RS40695		SCO7702	FadR/GntR family transcriptional regulator	GntR	8539362	8540072	+	8539362	1	0	120.29361920894672	6.922359847588966	975	2	711	1.255797203891179	-0.0525781377855176	5
SC_RS40730		SCO7709	MarR family winged helix-turn-helix transcriptional regulator	MarR	8545444	8545872	+	8545444	1	0	42.323282698655056	5.437070658093065	396	4	429	-0.1292031354906641	-0.3052744312971945	1
SC_RS40805		SCO7724	transcriptional regulator	Other regulatory	8558433	8559848	-	8559846	1	0	100.47637266811276	6.665000045238614	424	2	1416	-2.6098735454679076	-0.4314514378227558	3
SC_RS40820		SCO7727	MarR family winged helix-turn-helix transcriptional regulator	MarR	8562591	8563058	-	8563058	1	0	185.857629672102	7.545795662058436	1376	2	468	-0.8509038570949925	-1.1928869213220008	3
SC_RS40895		SCO7742	MarR family winged helix-turn-helix transcriptional regulator	MarR	8577403	8577879	+	8577403	1	0	50.914967077419675	5.698078622207547	1609	1	477	0.9260032244489564	0.4547841933827709	3
SC_RS40930		SCO7751	MarR family winged helix-turn-helix transcriptional regulator	MarR	8584661	8585167	+	8584484	1	0	32.73944020680971	5.0763641320113795	161	2	507	-0.4625874680291252	0.5046014757488048	1
SC_RS40940		SCO7753	helix-turn-helix transcriptional regulator	HTH (other)	8586108	8586491	-	8586491	1	0	55.04699889149188	5.8085652190281625	1026	2	384	-1.9173222472750449	-1.257499988383297	3
SC_RS40985		SCO7765	MarR family winged helix-turn-helix transcriptional regulator	MarR	8595004	8595444	+	8594981	1	0	185.556065384082	7.543465456159837	3672	0	441	0.5958914134685561	0.5661381651716513	7
SC_RS40995		SCO7767	helix-turn-helix transcriptional regulator	HTH (other)	8596583	8597410	-	8597410	1	0	70.43909511847228	6.158641901601252	2227	0	828	0.1146127928628551	0.271194889602782	2
SC_RS41050		SCO7778	IclR family transcriptional regulator	IclR	8605797	8606564	+	8605768	1	0	121.4596345621598	6.93616247276809	440	3	768	1.5464556094143065	0.8420318774946273	4
SC_RS41060		SCO7780	helix-turn-helix domain-containing protein	HTH (other)	8607539	8608480	+	8607423	1	0	138.9106242125357	7.128361708508782	859	3	942	1.558169930487341	0.3956279498880982	4
SC_RS41130		SCO7794	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	TetR	8618313	8618951	+	8618313	1	0	49.93844233872234	5.670682938587423	1112	1	639	-1.1706397634528138	-0.4813113589793388	1
SC_RS41225		SCO7815	TetR/AcrR family transcriptional regulator	TetR	8634834	8635487	+	8634834	1	0	80.17826180649611	6.343021544186392	15	2	654	-0.1555362007224736	-0.8227812808803633	4
SC_RS41270		SCO7824	TetR/AcrR family transcriptional regulator	TetR	8643240	8643812	-	8644141	1	0	57.688551047561454	5.875007184970521	924	2	573	0.9107738786248518	0.3634344535182002	2
