chrom,position,strand,mod_type,mean_coverage,std_coverage,mean_mod_freq,std_mod_freq,min_mod_freq,max_mod_freq,n_reps,timepoint
NC_003888.3,6370541,-,6mA,30.0,6.0,56.945,1.384999999999998,55.56,58.33,2,T3
NC_003888.3,6373388,+,4mC,23.5,0.5,66.12,7.789999999999999,58.33,73.91,2,T3
NC_003888.3,6376169,-,6mA,30.0,1.0,55.005,0.16499999999999915,54.84,55.17,2,T3
NC_003888.3,6377433,+,6mA,29.5,5.5,57.085,2.914999999999999,54.17,60.0,2,T3
NC_003888.3,6379484,-,4mC,15.0,2.0,84.39,7.920000000000002,76.47,92.31,2,T3
NC_003888.3,6382459,-,6mA,22.0,3.0,65.58,2.4200000000000017,63.16,68.0,2,T3
NC_003888.3,6384593,-,4mC,15.0,2.0,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6396332,+,4mC,14.0,2.0,70.83500000000001,4.164999999999999,66.67,75.0,2,T3
NC_003888.3,6397210,+,6mA,26.0,8.0,55.555,5.555,50.0,61.11,2,T3
NC_003888.3,6400478,-,4mC,14.0,0.0,92.86,0.0,92.86,92.86,2,T3
NC_003888.3,6403190,+,6mA,29.5,7.5,54.3,0.25,54.05,54.55,2,T3
NC_003888.3,6403194,+,4mC,19.0,4.0,80.28999999999999,6.380000000000003,73.91,86.67,2,T3
NC_003888.3,6403938,-,4mC,17.5,5.5,89.315,2.355000000000004,86.96,91.67,2,T3
NC_003888.3,6405086,-,4mC,14.5,0.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6409617,-,6mA,28.0,3.0,60.644999999999996,0.6449999999999996,60.0,61.29,2,T3
NC_003888.3,6414963,+,6mA,30.0,2.0,53.345,0.22500000000000142,53.12,53.57,2,T3
NC_003888.3,6417733,+,4mC,15.5,2.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6420788,+,4mC,14.0,0.0,78.57,0.0,78.57,78.57,2,T3
NC_003888.3,6447373,+,4mC,19.0,6.0,92.155,0.15500000000000114,92.0,92.31,2,T3
NC_003888.3,6451163,+,6mA,17.5,6.5,67.61500000000001,5.115000000000002,62.5,72.73,2,T3
NC_003888.3,6452720,-,6mA,19.0,2.0,62.185,9.245000000000005,52.94,71.43,2,T3
NC_003888.3,6453925,-,4mC,11.0,1.0,86.66499999999999,3.335000000000001,83.33,90.0,2,T3
NC_003888.3,6459845,-,4mC,14.5,2.5,89.955,1.7150000000000034,88.24,91.67,2,T3
NC_003888.3,6462222,-,4mC,16.0,1.0,84.12,4.119999999999997,80.0,88.24,2,T3
NC_003888.3,6475220,-,6mA,31.5,1.5,54.095,2.5749999999999993,51.52,56.67,2,T3
NC_003888.3,6478516,+,4mC,14.0,2.0,64.58500000000001,2.085000000000001,62.5,66.67,2,T3
NC_003888.3,6480346,-,4mC,13.0,1.0,96.43,3.5700000000000003,92.86,100.0,2,T3
NC_003888.3,6480961,-,4mC,16.5,5.5,97.725,2.2749999999999986,95.45,100.0,2,T3
NC_003888.3,6481428,+,4mC,16.0,4.0,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,6485079,+,6mA,25.5,7.5,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,6486297,-,6mA,37.0,4.0,70.805,4.955000000000005,65.85,75.76,2,T3
NC_003888.3,6490220,-,4mC,12.5,0.5,75.96000000000001,0.9600000000000009,75.0,76.92,2,T3
NC_003888.3,6490766,+,4mC,11.5,0.5,82.57499999999999,0.7550000000000024,81.82,83.33,2,T3
NC_003888.3,6492055,-,4mC,17.0,1.0,73.265,4.515000000000001,68.75,77.78,2,T3
NC_003888.3,6494653,+,4mC,12.0,0.0,66.67,0.0,66.67,66.67,2,T3
NC_003888.3,6496815,-,4mC,16.0,2.0,86.505,7.935000000000002,78.57,94.44,2,T3
NC_003888.3,6510534,+,6mA,27.0,6.0,63.42,6.280000000000001,57.14,69.7,2,T3
NC_003888.3,6513968,-,6mA,21.5,3.5,63.78,8.219999999999999,55.56,72.0,2,T3
NC_003888.3,6513972,-,6mA,15.5,3.5,55.480000000000004,2.849999999999998,52.63,58.33,2,T3
NC_003888.3,6519312,+,4mC,16.5,1.5,93.88499999999999,0.5549999999999997,93.33,94.44,2,T3
NC_003888.3,6519845,+,6mA,25.0,4.0,57.879999999999995,0.7399999999999984,57.14,58.62,2,T3
NC_003888.3,6525145,+,4mC,15.5,2.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6527073,+,6mA,19.5,1.5,61.504999999999995,0.3949999999999996,61.11,61.9,2,T3
NC_003888.3,6531134,+,6mA,16.0,4.0,54.165,4.164999999999999,50.0,58.33,2,T3
NC_003888.3,6532420,+,6mA,16.0,6.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6539997,-,6mA,20.0,5.0,75.33500000000001,11.335,64.0,86.67,2,T3
NC_003888.3,6540318,+,6mA,22.5,9.5,68.99000000000001,0.240000000000002,68.75,69.23,2,T3
NC_003888.3,6545343,+,6mA,14.0,2.0,56.25,6.25,50.0,62.5,2,T3
NC_003888.3,6552712,+,6mA,23.0,2.0,60.19,7.809999999999999,52.38,68.0,2,T3
NC_003888.3,6553885,-,6mA,27.0,7.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6558103,+,6mA,24.5,0.5,73.58500000000001,5.585000000000001,68.0,79.17,2,T3
NC_003888.3,6558226,+,6mA,18.0,1.0,58.67,6.039999999999996,52.63,64.71,2,T3
NC_003888.3,6565470,+,6mA,24.5,3.5,75.0,3.569999999999993,71.43,78.57,2,T3
NC_003888.3,6583723,+,4mC,17.5,1.5,85.85499999999999,1.6450000000000031,84.21,87.5,2,T3
NC_003888.3,6596536,+,6mA,29.5,7.5,67.445,5.285000000000004,62.16,72.73,2,T3
NC_003888.3,6597313,+,4mC,17.5,0.5,88.725,5.395000000000003,83.33,94.12,2,T3
NC_003888.3,6602418,+,6mA,33.5,6.5,76.99000000000001,4.490000000000002,72.5,81.48,2,T3
NC_003888.3,6613155,+,6mA,31.5,1.5,69.7,3.030000000000001,66.67,72.73,2,T3
NC_003888.3,6621566,-,6mA,19.5,2.5,67.78,8.689999999999998,59.09,76.47,2,T3
NC_003888.3,6622376,-,6mA,22.0,4.0,74.35499999999999,8.975000000000001,65.38,83.33,2,T3
NC_003888.3,6624375,+,6mA,21.0,1.0,78.18,8.18,70.0,86.36,2,T3
NC_003888.3,6625301,+,4mC,15.5,1.5,83.405,4.835000000000001,78.57,88.24,2,T3
NC_003888.3,6625522,+,4mC,12.5,2.5,70.0,10.0,60.0,80.0,2,T3
NC_003888.3,6630911,-,4mC,18.5,2.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6631406,-,4mC,12.0,1.0,90.91,9.090000000000003,81.82,100.0,2,T3
NC_003888.3,6632434,-,6mA,23.5,2.5,53.115,0.7349999999999994,52.38,53.85,2,T3
NC_003888.3,6634751,-,6mA,22.0,7.0,71.035,8.965,62.07,80.0,2,T3
NC_003888.3,6637818,-,6mA,20.5,3.5,60.295,10.295000000000002,50.0,70.59,2,T3
NC_003888.3,6638956,+,6mA,19.5,1.5,51.19,1.1900000000000013,50.0,52.38,2,T3
NC_003888.3,6639722,+,6mA,21.0,2.0,65.9,8.009999999999998,57.89,73.91,2,T3
NC_003888.3,6641886,+,4mC,12.0,1.0,87.065,5.2450000000000045,81.82,92.31,2,T3
NC_003888.3,6642947,-,6mA,21.0,4.0,63.41,4.59,58.82,68.0,2,T3
NC_003888.3,6650644,-,6mA,19.0,2.0,52.66,0.2799999999999976,52.38,52.94,2,T3
NC_003888.3,6652198,+,6mA,23.5,6.5,61.96,8.630000000000003,53.33,70.59,2,T3
NC_003888.3,6658503,-,4mC,13.5,1.5,82.5,9.170000000000002,73.33,91.67,2,T3
NC_003888.3,6659342,-,6mA,19.5,3.5,77.58,3.6700000000000017,73.91,81.25,2,T3
NC_003888.3,6662904,-,4mC,15.0,4.0,97.37,2.6300000000000026,94.74,100.0,2,T3
NC_003888.3,6664870,-,6mA,17.0,2.0,64.91499999999999,1.7550000000000026,63.16,66.67,2,T3
NC_003888.3,6668561,+,6mA,21.5,2.5,58.665,4.494999999999997,54.17,63.16,2,T3
NC_003888.3,6668896,+,6mA,20.0,4.0,55.21,1.0399999999999991,54.17,56.25,2,T3
NC_003888.3,6674670,-,6mA,28.0,8.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6674973,+,6mA,24.0,8.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6688916,+,6mA,23.0,1.0,58.905,4.734999999999999,54.17,63.64,2,T3
NC_003888.3,6691316,+,6mA,21.5,0.5,55.845,1.2950000000000017,54.55,57.14,2,T3
NC_003888.3,6693826,+,6mA,26.5,3.5,70.435,9.565000000000001,60.87,80.0,2,T3
NC_003888.3,6697443,+,4mC,12.0,0.0,66.66499999999999,8.335,58.33,75.0,2,T3
NC_003888.3,6701599,+,6mA,29.0,1.0,63.45,9.879999999999999,53.57,73.33,2,T3
NC_003888.3,6701830,+,6mA,27.5,1.5,54.510000000000005,0.6600000000000001,53.85,55.17,2,T3
NC_003888.3,6701834,+,4mC,15.5,2.5,91.66499999999999,8.335,83.33,100.0,2,T3
NC_003888.3,6702562,-,4mC,16.0,3.0,73.89,10.730000000000004,63.16,84.62,2,T3
NC_003888.3,6705112,+,6mA,26.5,2.5,58.474999999999994,0.14499999999999957,58.33,58.62,2,T3
NC_003888.3,6709333,+,6mA,27.5,4.5,58.56,2.3099999999999987,56.25,60.87,2,T3
NC_003888.3,6709357,+,4mC,14.0,0.0,82.13999999999999,3.5700000000000003,78.57,85.71,2,T3
NC_003888.3,6710221,+,4mC,18.0,2.0,75.0,0.0,75.0,75.0,2,T3
NC_003888.3,6711562,+,4mC,12.0,2.0,57.145,7.145000000000003,50.0,64.29,2,T3
NC_003888.3,6711767,+,6mA,35.5,0.5,63.254999999999995,8.965,54.29,72.22,2,T3
NC_003888.3,6712374,+,4mC,12.5,2.5,86.66499999999999,13.335,73.33,100.0,2,T3
NC_003888.3,6714658,-,6mA,21.0,1.0,59.32,4.32,55.0,63.64,2,T3
NC_003888.3,6722686,+,6mA,33.5,2.5,59.81,1.4800000000000004,58.33,61.29,2,T3
NC_003888.3,6723064,-,6mA,22.5,2.5,79.0,9.0,70.0,88.0,2,T3
NC_003888.3,6725217,-,4mC,12.5,0.5,83.655,8.655000000000001,75.0,92.31,2,T3
NC_003888.3,6725221,-,6mA,24.0,2.0,59.09,9.090000000000003,50.0,68.18,2,T3
NC_003888.3,6727860,+,6mA,33.5,11.5,56.21,2.8800000000000026,53.33,59.09,2,T3
NC_003888.3,6730736,-,6mA,29.5,3.5,77.565,10.894999999999996,66.67,88.46,2,T3
NC_003888.3,6733964,-,4mC,14.5,2.5,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,6737341,+,6mA,27.0,1.0,72.53,8.239999999999995,64.29,80.77,2,T3
NC_003888.3,6739956,-,6mA,18.0,6.0,54.165,4.164999999999999,50.0,58.33,2,T3
NC_003888.3,6744548,-,4mC,13.5,3.5,89.12,0.8800000000000026,88.24,90.0,2,T3
NC_003888.3,6744587,-,4mC,16.5,5.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6745357,+,6mA,22.5,1.5,55.95,5.949999999999999,50.0,61.9,2,T3
NC_003888.3,6753712,-,4mC,17.5,4.5,89.33500000000001,2.9750000000000014,86.36,92.31,2,T3
NC_003888.3,6762219,+,6mA,15.5,5.5,70.475,10.475000000000001,60.0,80.95,2,T3
NC_003888.3,6762223,+,6mA,16.5,2.5,62.03,9.400000000000002,52.63,71.43,2,T3
NC_003888.3,6762536,-,6mA,18.0,7.0,53.275,1.2749999999999986,52.0,54.55,2,T3
NC_003888.3,6762563,-,6mA,16.0,3.0,64.98,3.4400000000000013,61.54,68.42,2,T3
NC_003888.3,6770835,+,6mA,15.5,5.5,58.57,1.4299999999999997,57.14,60.0,2,T3
NC_003888.3,6777664,+,6mA,19.0,3.0,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,6779885,+,6mA,21.5,0.5,51.19,1.1900000000000013,50.0,52.38,2,T3
NC_003888.3,6782529,-,6mA,23.0,1.0,65.155,1.5150000000000006,63.64,66.67,2,T3
NC_003888.3,6782532,-,6mA,21.5,1.5,58.585,6.414999999999999,52.17,65.0,2,T3
NC_003888.3,6783683,-,6mA,24.5,1.5,61.205,0.33500000000000085,60.87,61.54,2,T3
NC_003888.3,6785946,+,4mC,17.0,1.0,96.875,3.125,93.75,100.0,2,T3
NC_003888.3,6788507,+,6mA,22.5,1.5,72.92,6.25,66.67,79.17,2,T3
NC_003888.3,6789358,+,6mA,13.5,3.5,59.41,0.5899999999999999,58.82,60.0,2,T3
NC_003888.3,6791918,-,6mA,13.5,1.5,55.83,2.5,53.33,58.33,2,T3
NC_003888.3,6793198,-,6mA,18.0,3.0,58.57,1.4299999999999997,57.14,60.0,2,T3
NC_003888.3,6794456,-,6mA,20.0,3.0,52.555,0.384999999999998,52.17,52.94,2,T3
NC_003888.3,6794677,-,6mA,16.5,2.5,80.45,9.019999999999996,71.43,89.47,2,T3
NC_003888.3,6800457,+,6mA,19.0,7.0,54.165,4.164999999999999,50.0,58.33,2,T3
NC_003888.3,6803433,+,6mA,21.0,7.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6808340,-,4mC,18.0,3.0,90.475,9.524999999999999,80.95,100.0,2,T3
NC_003888.3,6812702,+,4mC,12.5,2.5,61.665,8.335,53.33,70.0,2,T3
NC_003888.3,6813878,+,6mA,25.5,3.5,66.85,1.3300000000000054,65.52,68.18,2,T3
NC_003888.3,6816125,+,4mC,18.0,2.0,96.875,3.125,93.75,100.0,2,T3
NC_003888.3,6818985,-,4mC,12.0,2.0,80.715,9.284999999999997,71.43,90.0,2,T3
NC_003888.3,6821833,-,6mA,22.5,2.5,51.0,1.0,50.0,52.0,2,T3
NC_003888.3,6823198,+,6mA,29.5,4.5,52.47,0.46999999999999886,52.0,52.94,2,T3
NC_003888.3,6825252,+,6mA,31.0,1.0,51.665,1.6649999999999991,50.0,53.33,2,T3
NC_003888.3,6827025,+,6mA,21.0,0.0,59.519999999999996,2.379999999999999,57.14,61.9,2,T3
NC_003888.3,6832902,-,4mC,11.5,0.5,83.33500000000001,16.665,66.67,100.0,2,T3
NC_003888.3,6832923,-,4mC,22.0,1.0,95.445,0.2050000000000054,95.24,95.65,2,T3
NC_003888.3,6835175,-,4mC,13.0,1.0,70.235,13.094999999999999,57.14,83.33,2,T3
NC_003888.3,6835561,+,6mA,21.0,1.0,63.865,8.865000000000002,55.0,72.73,2,T3
NC_003888.3,6838587,+,4mC,11.5,0.5,60.985,2.655000000000001,58.33,63.64,2,T3
NC_003888.3,6841170,-,4mC,11.5,0.5,74.62,16.29,58.33,90.91,2,T3
NC_003888.3,6857841,-,6mA,22.0,5.0,55.335,3.4849999999999994,51.85,58.82,2,T3
NC_003888.3,6873495,+,4mC,14.0,2.0,89.58500000000001,2.085000000000001,87.5,91.67,2,T3
NC_003888.3,6874320,+,4mC,16.0,4.0,77.5,2.5,75.0,80.0,2,T3
NC_003888.3,6879641,+,6mA,32.5,9.5,58.02,1.5,56.52,59.52,2,T3
NC_003888.3,6879645,+,4mC,16.0,1.0,87.455,0.7849999999999966,86.67,88.24,2,T3
NC_003888.3,6886810,-,4mC,16.5,0.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,6887897,-,6mA,19.0,3.0,70.74000000000001,1.990000000000002,68.75,72.73,2,T3
NC_003888.3,6897752,-,6mA,24.5,2.5,57.325,1.7650000000000006,55.56,59.09,2,T3
NC_003888.3,6904461,+,4mC,13.0,0.0,84.61500000000001,7.695,76.92,92.31,2,T3
NC_003888.3,6907097,-,6mA,19.0,3.0,64.49000000000001,8.240000000000002,56.25,72.73,2,T3
NC_003888.3,6910043,-,4mC,13.5,3.5,89.12,0.8800000000000026,88.24,90.0,2,T3
NC_003888.3,6917680,+,4mC,11.5,1.5,56.925,3.0749999999999993,53.85,60.0,2,T3
NC_003888.3,6924937,-,6mA,27.5,0.5,78.24000000000001,3.240000000000002,75.0,81.48,2,T3
NC_003888.3,6930690,-,4mC,19.5,4.5,92.5,0.8299999999999983,91.67,93.33,2,T3
NC_003888.3,6937702,-,6mA,32.5,3.5,50.86,0.8599999999999994,50.0,51.72,2,T3
NC_003888.3,6940097,+,4mC,15.5,2.5,89.53,4.909999999999997,84.62,94.44,2,T3
NC_003888.3,6941575,+,6mA,32.5,1.5,73.86,0.3299999999999983,73.53,74.19,2,T3
NC_003888.3,6941576,+,6mA,28.5,5.5,56.2,0.3200000000000003,55.88,56.52,2,T3
NC_003888.3,6943529,-,6mA,34.0,4.0,62.28,4.390000000000001,57.89,66.67,2,T3
NC_003888.3,6949620,+,6mA,24.5,1.5,63.629999999999995,5.939999999999998,57.69,69.57,2,T3
NC_003888.3,6949653,+,6mA,22.5,4.5,55.56,0.0,55.56,55.56,2,T3
NC_003888.3,6957138,-,4mC,16.0,6.0,95.0,5.0,90.0,100.0,2,T3
NC_003888.3,6957413,+,4mC,12.0,1.0,83.91499999999999,6.994999999999997,76.92,90.91,2,T3
NC_003888.3,6959809,-,6mA,24.0,8.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,6965958,-,4mC,12.5,1.5,83.76499999999999,1.9450000000000003,81.82,85.71,2,T3
NC_003888.3,6968874,-,4mC,14.0,1.0,92.82,0.509999999999998,92.31,93.33,2,T3
NC_003888.3,6971541,+,6mA,26.0,6.0,67.19,7.809999999999999,59.38,75.0,2,T3
NC_003888.3,6989039,+,6mA,33.0,1.0,57.72,4.780000000000001,52.94,62.5,2,T3
NC_003888.3,6994093,-,6mA,23.0,7.0,62.71,6.039999999999999,56.67,68.75,2,T3
NC_003888.3,6998123,+,6mA,30.5,0.5,60.695,2.634999999999998,58.06,63.33,2,T3
NC_003888.3,7006053,-,6mA,18.5,4.5,66.93,2.6399999999999935,64.29,69.57,2,T3
NC_003888.3,7008122,-,6mA,16.5,6.5,51.085,1.0850000000000009,50.0,52.17,2,T3
NC_003888.3,7013682,-,6mA,22.5,4.5,56.480000000000004,4.629999999999999,51.85,61.11,2,T3
NC_003888.3,7014680,-,4mC,10.0,0.0,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,7024849,-,4mC,18.0,5.0,89.63499999999999,2.6750000000000043,86.96,92.31,2,T3
NC_003888.3,7026075,-,6mA,34.0,12.0,54.45,0.09999999999999788,54.35,54.55,2,T3
NC_003888.3,7027114,+,6mA,23.5,2.5,56.96,4.579999999999998,52.38,61.54,2,T3
NC_003888.3,7030090,+,6mA,22.0,2.0,54.165,4.164999999999999,50.0,58.33,2,T3
NC_003888.3,7030902,+,6mA,22.0,4.0,90.6,1.7100000000000009,88.89,92.31,2,T3
NC_003888.3,7031065,-,4mC,13.0,3.0,81.875,11.875,70.0,93.75,2,T3
NC_003888.3,7035262,-,4mC,18.5,1.5,64.85499999999999,0.14500000000000313,64.71,65.0,2,T3
NC_003888.3,7036521,+,4mC,15.0,3.0,75.0,8.329999999999998,66.67,83.33,2,T3
NC_003888.3,7036618,-,4mC,21.0,1.0,90.455,0.4549999999999983,90.0,90.91,2,T3
NC_003888.3,7039489,-,4mC,22.0,2.0,64.58500000000001,10.415,54.17,75.0,2,T3
NC_003888.3,7039604,-,4mC,18.5,1.5,61.91,3.09,58.82,65.0,2,T3
NC_003888.3,7043492,+,4mC,15.5,1.5,83.405,4.835000000000001,78.57,88.24,2,T3
NC_003888.3,7046215,+,4mC,13.5,1.5,59.165,0.8350000000000009,58.33,60.0,2,T3
NC_003888.3,7048059,+,6mA,27.5,0.5,56.480000000000004,6.48,50.0,62.96,2,T3
NC_003888.3,7048060,+,6mA,25.0,1.0,66.185,4.645,61.54,70.83,2,T3
NC_003888.3,7048730,-,4mC,14.0,2.0,79.16499999999999,4.164999999999999,75.0,83.33,2,T3
NC_003888.3,7048932,+,4mC,18.5,6.5,67.16499999999999,8.835,58.33,76.0,2,T3
NC_003888.3,7049751,+,4mC,15.5,4.5,67.275,12.725000000000001,54.55,80.0,2,T3
NC_003888.3,7050203,-,4mC,21.0,1.0,93.18,6.82,86.36,100.0,2,T3
NC_003888.3,7051440,+,4mC,11.5,0.5,61.365,11.365000000000002,50.0,72.73,2,T3
NC_003888.3,7058660,+,6mA,28.5,4.5,58.525,3.9750000000000014,54.55,62.5,2,T3
NC_003888.3,7060751,+,4mC,18.5,2.5,51.19,1.1900000000000013,50.0,52.38,2,T3
NC_003888.3,7061219,+,4mC,21.0,4.0,91.06,3.0600000000000023,88.0,94.12,2,T3
NC_003888.3,7061831,+,4mC,17.0,1.0,55.555,5.555,50.0,61.11,2,T3
NC_003888.3,7064924,-,4mC,17.0,4.0,95.24000000000001,4.759999999999998,90.48,100.0,2,T3
NC_003888.3,7066058,+,6mA,31.0,1.0,61.46,5.210000000000001,56.25,66.67,2,T3
NC_003888.3,7066430,+,4mC,18.0,1.0,91.795,2.325000000000003,89.47,94.12,2,T3
NC_003888.3,7068513,+,6mA,29.5,2.5,57.175,5.324999999999999,51.85,62.5,2,T3
NC_003888.3,7071117,-,6mA,20.0,4.0,55.21,1.0399999999999991,54.17,56.25,2,T3
NC_003888.3,7071231,-,6mA,19.0,2.0,65.125,6.305000000000003,58.82,71.43,2,T3
NC_003888.3,7073729,-,6mA,19.5,3.5,51.085,1.0850000000000009,50.0,52.17,2,T3
NC_003888.3,7084775,+,6mA,21.0,11.0,65.94,5.939999999999998,60.0,71.88,2,T3
NC_003888.3,7086447,-,6mA,22.0,4.0,66.88,5.34,61.54,72.22,2,T3
NC_003888.3,7090035,-,6mA,25.0,7.0,54.34,1.2200000000000024,53.12,55.56,2,T3
NC_003888.3,7090041,-,6mA,22.5,4.5,58.335,2.7749999999999986,55.56,61.11,2,T3
NC_003888.3,7093656,+,6mA,15.5,4.5,54.775,0.22500000000000142,54.55,55.0,2,T3
NC_003888.3,7101272,-,6mA,24.0,6.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,7102150,-,4mC,19.5,3.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,7102889,-,4mC,15.0,3.0,94.445,5.555,88.89,100.0,2,T3
NC_003888.3,7102893,-,6mA,30.0,8.0,58.49,0.6000000000000014,57.89,59.09,2,T3
NC_003888.3,7106922,+,6mA,27.0,8.0,53.46,0.8299999999999983,52.63,54.29,2,T3
NC_003888.3,7107817,+,6mA,25.5,4.5,70.235,13.094999999999999,57.14,83.33,2,T3
NC_003888.3,7107967,-,6mA,19.5,1.5,53.57,3.5700000000000003,50.0,57.14,2,T3
NC_003888.3,7108022,+,6mA,20.0,5.0,52.665,0.6649999999999991,52.0,53.33,2,T3
NC_003888.3,7109297,+,4mC,15.0,4.0,97.37,2.6300000000000026,94.74,100.0,2,T3
NC_003888.3,7111477,-,6mA,23.5,8.5,77.71000000000001,8.96,68.75,86.67,2,T3
NC_003888.3,7116887,+,6mA,18.5,3.5,61.82,1.8200000000000003,60.0,63.64,2,T3
NC_003888.3,7119124,-,6mA,23.0,9.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,7122007,+,6mA,12.5,1.5,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,7123328,+,6mA,13.0,3.0,66.25,3.75,62.5,70.0,2,T3
NC_003888.3,7125647,+,6mA,16.5,2.5,57.515,0.375,57.14,57.89,2,T3
NC_003888.3,7126362,+,6mA,18.0,6.0,52.085,2.085000000000001,50.0,54.17,2,T3
NC_003888.3,7126992,-,6mA,20.5,5.5,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,7141549,+,6mA,24.5,2.5,57.745000000000005,5.895,51.85,63.64,2,T3
NC_003888.3,7144794,+,6mA,22.5,4.5,56.480000000000004,4.629999999999999,51.85,61.11,2,T3
NC_003888.3,7148769,+,6mA,17.0,1.0,53.125,3.125,50.0,56.25,2,T3
NC_003888.3,7148770,+,6mA,18.0,1.0,65.945,13.005000000000003,52.94,78.95,2,T3
NC_003888.3,7149020,+,6mA,24.0,1.0,52.085,0.08500000000000085,52.0,52.17,2,T3
NC_003888.3,7149596,+,6mA,27.5,1.5,54.705,2.9849999999999994,51.72,57.69,2,T3
NC_003888.3,7149600,+,4mC,15.0,1.0,70.09,1.3400000000000034,68.75,71.43,2,T3
NC_003888.3,7155223,-,6mA,28.5,1.5,65.185,5.185000000000002,60.0,70.37,2,T3
NC_003888.3,7160271,-,4mC,13.5,1.5,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,7163570,+,6mA,28.0,2.0,55.769999999999996,5.77,50.0,61.54,2,T3
NC_003888.3,7165087,-,6mA,21.5,3.5,51.0,1.0,50.0,52.0,2,T3
NC_003888.3,7174245,-,6mA,20.5,2.5,56.040000000000006,0.4800000000000004,55.56,56.52,2,T3
NC_003888.3,7174480,+,4mC,17.5,1.5,93.75,6.25,87.5,100.0,2,T3
NC_003888.3,7174582,+,4mC,13.5,2.5,92.33,1.4200000000000017,90.91,93.75,2,T3
NC_003888.3,7174792,+,4mC,17.5,0.5,97.06,2.9399999999999977,94.12,100.0,2,T3
NC_003888.3,7176534,-,6mA,20.5,1.5,68.30000000000001,0.11999999999999744,68.18,68.42,2,T3
NC_003888.3,7176637,+,4mC,14.5,2.5,69.85499999999999,5.145000000000003,64.71,75.0,2,T3
NC_003888.3,7177632,-,6mA,21.5,0.5,62.99,8.440000000000005,54.55,71.43,2,T3
NC_003888.3,7178654,+,4mC,11.5,1.5,96.155,3.844999999999999,92.31,100.0,2,T3
NC_003888.3,7187130,-,4mC,10.5,0.5,85.0,15.0,70.0,100.0,2,T3
NC_003888.3,7187599,+,6mA,23.0,0.0,67.395,2.174999999999997,65.22,69.57,2,T3
NC_003888.3,7188377,+,4mC,10.5,0.5,80.91,0.9099999999999966,80.0,81.82,2,T3
NC_003888.3,7188937,+,6mA,28.5,2.5,60.11,5.269999999999996,54.84,65.38,2,T3
NC_003888.3,7190211,+,6mA,22.5,2.5,55.5,0.5,55.0,56.0,2,T3
NC_003888.3,7192542,+,4mC,15.0,1.0,66.52000000000001,2.229999999999997,64.29,68.75,2,T3
NC_003888.3,7195860,+,4mC,12.5,1.5,80.195,1.625,78.57,81.82,2,T3
NC_003888.3,7195982,+,6mA,32.0,6.0,66.295,4.754999999999999,61.54,71.05,2,T3
NC_003888.3,7198374,-,4mC,13.0,2.0,92.12,1.2100000000000009,90.91,93.33,2,T3
NC_003888.3,7207909,+,4mC,11.0,0.0,72.73,0.0,72.73,72.73,2,T3
NC_003888.3,7208261,+,4mC,10.5,0.5,62.275,7.725000000000001,54.55,70.0,2,T3
NC_003888.3,7209991,+,6mA,19.5,5.5,54.57,2.5700000000000003,52.0,57.14,2,T3
NC_003888.3,7210462,-,4mC,13.0,0.0,80.77000000000001,3.8500000000000014,76.92,84.62,2,T3
NC_003888.3,7211567,+,6mA,23.0,2.0,68.85499999999999,16.854999999999997,52.0,85.71,2,T3
NC_003888.3,7212952,+,6mA,22.5,3.5,53.24,0.6099999999999994,52.63,53.85,2,T3
NC_003888.3,7214734,+,6mA,29.5,0.5,69.53999999999999,2.8699999999999974,66.67,72.41,2,T3
NC_003888.3,7217412,+,6mA,24.5,1.5,57.36,3.509999999999998,53.85,60.87,2,T3
NC_003888.3,7221811,+,6mA,18.0,3.0,60.0,6.670000000000002,53.33,66.67,2,T3
NC_003888.3,7234307,+,4mC,12.0,1.0,91.61,0.7000000000000028,90.91,92.31,2,T3
NC_003888.3,7236867,-,6mA,21.5,0.5,62.88,3.789999999999999,59.09,66.67,2,T3
NC_003888.3,7237354,+,6mA,16.5,0.5,60.48,4.229999999999997,56.25,64.71,2,T3
