gene_id,old_locus_tag,chrom,start,end,strand,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,5mC_T1_count,5mC_T1_mean_freq,5mC_T2_count,5mC_T2_mean_freq,5mC_T3_count,5mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,baseMean_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,baseMean_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,baseMean_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS35080,SCO6577,NC_003888.3,7283789,7284637,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.4331973052619734,0.2376659497301773,56.250812327733,2.460967139624621,8.381079413746351e-17,56.250812327733,2.939293567011232,3.111792603890348e-18,56.250812327733,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35085,SCO6578,NC_003888.3,7284641,7285816,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.599786801063007,0.1216773620329313,48.75486744776931,2.200430942571251,5.1336296939233075e-12,48.75486744776931,2.8712673986601933,9.53700774877926e-15,48.75486744776931,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35090,SCO6579,NC_003888.3,7285813,7287210,+,0,0.0,1,64.07666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.4052316724620286,5.841890505878781e-07,105.8253934358553,1.6166407144032575,9.829926453465871e-14,105.8253934358553,3.0711546074209712,1.0225103496842049e-29,105.8253934358553,64.07666666666667,0.0,-64.07666666666667,0.0,0.0,0.0
SC_RS35095,SCO6580,NC_003888.3,7287325,7288539,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.270185251431423,0.00028257676873146204,181.11366379489857,4.72503412700034,1.9234101116983406e-46,181.11366379489857,3.3676255259690535,1.8679670727729058e-29,181.11366379489857,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35100,SCO6581,NC_003888.3,7288619,7289998,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5160584524380106,0.2163859688688046,39.129995995415854,2.6091974080635816,2.1315908873651465e-11,39.129995995415854,2.003803001007173,1.406730324521742e-07,39.129995995415854,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35105,SCO6582,NC_003888.3,7290122,7292266,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.0425565367804752,0.0131741455752425,55.56237682105457,2.6646185900034225,1.3693603010079583e-10,55.56237682105457,1.4856467155205948,0.0001317848131088198,55.56237682105457,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35110,SCO6583,NC_003888.3,7292271,7293503,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.6744428733371225,0.0032538477279991,144.38924639137483,1.928210734775909,8.126627909871683e-20,144.38924639137483,1.2269713943303355,4.236872805747907e-09,144.38924639137483,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35115,SCO6584,NC_003888.3,7293515,7295197,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.6749105250661336,0.0840752857057459,53.22824363900308,1.742801638160331,3.246647416271034e-07,53.22824363900308,2.5008680130302197,9.010185097968079e-11,53.22824363900308,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35120,SCO6585,NC_003888.3,7295341,7296492,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3540798150881435,0.5513378467566569,26.827179594118927,4.146397688703048,8.689763882728355e-13,26.827179594118927,4.671519692767443,4.9327071598812565e-11,26.827179594118927,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35125,SCO6586,NC_003888.3,7296507,7297433,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.905426237894176,0.143906096135529,15.3849078754045,4.040391770145792,7.102047001085278e-09,15.3849078754045,2.751505961601319,1.477191568141076e-06,15.3849078754045,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35130,SCO6587,NC_003888.3,7297430,7298992,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7506217424038625,0.1815734225448088,30.749287564295383,4.285243476791745,1.206288196134752e-12,30.749287564295383,3.2662101673813533,2.190452716090008e-09,30.749287564295383,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35135,SCO6588,NC_003888.3,7299120,7300451,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.981920472343214,3.8051389838514254e-08,36.92648446399258,3.992876971492639,6.407966726885981e-14,36.92648446399258,0.8905316052296655,0.0137488002231977,36.92648446399258,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35140,SCOt62,NC_003888.3,7300604,7300688,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1537940961222611,0.6870530467512985,24.202589923485505,-0.2979559958800591,0.3732679355810226,24.202589923485505,-0.1397770033569444,0.7049145754691626,24.202589923485505,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35145,SCO6589,NC_003888.3,7301063,7303123,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.0018855538362503,7.550409942677925e-12,96.25126026162664,0.0854093111509501,0.7414786914675265,96.25126026162664,2.094650120674079,1.0105018931916469e-12,96.25126026162664,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35150,SCO6590,NC_003888.3,7303361,7305568,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.3294408242137985,2.2392291880725058e-12,1595.181193218831,-2.6315680300828204,1.1648517943151893e-43,1595.181193218831,-1.2736873610567403,5.723296618287822e-11,1595.181193218831,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35155,SCO6591,NC_003888.3,7305602,7306108,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.4990258461173775,1.819316420995171e-12,310.12376678043097,-2.6973654864307868,9.421467977670064e-36,310.12376678043097,-1.160175550708997,2.7292608859756776e-07,310.12376678043097,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35160,SCO6592,NC_003888.3,7306230,7306619,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5080641273477634,0.0329307961610572,205.57010341569537,-1.5133777542808278,1.0028536640419034e-10,205.57010341569537,-0.9817554102610766,4.6561463325232886e-05,205.57010341569537,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35165,SCO6593,NC_003888.3,7306616,7310059,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.3238079595218419,0.1057612208144372,1703.9271947522436,-1.655980663398688,4.659113793622951e-18,1703.9271947522436,-1.320444448472352,1.2991277702572748e-11,1703.9271947522436,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35170,SCO6594,NC_003888.3,7310408,7312216,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2750817391409281,0.4142438690183823,81.54847031499867,1.4495013357517343,1.906050541664495e-06,81.54847031499867,1.14908179042366,0.00019400116776916088,81.54847031499867,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35175,SCO6595,NC_003888.3,7312483,7313565,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.7755639131980248,1.9019920525046263e-16,52.8972878162986,3.832107893669916,2.438438870356244e-17,52.8972878162986,0.0494757709772933,0.8770146871984246,52.8972878162986,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35180,SCO6596,NC_003888.3,7313660,7315429,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.983811070098188,2.3725584359333658e-11,59.6073560313508,3.843976541075944,1.6865041138181458e-18,59.6073560313508,0.7765819808122764,0.0166261347059285,59.6073560313508,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35185,SCO6597,NC_003888.3,7315461,7318040,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.5051719680403135,4.161952094825074e-05,80.19524429954673,2.950610332054631,1.4318752931867902e-16,80.19524429954673,1.3457443877145283,3.554186601979849e-05,80.19524429954673,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35190,SCO6598,NC_003888.3,7318137,7319177,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9534212333834048,7.2129294206032675e-06,104.8235392681396,-0.6184553149815316,0.0014568078681567,104.8235392681396,0.3288987800040049,0.1353999007475931,104.8235392681396,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35195,SCO6599,NC_003888.3,7319193,7319846,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.5315166238060172,3.3380934782945707e-12,108.071206160425,-1.5502641674059274,6.082588908883867e-14,108.071206160425,-0.0139660205760059,0.9564019636881486,108.071206160425,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35200,SCO6600,NC_003888.3,7320012,7321337,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5533563890819022,0.29563318412084,28.100580529505603,2.7837498769148787,9.008647849815561e-09,28.100580529505603,3.501392514345573,9.76387086430695e-10,28.100580529505603,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35205,SCO6601,NC_003888.3,7321513,7322829,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2745229747079865,0.6019174326018915,34.714977015107316,3.581871492591876,1.824069468952573e-15,34.714977015107316,3.9276132202006218,4.077450060629245e-14,34.714977015107316,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35210,SCO6602,NC_003888.3,7322891,7323919,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0717081204135534,0.8718468450147345,33.223343575065215,1.5054736094732248,2.844307233310514e-05,33.223343575065215,1.5821733478864155,3.2569517686018266e-05,33.223343575065215,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35215,SCO6603,NC_003888.3,7323927,7324766,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3602447666158485,0.4476590210133929,23.08236095139434,2.122138220274884,1.901351182946892e-06,23.08236095139434,1.670918632510278,0.00014785127892770342,23.08236095139434,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35220,SCO6604,NC_003888.3,7324811,7326169,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7858361417205638,0.0306830456909582,46.9879360181346,2.160135982978311,2.5614719423181464e-10,46.9879360181346,1.2966447843614577,6.645651595530486e-05,46.9879360181346,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35230,SCO6606,NC_003888.3,7326508,7327326,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.6538831026876404,5.258314430295159e-16,753.9837457919543,0.0968247304662017,0.6540411122163611,753.9837457919543,-1.5537046891934738,4.1144667730924854e-14,753.9837457919543,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35235,SCO6607,NC_003888.3,7327541,7328326,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.1959301809222218,2.3016428389790856e-05,68.36524285635053,0.7947223470370881,0.0037117473515953,68.36524285635053,-0.3857406166359465,0.1516417281255116,68.36524285635053,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35240,SCO6608,NC_003888.3,7328456,7330114,+,0,0.0,1,56.04666666666666,0,0.0,0,0.0,1,72.77666666666666,0,0.0,0,0,0,0,0,0,1.584419470269122,1.4322835938499535e-16,196.49245074432244,1.3512829201199374,7.783208939580825e-13,196.49245074432244,-0.2267734010323956,0.2208214637212182,196.49245074432244,56.04666666666666,0.0,-56.04666666666666,72.77666666666666,0.0,-72.77666666666666
SC_RS35245,SCO6609,NC_003888.3,7330247,7331275,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.7417125564602605,1.959452977252546e-10,74.6037604586735,2.1526494664412055,2.621949287526574e-16,74.6037604586735,0.3874099403343622,0.0947021406018193,74.6037604586735,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35250,SCO6610,NC_003888.3,7331426,7332799,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0475211557929953,0.909730070976644,48.33660788063074,1.643169530144434,1.4599885523650225e-06,48.33660788063074,1.6935906938085232,2.244163177997487e-06,48.33660788063074,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35255,SCO6611,NC_003888.3,7332818,7333378,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7083916801390385,0.0879795490258331,24.542438721622673,1.396179999015048,0.00034111836356596163,24.542438721622673,0.623081662391171,0.0959206044233272,24.542438721622673,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35260,SCO6612,NC_003888.3,7333403,7334332,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2949059981444862,0.4746387683182959,31.84466879291943,0.8681107637599956,0.0153278341800569,31.84466879291943,1.1914454793099627,0.0020488958914143,31.84466879291943,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35265,SCO6613,NC_003888.3,7334456,7334863,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0135235371057882,0.0004472932995584925,66.98684918364357,-1.022407004717159,0.00016767649156305267,66.98684918364357,-0.0036934714685476,0.9898806528813308,66.98684918364357,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35270,SCO6614,NC_003888.3,7335116,7336225,+,0,0.0,0,0.0,2,58.394999999999996,0,0.0,1,62.0,0,0.0,0,0,0,0,0,0,2.432271911839526,2.291628430534531e-40,458.39458755308755,1.2068416189330704,5.1408910590043626e-11,458.39458755308755,-1.2019391199950782,1.0917342187886494e-11,458.39458755308755,0.0,58.394999999999996,58.394999999999996,62.0,0.0,-62.0
SC_RS35275,SCO6615,NC_003888.3,7336237,7337439,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.1655447723744863,2.5294075377896544e-29,207.877042521619,1.2361377295468712,1.4923453476962314e-10,207.877042521619,-0.9078578060768746,3.528767417157629e-07,207.877042521619,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35280,SCO6616,NC_003888.3,7337453,7338883,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.0037266809429044,1.6992458942104137e-05,127.00937526836908,0.732446007520331,0.0012505068946483,127.00937526836908,-0.2646508152035771,0.2515870482798872,127.00937526836908,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35290,SCO6618,NC_003888.3,7339269,7339931,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0292961955979906,0.8924808139613043,297.47334206953036,-0.6458944813265595,0.00024933570941409035,297.47334206953036,-0.6751132300121259,0.00019395908066451972,297.47334206953036,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35295,SCO6619,NC_003888.3,7339983,7340813,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.6383610407226578,0.1519265630191668,24.32426735735892,1.9619906515985155,3.7529563412482783e-06,24.32426735735892,1.2139265663871257,0.0025762796035705,24.32426735735892,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35300,SCO6620,NC_003888.3,7340945,7341376,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.9030102954884232,0.0003893328075969378,74.01974624162575,0.218052893974026,0.3950242458874869,74.01974624162575,-0.6791714742440743,0.0056545900968505,74.01974624162575,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35305,SCO6621,NC_003888.3,7341633,7342907,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.4668170206963209,0.091138607594649,517.1038222958175,1.0935396044201915,2.937934077355657e-05,517.1038222958175,1.5886750581588367,4.878430798940994e-09,517.1038222958175,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35310,SCO6622,NC_003888.3,7343142,7345028,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.1580662189068345,2.9979466142570365e-12,592.59625323906,0.1367025520396043,0.4295170847473139,592.59625323906,-1.018435231588533,9.763327376150018e-10,592.59625323906,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35315,SCO6623,NC_003888.3,7345115,7347256,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.4047865737303828,1.909378054420411e-13,1874.0323743704696,0.3309813863774815,0.0868427399167111,1874.0323743704696,-1.0644075570132354,3.4505056985413224e-08,1874.0323743704696,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35320,SCO6624,NC_003888.3,7347312,7347440,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.390900605490417,3.664381369872652e-22,73383.17111675114,2.2239396495550783,1.6985874527352416e-19,73383.17111675114,-0.1555810030468476,0.5507661249390274,73383.17111675114,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35325,SCO6625,NC_003888.3,7347733,7348320,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.495926561599859,8.637287387655676e-84,496.9516317283456,2.861942257405704,1.2616458869225155e-34,496.9516317283456,-1.5972550937737382,3.334869381084349e-15,496.9516317283456,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35330,SCO6626,NC_003888.3,7348537,7353210,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1808608567635254,0.2254100164221897,1118.38824889994,-0.9026933033819952,7.961722583469521e-11,1118.38824889994,-1.0857238443385917,1.550496330896586e-14,1118.38824889994,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35335,SCO6627,NC_003888.3,7353207,7356839,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2500055876122167,0.1668019524224547,1545.1304156443025,-0.751784818258908,8.988448493305942e-06,1545.1304156443025,-1.0054522776769113,5.905334920284861e-09,1545.1304156443025,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35340,SCO6628,NC_003888.3,7356766,7357314,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.1642090838554568,0.0109240234555674,23.64122156740727,0.0750659202841245,0.8530419529729486,23.64122156740727,1.2550575408132274,0.0055154601652823,23.64122156740727,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35345,SCO6629,NC_003888.3,7357519,7358352,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.597235720521963,6.096375286120936e-52,187.5274035279107,2.371138507229299,2.7907004652189194e-23,187.5274035279107,-1.1927928377630062,4.744251817143253e-10,187.5274035279107,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35350,SCO6630,NC_003888.3,7358349,7358552,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.8331985389581353,3.994543632846418e-22,389.76885239494305,1.5916183061195353,3.9057282063074495e-08,389.76885239494305,-1.1730838853321452,3.3442755858308936e-05,389.76885239494305,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35355,SCO6631,NC_003888.3,7358814,7359689,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.9501830527944204,2.256229505171532e-29,717.4033749634685,1.1338244733065288,5.979900178140474e-11,717.4033749634685,-0.7997561200782448,3.26217786666734e-06,717.4033749634685,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35360,SCO6632,NC_003888.3,7360045,7360494,+,0,0.0,0,0.0,0,0.0,0,0.0,1,69.14333333333333,0,0.0,0,0,0,0,0,0,1.579168559255838,4.935285905170595e-13,650.8175943260928,0.9574940529864454,9.644333505634772e-06,650.8175943260928,-0.6008805261179149,0.0058649322458505,650.8175943260928,0.0,0.0,0.0,69.14333333333333,0.0,-69.14333333333333
SC_RS35365,SCO6633,NC_003888.3,7360544,7362409,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.858272785267449,2.715139534810224e-23,420.3638786932528,1.3198280552525798,1.2777470603417705e-12,420.3638786932528,-0.5229930087722371,0.0041669064817357,420.3638786932528,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35370,SCO6635,NC_003888.3,7362943,7366827,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5477396970881555,3.020426188147097e-05,776.9609522325981,-0.2943123915198842,0.0246923869147394,776.9609522325981,-0.8435924847844946,1.1465655513979942e-10,776.9609522325981,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35375,SCO6636,NC_003888.3,7366824,7369748,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.197924086411127,0.2501044178533665,586.89578428368,-0.3616116601337851,0.0247489778404809,586.89578428368,-0.5603690639634362,0.0005952152313445874,586.89578428368,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35380,SCO6637,NC_003888.3,7369817,7370869,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.7963967802585128,1.182157166432516e-16,666.4145211180528,1.5799186916497077,3.059279174314065e-13,666.4145211180528,-0.2158654048209245,0.3326225941093569,666.4145211180528,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35385,SCO6638,NC_003888.3,7370866,7372683,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.3175803500725505,3.679168878968975e-10,1482.8366607123558,0.9484281394549156,5.421495714658432e-06,1482.8366607123558,-0.3582721285083466,0.0952084927338924,1482.8366607123558,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35390,SCO6639,NC_003888.3,7372859,7374208,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0561026545094439,0.7584872630270875,355.6268761884537,-0.6162299420214036,8.26231760305667e-05,355.6268761884537,-0.5589219285720248,0.0005340814869157865,355.6268761884537,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35395,SCO6640,NC_003888.3,7374208,7376403,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1392974515902176,0.5325599733442246,242.15397743377417,-0.1616466048712021,0.4293597082460779,242.15397743377417,-0.0217675367677503,0.9262187830550968,242.15397743377417,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35400,SCO6641,NC_003888.3,7376413,7377627,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2630586521467514,0.4022178947695053,65.93473824153249,0.6043587313082561,0.0278880725671164,65.93473824153249,0.8770543075102809,0.0025236430281789,65.93473824153249,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35405,SCO6643,NC_003888.3,7378334,7378888,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0117051428728745,1.1470647413280848e-10,460.99012522568825,-2.078512636057795,1.283192353713644e-39,460.99012522568825,-1.0497387280789503,2.1313100099065014e-10,460.99012522568825,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35410,SCO6644,NC_003888.3,7378997,7380508,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.126428083682561,7.509203897520869e-49,776.0514752488263,-3.191744099152542,6.187674529019265e-105,776.0514752488263,-1.047640660158399,1.9152809628077292e-11,776.0514752488263,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35415,SCO6645,NC_003888.3,7380512,7382317,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.1375899760292634,4.2188523126890116e-44,460.1924304376767,-2.6330037162123885,9.67289016943361e-68,460.1924304376767,-0.482721150772308,0.0036842607252147,460.1924304376767,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35420,SCO6646,NC_003888.3,7382319,7383629,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-2.3420721954600223,6.371355138797193e-46,296.5266821399504,-2.174351387916739,2.180657586915199e-45,296.5266821399504,0.1648088518400009,0.3737783014126528,296.5266821399504,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35425,SCO6647,NC_003888.3,7383632,7384426,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.430840130145614,4.128173384486268e-05,43.370132628045894,0.5631998376749431,0.0389513351275924,43.370132628045894,2.0408576758470676,3.3144639723138134e-09,43.370132628045894,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35435,SCO6650,NC_003888.3,7385660,7386058,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.483228439341795,0.00681598130541,17.96795280818416,2.936611559432484,6.172588099224566e-08,17.96795280818416,1.2352603371814372,0.004037728375178,17.96795280818416,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35440,SCO6651,NC_003888.3,7386055,7387293,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.9290138091419528,0.0077393607581856,77.50037908955808,2.9357696132540103,5.507864803038239e-19,77.50037908955808,1.922380908225133,8.046719094120443e-10,77.50037908955808,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS35445,SCO6652,NC_003888.3,7387377,7388675,+,0,0.0,0,0.0,0,0.0,0,0.0,1,72.66333333333334,0,0.0,0,0,0,0,0,0,0.3966247896047274,0.1845715900263785,106.60861935143078,2.5124195178358795,3.766544704097106e-21,106.60861935143078,2.08188329252621,6.702689392314272e-15,106.60861935143078,0.0,0.0,0.0,72.66333333333334,0.0,-72.66333333333334
SC_RS35455,SCO6654,NC_003888.3,7389679,7390482,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.8261100191630103,0.0019413716573669,79.06218034937368,1.5275293827615384,9.331924874911607e-10,79.06218034937368,0.6728552961250575,0.0054434246391042,79.06218034937368,0.0,0.0,0.0,0.0,0.0,0.0
