tfbs_id	tf_name	start	end	center	width	strand	pvalue	context	in_reg_promoter	in_nonreg_promoter	region	GCCGGC_T1_overlap	GCCGGC_T1_count	GCCGGC_T1_nearest_dist	AAGCCCG_T1_overlap	AAGCCCG_T1_count	AAGCCCG_T1_nearest_dist	All_4mC_T1_overlap	All_4mC_T1_count	All_4mC_T1_nearest_dist	All_6mA_T1_overlap	All_6mA_T1_count	All_6mA_T1_nearest_dist	All_T1_overlap	All_T1_count	All_T1_nearest_dist
51070	NdgR	258842	258856	258849	15	+	3.21e-05	intragenic	False	False	arm	False	0	7487	False	0	18584	False	0	7487	False	0	404	False	0	404
51071	NdgR	263603	263617	263610	15	+	3.21e-05	intragenic	False	False	arm	False	0	12248	False	0	23345	False	0	12248	False	0	5165	False	0	5165
51072	NdgR	278555	278569	278562	15	-	3.21e-05	intragenic	False	False	arm	False	0	26105	False	0	38297	False	0	21369	False	0	262	False	0	262
51073	NdgR	351631	351645	351638	15	-	3.21e-05	intragenic	False	False	arm	False	0	13100	False	0	6252	False	0	13100	False	0	3046	False	0	3046
51074	NdgR	362737	362751	362744	15	-	3.21e-05	promoter	True	False	arm	False	0	1994	False	0	4854	False	0	1994	False	0	1683	False	0	1683
51075	NdgR	476762	476776	476769	15	+	3.21e-05	promoter	False	True	arm	False	0	112	False	0	9735	False	0	112	False	0	166	False	0	112
51076	NdgR	479005	479019	479012	15	-	3.21e-05	intragenic	False	False	arm	False	0	2131	False	0	11978	False	0	2131	False	0	2409	False	0	2131
51077	NdgR	490051	490065	490058	15	-	3.21e-05	promoter	False	True	arm	False	0	1271	False	0	3840	False	0	758	False	0	1604	False	0	758
51078	NdgR	508897	508911	508904	15	+	3.21e-05	intragenic	False	False	arm	False	0	17575	False	0	15006	False	0	17575	False	0	5842	False	0	5842
51079	NdgR	511613	511627	511620	15	-	3.21e-05	intragenic	False	False	arm	False	0	20291	False	0	17722	False	0	20291	False	0	4097	False	0	4097
51080	NdgR	536028	536042	536035	15	-	3.21e-05	promoter	False	True	arm	False	0	44706	False	0	42137	False	0	44706	False	0	196	False	0	196
51081	NdgR	649515	649529	649522	15	-	3.21e-05	promoter	True	False	arm	False	0	2237	False	0	1287	False	0	1068	False	0	304	False	0	304
51082	NdgR	749531	749545	749538	15	+	3.21e-05	promoter	False	True	arm	False	0	20	False	0	13548	False	0	20	False	0	508	False	0	20
51083	NdgR	762396	762410	762403	15	-	3.21e-05	promoter	False	True	arm	False	0	8714	False	0	5306	False	0	688	False	0	692	False	0	688
51084	NdgR	882131	882145	882138	15	+	3.21e-05	promoter	False	True	arm	False	0	12172	False	0	59985	False	0	12172	False	0	2217	False	0	2217
51085	NdgR	947174	947188	947181	15	-	3.21e-05	intragenic	False	False	arm	False	0	14163	False	0	908	False	0	9090	False	0	89	False	0	89
51086	NdgR	948005	948019	948012	15	-	3.21e-05	intragenic	False	False	arm	False	0	13332	False	0	1739	False	0	8259	False	0	551	False	0	551
51087	NdgR	1090723	1090737	1090730	15	+	3.21e-05	intragenic	False	False	arm	True	1	3	False	0	16411	True	1	3	False	0	2367	True	1	3
51088	NdgR	1098278	1098292	1098285	15	-	3.21e-05	intragenic	False	False	arm	False	0	366	False	0	8856	False	0	366	False	0	6136	False	0	366
51089	NdgR	1116576	1116590	1116583	15	-	3.21e-05	intragenic	False	False	arm	False	0	7062	False	0	9442	False	0	1252	False	0	8021	False	0	1252
51090	NdgR	1151367	1151381	1151374	15	+	3.21e-05	promoter	False	True	arm	False	0	5910	False	0	3769	False	0	3718	False	0	3769	False	0	3718
51091	NdgR	1242128	1242142	1242135	15	+	3.21e-05	intragenic	False	False	arm	False	0	13921	False	0	31231	False	0	4133	False	0	467	False	0	467
51092	NdgR	1252380	1252394	1252387	15	-	3.21e-05	intragenic	False	False	arm	False	0	3669	False	0	30361	False	0	3340	False	0	240	False	0	240
51093	NdgR	1284176	1284190	1284183	15	+	3.21e-05	promoter	False	True	arm	False	0	3856	False	0	1435	False	0	1432	False	0	646	False	0	646
51094	NdgR	1384549	1384563	1384556	15	+	3.21e-05	intragenic	False	False	arm	False	0	1919	False	0	47818	False	0	1919	False	0	6375	False	0	1919
51095	NdgR	1532557	1532571	1532564	15	-	3.21e-05	intragenic	False	False	core	False	0	294	False	0	2880	False	0	294	False	0	2880	False	0	294
51096	NdgR	1594720	1594734	1594727	15	+	3.21e-05	intragenic	False	False	core	False	0	1098	False	0	5388	False	0	1098	False	0	671	False	0	671
51097	NdgR	1620680	1620694	1620687	15	-	3.21e-05	intragenic	False	False	core	False	0	5929	False	0	1571	False	0	2081	False	0	1571	False	0	1571
51098	NdgR	1667659	1667673	1667666	15	+	3.21e-05	intragenic	False	False	core	False	0	131	False	0	4741	False	0	131	False	0	400	False	0	131
51099	NdgR	1682309	1682323	1682316	15	+	3.21e-05	promoter	False	True	core	False	0	249	False	0	6770	False	0	249	False	0	2653	False	0	249
51100	NdgR	1751236	1751250	1751243	15	+	3.21e-05	promoter	True	False	core	False	0	6629	False	0	9983	False	0	6629	False	0	5144	False	0	5144
51101	NdgR	1772845	1772859	1772852	15	-	3.21e-05	promoter	False	True	core	False	0	5843	False	0	31592	False	0	362	False	0	7553	False	0	362
51102	NdgR	1837832	1837846	1837839	15	+	3.21e-05	promoter	False	True	core	False	0	2566	False	0	11321	False	0	2566	False	0	777	False	0	777
51103	NdgR	1853155	1853169	1853162	15	-	3.21e-05	intragenic	False	False	core	False	0	259	False	0	26644	False	0	259	False	0	1129	False	0	259
51104	NdgR	1862723	1862737	1862730	15	-	3.21e-05	promoter	False	True	core	False	0	2020	False	0	17084	False	0	2020	False	0	1701	False	0	1701
51105	NdgR	2051634	2051648	2051641	15	+	3.21e-05	promoter	True	False	core	False	0	3827	False	0	3104	False	0	3827	False	0	118	False	0	118
51106	NdgR	2151780	2151794	2151787	15	-	3.21e-05	intragenic	False	False	core	False	0	1643	False	0	11401	False	0	1643	False	0	985	False	0	985
51107	NdgR	2160849	2160863	2160856	15	-	3.21e-05	intragenic	False	False	core	False	0	2605	False	0	12668	False	0	2317	False	0	1402	False	0	1402
51108	NdgR	2242723	2242737	2242730	15	+	3.21e-05	intragenic	False	False	core	False	0	1711	False	0	2374	False	0	1711	False	0	2374	False	0	1711
51109	NdgR	2271327	2271341	2271334	15	+	3.21e-05	promoter	False	True	core	False	0	1254	False	0	9050	False	0	318	False	0	5186	False	0	318
51110	NdgR	2302626	2302640	2302633	15	+	3.21e-05	intragenic	False	False	core	False	0	1361	False	0	12750	False	0	1361	False	0	2793	False	0	1361
51111	NdgR	2311322	2311336	2311329	15	-	3.21e-05	intragenic	False	False	core	False	0	26	False	0	4054	False	0	26	False	0	4054	False	0	26
51112	NdgR	2387145	2387159	2387152	15	+	3.21e-05	promoter	True	False	core	False	0	2755	False	0	3611	False	0	2755	False	0	127	False	0	127
51113	NdgR	2422700	2422714	2422707	15	+	3.21e-05	intragenic	False	False	core	False	0	643	False	0	31943	False	0	630	False	0	1621	False	0	630
51114	NdgR	2466164	2466178	2466171	15	-	3.21e-05	promoter	False	True	core	False	0	2794	False	0	18382	False	0	2794	False	0	6143	False	0	2794
51115	NdgR	2469954	2469968	2469961	15	+	3.21e-05	promoter	False	True	core	False	0	589	False	0	14592	False	0	589	False	0	2353	False	0	589
51116	NdgR	2630198	2630212	2630205	15	-	3.21e-05	intragenic	False	False	core	False	0	276	False	0	2073	False	0	276	False	0	776	False	0	276
51117	NdgR	2655007	2655021	2655014	15	-	3.21e-05	promoter	False	True	core	False	0	2768	False	0	26882	False	0	2768	False	0	1696	False	0	1696
51118	NdgR	2699863	2699877	2699870	15	-	3.21e-05	promoter	True	False	core	False	0	2168	False	0	12202	False	0	1516	False	0	1815	False	0	1516
51119	NdgR	2785129	2785143	2785136	15	-	3.21e-05	intragenic	False	False	core	False	0	3482	False	0	25996	False	0	3482	False	0	83	False	0	83
51120	NdgR	2821880	2821894	2821887	15	+	3.21e-05	intragenic	False	False	core	False	0	6996	False	0	5921	False	0	5917	False	0	1619	False	0	1619
51121	NdgR	2844507	2844521	2844514	15	-	3.21e-05	promoter	False	True	core	False	0	3168	False	0	16706	False	0	3168	False	0	533	False	0	533
51122	NdgR	2912414	2912428	2912421	15	+	3.21e-05	intragenic	False	False	core	False	0	814	False	0	18758	False	0	814	False	0	3372	False	0	814
51123	NdgR	2912879	2912893	2912886	15	-	3.21e-05	intragenic	False	False	core	False	0	726	False	0	19223	False	0	726	False	0	2907	False	0	726
51124	NdgR	2915529	2915543	2915536	15	-	3.21e-05	intragenic	False	False	core	False	0	198	False	0	21873	False	0	198	False	0	257	False	0	198
51125	NdgR	2918421	2918435	2918428	15	-	3.21e-05	promoter	False	True	core	False	0	299	False	0	24765	False	0	299	False	0	2005	False	0	299
51126	NdgR	2930024	2930038	2930031	15	+	3.21e-05	intragenic	False	False	core	False	0	1474	False	0	27806	False	0	1474	False	0	4964	False	0	1474
51127	NdgR	2937310	2937324	2937317	15	+	3.21e-05	intragenic	False	False	core	False	0	2266	False	0	20520	False	0	2266	False	0	4086	False	0	2266
51128	NdgR	2941311	2941325	2941318	15	+	3.21e-05	intragenic	False	False	core	False	0	703	False	0	16519	False	0	703	False	0	85	False	0	85
51129	NdgR	3013764	3013778	3013771	15	+	3.21e-05	intragenic	False	False	core	False	0	20	False	0	18828	False	0	20	False	0	951	False	0	20
51130	NdgR	3100027	3100041	3100034	15	+	3.21e-05	intragenic	False	False	core	False	0	2716	False	0	11211	False	0	2716	False	0	8805	False	0	2716
51131	NdgR	3138756	3138770	3138763	15	+	3.21e-05	promoter	False	True	core	False	0	1469	False	0	31342	False	0	1469	False	0	2579	False	0	1469
51132	NdgR	3148528	3148542	3148535	15	-	3.21e-05	intragenic	False	False	core	False	0	7441	False	0	21570	False	0	354	False	0	619	False	0	354
51133	NdgR	3183324	3183338	3183331	15	+	3.21e-05	promoter	False	True	core	False	0	998	False	0	2411	False	0	998	False	0	2411	False	0	998
51134	NdgR	3262749	3262763	3262756	15	-	3.21e-05	promoter	True	False	core	False	0	6546	False	0	41170	False	0	6546	False	0	1458	False	0	1458
51135	NdgR	3268680	3268694	3268687	15	-	3.21e-05	intragenic	False	False	core	False	0	2098	False	0	35239	False	0	2098	False	0	145	False	0	145
51136	NdgR	3335790	3335804	3335797	15	-	3.21e-05	intragenic	False	False	core	False	0	920	False	0	6185	False	0	920	False	0	2936	False	0	920
51137	NdgR	3366351	3366365	3366358	15	-	3.21e-05	intragenic	False	False	core	False	0	1598	False	0	19002	False	0	1598	False	0	7484	False	0	1598
51138	NdgR	3474159	3474173	3474166	15	-	3.21e-05	promoter	False	True	core	False	0	1174	False	0	5707	False	0	1174	False	0	2310	False	0	1174
51139	NdgR	3533098	3533112	3533105	15	-	3.21e-05	promoter	False	True	core	False	0	640	False	0	56497	False	0	82	False	0	4413	False	0	82
51140	NdgR	3543395	3543409	3543402	15	-	3.21e-05	promoter	False	True	core	False	0	2040	False	0	46200	False	0	2040	False	0	1574	False	0	1574
51141	NdgR	3550556	3550570	3550563	15	-	3.21e-05	intragenic	False	False	core	False	0	513	False	0	39039	False	0	513	False	0	1555	False	0	513
51142	NdgR	3555788	3555802	3555795	15	+	3.21e-05	intragenic	False	False	core	False	0	5745	False	0	33807	False	0	5745	False	0	3086	False	0	3086
51143	NdgR	3566737	3566751	3566744	15	+	3.21e-05	intragenic	False	False	core	False	0	16694	False	0	22858	False	0	3568	False	0	1357	False	0	1357
51144	NdgR	3575857	3575871	3575864	15	-	3.21e-05	intragenic	False	False	core	False	0	7991	False	0	13738	False	0	7991	False	0	10477	False	0	7991
51145	NdgR	3578781	3578795	3578788	15	-	3.21e-05	intragenic	False	False	core	False	0	5067	False	0	10814	False	0	5067	False	0	10814	False	0	5067
51146	NdgR	3635532	3635546	3635539	15	+	3.21e-05	intragenic	False	False	core	False	0	2567	False	0	45937	False	0	2567	False	0	2822	False	0	2567
51147	NdgR	3664492	3664506	3664499	15	+	3.21e-05	intragenic	False	False	core	False	0	1559	False	0	50572	False	0	1559	False	0	6026	False	0	1559
51148	NdgR	3715904	3715918	3715911	15	-	3.21e-05	promoter	False	True	core	False	0	317	False	0	840	False	0	317	False	0	390	False	0	317
51149	NdgR	3767713	3767727	3767720	15	+	3.21e-05	intragenic	False	False	core	False	0	840	False	0	270	False	0	274	False	0	270	False	0	270
51150	NdgR	3798786	3798800	3798793	15	-	3.21e-05	intragenic	False	False	core	False	0	1761	False	0	13550	False	0	220	False	0	3124	False	0	220
51151	NdgR	3977032	3977046	3977039	15	-	3.21e-05	promoter	False	True	core	False	0	282	False	0	16669	False	0	282	False	0	5379	False	0	282
51152	NdgR	4031473	4031487	4031480	15	+	3.21e-05	promoter	False	True	core	False	0	3995	False	0	56896	False	0	1732	False	0	1547	False	0	1547
51153	NdgR	4051602	4051616	4051609	15	+	3.21e-05	intragenic	False	False	core	False	0	3686	False	0	36767	False	0	3686	False	0	1987	False	0	1987
51154	NdgR	4062854	4062868	4062861	15	-	3.21e-05	promoter	False	True	core	False	0	1351	False	0	25515	False	0	1351	False	0	9265	False	0	1351
51155	NdgR	4118864	4118878	4118871	15	-	3.21e-05	intragenic	False	False	core	False	0	4220	False	0	4271	False	0	942	False	0	938	False	0	938
51156	NdgR	4166863	4166877	4166870	15	+	3.21e-05	intragenic	False	False	core	False	0	965	False	0	6772	False	0	690	False	0	284	False	0	284
51157	NdgR	4256136	4256150	4256143	15	+	3.21e-05	intragenic	False	False	core	False	0	324	False	0	440	False	0	324	False	0	440	False	0	324
51158	NdgR	4266604	4266618	4266611	15	+	3.21e-05	promoter	False	True	core	False	0	5219	False	0	3436	False	0	3440	False	0	876	False	0	876
51159	NdgR	4269736	4269750	4269743	15	+	3.21e-05	promoter	False	True	core	False	0	2087	False	0	6568	False	0	2087	False	0	2256	False	0	2087
51160	NdgR	4358654	4358668	4358661	15	-	3.21e-05	promoter	False	True	core	False	0	786	False	0	9184	False	0	786	False	0	9184	False	0	786
51161	NdgR	4492106	4492120	4492113	15	+	3.21e-05	intragenic	False	False	core	False	0	355	False	0	6318	False	0	355	False	0	1487	False	0	355
51162	NdgR	4513433	4513447	4513440	15	+	3.21e-05	intragenic	False	False	core	False	0	929	False	0	27645	False	0	929	False	0	5177	False	0	929
51163	NdgR	4565051	4565065	4565058	15	-	3.21e-05	promoter	False	True	core	False	0	7944	False	0	21759	False	0	7944	False	0	2279	False	0	2279
51164	NdgR	4577805	4577819	4577812	15	+	3.21e-05	promoter	False	True	core	False	0	781	False	0	9005	False	0	781	False	0	2159	False	0	781
51165	NdgR	4694074	4694088	4694081	15	+	3.21e-05	intragenic	False	False	core	False	0	666	False	0	23007	False	0	666	False	0	5028	False	0	666
51166	NdgR	4726399	4726413	4726406	15	-	3.21e-05	promoter	False	True	core	False	0	876	False	0	55332	False	0	876	False	0	1203	False	0	876
51167	NdgR	4787253	4787267	4787260	15	-	3.21e-05	intragenic	False	False	core	False	0	198	False	0	36787	False	0	198	False	0	886	False	0	198
51168	NdgR	4791650	4791664	4791657	15	-	3.21e-05	intragenic	False	False	core	False	0	740	False	0	32390	False	0	740	False	0	106	False	0	106
51169	NdgR	4855079	4855093	4855086	15	-	3.21e-05	promoter	False	True	core	False	0	2282	False	0	6330	False	0	2282	False	0	6159	False	0	2282
51170	NdgR	4856916	4856930	4856923	15	-	3.21e-05	intragenic	False	False	core	False	0	3740	False	0	4493	False	0	3740	False	0	4493	False	0	3740
51171	NdgR	4998063	4998077	4998070	15	+	3.21e-05	intragenic	False	False	core	False	0	2220	False	0	10655	False	0	2150	False	0	3647	False	0	2150
51172	NdgR	5021305	5021319	5021312	15	+	3.21e-05	intragenic	False	False	core	False	0	4156	False	0	33897	False	0	4156	False	0	1774	False	0	1774
51173	NdgR	5088955	5088969	5088962	15	+	3.21e-05	promoter	False	True	core	False	0	2576	False	0	3102	False	0	2576	False	0	1782	False	0	1782
51174	NdgR	5212647	5212661	5212654	15	-	3.21e-05	intragenic	False	False	core	False	0	1253	False	0	3265	False	0	1253	False	0	809	False	0	809
51175	NdgR	5218780	5218794	5218787	15	+	3.21e-05	intragenic	False	False	core	False	0	111	False	0	9398	False	0	111	False	0	182	False	0	111
51176	NdgR	5222418	5222432	5222425	15	-	3.21e-05	intragenic	False	False	core	False	0	3527	False	0	9217	False	0	3527	False	0	374	False	0	374
51177	NdgR	5258087	5258101	5258094	15	+	3.21e-05	intragenic	False	False	core	False	0	536	False	0	24940	False	0	536	False	0	3354	False	0	536
51178	NdgR	5302987	5303001	5302994	15	-	3.21e-05	intragenic	False	False	core	False	0	3052	False	0	26813	False	0	3052	False	0	844	False	0	844
51179	NdgR	5469693	5469707	5469700	15	+	3.21e-05	intragenic	False	False	core	False	0	1507	False	0	7642	False	0	1093	False	0	2445	False	0	1093
51180	NdgR	5599538	5599552	5599545	15	+	3.21e-05	intragenic	False	False	core	False	0	848	False	0	14757	False	0	343	False	0	1495	False	0	343
51181	NdgR	5639093	5639107	5639100	15	-	3.21e-05	intragenic	False	False	core	False	0	2283	False	0	10496	False	0	2283	False	0	1309	False	0	1309
51182	NdgR	5717438	5717452	5717445	15	+	3.21e-05	promoter	False	True	core	False	0	1204	False	0	6755	False	0	1204	False	0	3398	False	0	1204
51183	NdgR	5790672	5790686	5790679	15	+	3.21e-05	intragenic	False	False	core	False	0	1185	False	0	2125	False	0	1185	False	0	2125	False	0	1185
51184	NdgR	5847628	5847642	5847635	15	+	3.21e-05	intragenic	False	False	core	False	0	119	False	0	13744	False	0	119	False	0	1099	False	0	119
51185	NdgR	5852913	5852927	5852920	15	-	3.21e-05	promoter	False	True	core	False	0	3490	False	0	8459	False	0	3490	False	0	2881	False	0	2881
51186	NdgR	5874260	5874274	5874267	15	-	3.21e-05	intragenic	False	False	core	False	0	12764	False	0	12888	False	0	4128	False	0	1428	False	0	1428
51187	NdgR	5897443	5897457	5897450	15	-	3.21e-05	promoter	False	True	core	False	0	4615	False	0	4944	False	0	4615	False	0	4944	False	0	4615
51188	NdgR	5977470	5977484	5977477	15	+	3.21e-05	promoter	False	True	core	False	0	1312	False	0	2947	False	0	731	False	0	2947	False	0	731
51189	NdgR	6005001	6005015	6005008	15	-	3.21e-05	promoter	False	True	core	False	0	3146	False	0	30478	False	0	1261	False	0	605	False	0	605
51190	NdgR	6209937	6209951	6209944	15	+	3.21e-05	intragenic	False	False	core	False	0	1296	False	0	6915	False	0	1296	False	0	2802	False	0	1296
51191	NdgR	6218767	6218781	6218774	15	-	3.21e-05	intragenic	False	False	core	False	0	1177	False	0	1915	False	0	1177	False	0	1915	False	0	1177
51192	NdgR	6530619	6530633	6530626	15	+	3.21e-05	promoter	False	True	core	False	0	2373	False	0	166846	False	0	2373	False	0	161	False	0	161
51193	NdgR	6558751	6558765	6558758	15	-	3.21e-05	promoter	True	False	core	False	0	2043	False	0	166463	False	0	2043	False	0	655	False	0	655
51194	NdgR	6564605	6564619	6564612	15	-	3.21e-05	intragenic	False	False	core	False	0	2104	False	0	160609	False	0	2007	False	0	858	False	0	858
51195	NdgR	6626902	6626916	6626909	15	+	3.21e-05	promoter	False	True	core	False	0	1387	False	0	98312	False	0	1387	False	0	2534	False	0	1387
51196	NdgR	6658604	6658618	6658611	15	-	3.21e-05	promoter	False	True	core	False	0	4293	False	0	66610	False	0	4293	False	0	731	False	0	731
51197	NdgR	6660293	6660307	6660300	15	-	3.21e-05	intragenic	False	False	core	False	0	2604	False	0	64921	False	0	2604	False	0	958	False	0	958
51198	NdgR	6661061	6661075	6661068	15	-	3.21e-05	intragenic	False	False	core	False	0	1836	False	0	64153	False	0	1836	False	0	1726	False	0	1726
51199	NdgR	6768937	6768951	6768944	15	-	3.21e-05	intragenic	False	False	core	False	0	3121	False	0	4296	False	0	990	False	0	994	False	0	990
51200	NdgR	6821844	6821858	6821851	15	+	3.21e-05	promoter	False	True	core	False	0	2866	False	0	27174	False	0	22	False	0	1347	False	0	22
51201	NdgR	6924988	6925002	6924995	15	+	3.21e-05	intragenic	False	False	core	False	0	2608	False	0	16581	False	0	2608	False	0	58	False	0	58
51202	NdgR	6956143	6956157	6956150	15	-	3.21e-05	intragenic	False	False	core	False	0	988	False	0	9812	False	0	988	False	0	2407	False	0	988
51203	NdgR	6982435	6982449	6982442	15	+	3.21e-05	promoter	False	True	core	False	0	7680	False	0	10645	False	0	7680	False	0	6597	False	0	6597
51204	NdgR	7003856	7003870	7003863	15	+	3.21e-05	intragenic	False	False	core	False	0	1041	False	0	10776	False	0	1041	False	0	2190	False	0	1041
51205	NdgR	7031374	7031388	7031381	15	-	3.21e-05	intragenic	False	False	core	False	0	3881	False	0	8112	False	0	316	False	0	479	False	0	316
51206	NdgR	7087111	7087125	7087118	15	-	3.21e-05	intragenic	False	False	core	False	0	1567	False	0	32006	False	0	1567	False	0	671	False	0	671
51207	NdgR	7105640	7105654	7105647	15	-	3.21e-05	intragenic	False	False	core	False	0	3497	False	0	13477	False	0	2758	False	0	1275	False	0	1275
51208	NdgR	7135535	7135549	7135542	15	-	3.21e-05	intragenic	False	False	core	False	0	5118	False	0	8550	False	0	5118	False	0	5401	False	0	5118
51209	NdgR	7182750	7182764	7182757	15	-	3.21e-05	promoter	False	True	arm	False	0	6120	False	0	5617	False	0	6120	False	0	4836	False	0	4836
51210	NdgR	7235189	7235203	7235196	15	+	3.21e-05	intragenic	False	False	arm	False	0	889	False	0	37088	False	0	889	False	0	1444	False	0	889
51211	NdgR	7270855	7270869	7270862	15	-	3.21e-05	promoter	False	True	arm	False	0	600	False	0	1422	False	0	600	False	0	124	False	0	124
51212	NdgR	7352941	7352955	7352948	15	-	3.21e-05	promoter	False	True	arm	False	0	3437	False	0	27066	False	0	3437	False	0	6388	False	0	3437
51213	NdgR	7429754	7429768	7429761	15	+	3.21e-05	intragenic	False	False	arm	False	0	1120	False	0	35162	False	0	1120	False	0	1241	False	0	1120
51214	NdgR	7462143	7462157	7462150	15	-	3.21e-05	intragenic	False	False	arm	False	0	1644	False	0	25300	False	0	1644	False	0	2646	False	0	1644
51215	NdgR	7471418	7471432	7471425	15	+	3.21e-05	intragenic	False	False	arm	False	0	7631	False	0	16025	False	0	1971	False	0	855	False	0	855
51216	NdgR	7497036	7497050	7497043	15	-	3.21e-05	promoter	False	True	arm	False	0	710	False	0	7235	False	0	710	False	0	511	False	0	511
51217	NdgR	7556239	7556253	7556246	15	+	3.21e-05	intragenic	False	False	arm	False	0	3685	False	0	3253	False	0	3685	False	0	440	False	0	440
51218	NdgR	7595373	7595387	7595380	15	-	3.21e-05	intragenic	False	False	arm	False	0	1532	False	0	19917	False	0	1532	False	0	1223	False	0	1223
51219	NdgR	7624394	7624408	7624401	15	-	3.21e-05	promoter	False	True	arm	False	0	575	False	0	3585	False	0	575	False	0	383	False	0	383
51220	NdgR	7633281	7633295	7633288	15	+	3.21e-05	promoter	False	True	arm	False	0	1444	False	0	1057	False	0	360	False	0	1057	False	0	360
51221	NdgR	7708518	7708532	7708525	15	-	3.21e-05	intragenic	False	False	arm	False	0	20519	False	0	32365	False	0	20519	False	0	1186	False	0	1186
51222	NdgR	7780302	7780316	7780309	15	-	3.21e-05	promoter	False	True	arm	False	0	3177	False	0	3390	False	0	3177	False	0	403	False	0	403
51223	NdgR	7830861	7830875	7830868	15	+	3.21e-05	intragenic	False	False	arm	False	0	14604	False	0	6792	False	0	2086	False	0	2090	False	0	2086
51224	NdgR	7843336	7843350	7843343	15	+	3.21e-05	promoter	False	True	arm	False	0	21666	False	0	5683	False	0	5722	False	0	5683	False	0	5683
51225	NdgR	7917152	7917166	7917159	15	+	3.21e-05	intragenic	False	False	arm	False	0	6255	False	0	4184	False	0	6255	False	0	2811	False	0	2811
51226	NdgR	8007508	8007522	8007515	15	+	3.21e-05	promoter	False	True	arm	False	0	2077	False	0	5045	False	0	2077	False	0	954	False	0	954
51227	NdgR	8085169	8085183	8085176	15	-	3.21e-05	promoter	False	True	arm	False	0	25428	False	0	38472	False	0	25428	False	0	1869	False	0	1869
51228	NdgR	8172875	8172889	8172882	15	+	3.21e-05	intragenic	False	False	arm	False	0	1707	False	0	15235	False	0	1707	False	0	1419	False	0	1419
51229	NdgR	8173560	8173574	8173567	15	-	3.21e-05	promoter	False	True	arm	False	0	2392	False	0	15920	False	0	2392	False	0	734	False	0	734
51230	NdgR	8181963	8181977	8181970	15	+	3.21e-05	intragenic	False	False	arm	False	0	9240	False	0	24323	False	0	9240	False	0	95	False	0	95
51231	NdgR	8188660	8188674	8188667	15	-	3.21e-05	promoter	False	True	arm	False	0	2543	False	0	19282	False	0	2543	False	0	578	False	0	578
51232	NdgR	8221663	8221677	8221670	15	-	3.21e-05	intragenic	False	False	arm	False	0	8036	False	0	12088	False	0	8036	False	0	2000	False	0	2000
51233	NdgR	8230017	8230031	8230024	15	+	3.21e-05	intragenic	False	False	arm	False	0	318	False	0	3734	False	0	318	False	0	3734	False	0	318
51234	NdgR	8310945	8310959	8310952	15	+	3.21e-05	promoter	True	False	arm	False	0	26738	False	0	62071	False	0	26738	False	0	1104	False	0	1104
51235	NdgR	8316887	8316901	8316894	15	+	3.21e-05	promoter	False	True	arm	False	0	32680	False	0	56129	False	0	32680	False	0	7046	False	0	7046
51236	NdgR	8317739	8317753	8317746	15	+	3.21e-05	promoter	False	True	arm	False	0	33532	False	0	55277	False	0	33532	False	0	7898	False	0	7898
51237	NdgR	8324071	8324085	8324078	15	-	3.21e-05	intragenic	False	False	arm	False	0	39864	False	0	48945	False	0	39864	False	0	14230	False	0	14230
51238	NdgR	8351183	8351197	8351190	15	+	3.21e-05	intragenic	False	False	arm	False	0	14152	False	0	21833	False	0	14152	False	0	254	False	0	254
51239	NdgR	8523102	8523116	8523109	15	+	3.21e-05	intragenic	False	False	arm	False	0	10740	False	0	58	False	0	10740	False	0	58	False	0	58
51240	NdgR	8534985	8534999	8534992	15	+	3.21e-05	intragenic	False	False	arm	False	0	22623	False	0	11941	False	0	22623	False	0	1063	False	0	1063
51241	NdgR	8542528	8542542	8542535	15	-	3.21e-05	intragenic	False	False	arm	False	0	22278	False	0	19484	False	0	22278	False	0	3716	False	0	3716
51242	NdgR	8616158	8616172	8616165	15	+	3.21e-05	promoter	False	True	arm	False	0	28900	False	0	14559	False	0	28900	False	0	6184	False	0	6184
51243	NdgR	8631199	8631213	8631206	15	-	3.21e-05	promoter	False	True	arm	False	0	13859	False	0	482	False	0	13859	False	0	482	False	0	482
51244	NdgR	8635419	8635433	8635426	15	-	3.21e-05	promoter	False	True	arm	False	0	9639	False	0	4702	False	0	9639	False	0	4702	False	0	4702
51245	NdgR	110440	110454	110447	15	+	3.22e-05	intragenic	False	False	arm	False	0	1697	False	0	16803	False	0	1697	False	0	3657	False	0	1697
51246	NdgR	374259	374273	374266	15	+	3.22e-05	intragenic	False	False	arm	False	0	1384	False	0	16376	False	0	1384	False	0	1500	False	0	1384
51247	NdgR	379476	379490	379483	15	+	3.22e-05	intragenic	False	False	arm	False	0	2299	False	0	21593	False	0	2299	False	0	593	False	0	593
51248	NdgR	423729	423743	423736	15	-	3.22e-05	intragenic	False	False	arm	False	0	3835	False	0	43298	False	0	3835	False	0	668	False	0	668
51249	NdgR	428150	428164	428157	15	-	3.22e-05	promoter	False	True	arm	False	0	1118	False	0	38877	False	0	1118	False	0	1740	False	0	1118
51250	NdgR	491178	491192	491185	15	-	3.22e-05	intragenic	False	False	arm	False	0	144	False	0	2713	False	0	144	False	0	477	False	0	144
51251	NdgR	603727	603741	603734	15	+	3.22e-05	promoter	False	True	arm	False	0	8906	False	0	6095	False	0	8906	False	0	3621	False	0	3621
51252	NdgR	617471	617485	617478	15	+	3.22e-05	intragenic	False	False	arm	False	0	2214	False	0	7649	False	0	2214	False	0	2346	False	0	2214
