gene_id,old_locus_tag,product,mod_type,T1_sites,T2_sites,T1_mean_freq,T2_mean_freq,methyl_change,methyl_category,log2FC,padj,baseMean,expr_category,coordination
SC_RS34890,SCO6539,helix-turn-helix domain-containing protein,6mA,1,0,54.5,0.0,-54.5,Lost,0.52,0.0111003959929869,135.0,Mild,Lost_Mild
SC_RS34900,SCO6541,class I SAM-dependent methyltransferase,6mA,1,1,54.5,51.2,-3.4,Stable,0.56,0.0136947941572603,95.6,Mild,Stable_Mild
SC_RS34920,SCO6545,xyloglucanase,6mA,1,1,53.0,50.1,-2.9,Stable,1.1,0.0017677933397501,104.8,Up,Stable_Up
SC_RS34935,SCO6549,class I SAM-dependent methyltransferase,6mA,2,1,62.9,53.5,-9.4,Stable,1.01,2.077082712451019e-06,109.6,Up,Stable_Up
SC_RS34950,SCO6552,AMP-dependent synthetase/ligase,6mA,1,0,53.8,0.0,-53.8,Lost,-2.05,2.728804497511981e-07,62.6,Down,Lost_Down
SC_RS35045,SCO6570,Gfo/Idh/MocA family protein,4mC,0,1,0.0,75.0,75.0,Gained,1.17,0.00019155222236162507,300.8,Up,Gained_Up
SC_RS35055,SCO6572,ThuA domain-containing protein,6mA,1,0,51.2,0.0,-51.2,Lost,3.68,6.642139933225504e-22,905.5,Up,Lost_Up
SC_RS35070,SCO6575,sugar phosphate isomerase/epimerase family protein,6mA,0,1,0.0,53.4,53.4,Gained,1.08,0.0458160422400173,31.1,Up,Gained_Up
SC_RS35090,SCO6579,nucleotide pyrophosphatase/phosphodiesterase family protein,6mA,1,1,73.2,64.1,-9.1,Stable,-1.41,5.841890505878781e-07,105.8,Down,Stable_Down
SC_RS35195,SCO6599,TetR/AcrR family transcriptional regulator,6mA,1,1,59.3,55.9,-3.4,Stable,-1.53,3.3380934782945707e-12,108.1,Down,Stable_Down
SC_RS35240,SCO6608,phosphodiester glycosidase family protein,6mA,0,1,0.0,56.0,56.0,Gained,1.58,1.4322835938499535e-16,196.5,Up,Gained_Up
SC_RS35240,SCO6608,phosphodiester glycosidase family protein,4mC,0,1,0.0,72.8,72.8,Gained,1.58,1.4322835938499535e-16,196.5,Up,Gained_Up
SC_RS35270,SCO6614,hypothetical protein,4mC,1,1,53.6,62.0,8.4,Stable,2.43,2.291628430534531e-40,458.4,Up,Stable_Up
SC_RS35360,SCO6632,PWWP domain-containing protein,4mC,1,2,78.5,73.6,-4.9,Stable,1.58,4.935285905170595e-13,650.8,Up,Stable_Up
SC_RS35420,SCO6646,MDR family MFS transporter,6mA,0,2,0.0,52.7,52.7,Gained,-2.34,6.371355138797193e-46,296.5,Down,Gained_Down
SC_RS35485,SCO6660,glucose-6-phosphate dehydrogenase assembly protein OpcA,4mC,1,1,77.3,71.7,-5.6,Stable,-1.2,1.237471802426165e-06,944.0,Down,Stable_Down
SC_RS35525,SCO6668,sensor histidine kinase,6mA,1,0,52.9,0.0,-52.9,Lost,1.04,0.0003648569121190967,67.9,Up,Lost_Up
SC_RS35605,SCO6684,ATP-binding cassette domain-containing protein,6mA,1,1,62.7,58.2,-4.6,Stable,5.65,4.5553754994504015e-11,112.2,Up,Stable_Up
SC_RS35610,SCO6685,two-component system response regulator RamR,6mA,1,1,64.4,54.5,-9.9,Stable,6.6,1.6843067948138286e-08,55.3,Up,Stable_Up
SC_RS35615,SCO6686,DUF4132 domain-containing protein,6mA,1,2,64.4,55.1,-9.3,Stable,-1.25,6.839394161404952e-11,281.7,Down,Stable_Down
SC_RS35630,SCO6689,SWIM zinc finger family protein,6mA,1,1,56.8,52.1,-4.7,Stable,1.06,0.0115788281869589,40.4,Up,Stable_Up
SC_RS35735,SCO6710,OmpL47-type beta-barrel domain-containing protein,4mC,1,1,76.7,78.9,2.2,Stable,3.95,1.3929836099507423e-26,273.0,Up,Stable_Up
SC_RS35745,SCO6712,multicopper oxidase domain-containing protein,4mC,0,1,0.0,67.4,67.4,Gained,3.39,2.3169741365762517e-35,223.2,Up,Gained_Up
SC_RS35765,,hypothetical protein,6mA,1,1,52.2,54.3,2.2,Stable,-1.12,0.00012845185944869485,130.8,Down,Stable_Down
SC_RS35800,SCO6722,spore wall synthesis regulator SsgD,4mC,1,1,82.6,75.5,-7.1,Stable,1.65,1.3359219180187915e-10,855.1,Up,Stable_Up
SC_RS35805,SCO6723,WD40/YVTN/BNR-like repeat-containing protein,6mA,0,1,0.0,53.3,53.3,Gained,2.53,1.7906245331674096e-27,308.3,Up,Gained_Up
SC_RS35805,SCO6723,WD40/YVTN/BNR-like repeat-containing protein,4mC,1,1,82.6,75.5,-7.1,Stable,2.53,1.7906245331674096e-27,308.3,Up,Stable_Up
SC_RS35890,SCO6741,oxidoreductase,6mA,1,1,64.2,65.0,0.8,Stable,1.19,0.0030489277183179,57.4,Up,Stable_Up
SC_RS35895,SCO6742,ABC-F family ATP-binding cassette domain-containing protein,4mC,1,1,97.8,95.0,-2.8,Stable,-1.39,1.44454153808709e-17,378.6,Down,Stable_Down
SC_RS35970,SCO6757,ABC transporter permease,6mA,1,1,67.8,59.9,-7.9,Stable,-1.98,3.232635874252209e-31,446.5,Down,Stable_Down
SC_RS35970,SCO6757,ABC transporter permease,4mC,0,1,0.0,83.7,83.7,Gained,-1.98,3.232635874252209e-31,446.5,Down,Gained_Down
SC_RS35985,SCO6760,presqualene diphosphate synthase HpnD,4mC,1,0,74.7,0.0,-74.7,Lost,0.95,4.4900943344810195e-07,538.7,Mild,Lost_Mild
SC_RS36055,SCO6774,SGNH/GDSL hydrolase family protein,6mA,1,0,51.4,0.0,-51.4,Lost,5.39,2.649975978960972e-135,1981.9,Up,Lost_Up
SC_RS36115,SCO6787,long-chain specific acyl-CoA dehydrogenase,4mC,0,1,0.0,64.1,64.1,Gained,1.58,0.0110348767093606,22.6,Up,Gained_Up
SC_RS36160,SCO6796,DUF742 domain-containing protein,4mC,0,1,0.0,93.3,93.3,Gained,8.79,2.470536268447503e-24,224.1,Up,Gained_Up
SC_RS36175,SCO6799,L-threonine 3-dehydrogenase,6mA,1,1,53.6,65.6,11.9,Increased,-0.86,2.7081274038201277e-05,229.0,Mild,Increased_Mild
SC_RS36175,SCO6799,L-threonine 3-dehydrogenase,4mC,0,1,0.0,70.0,70.0,Gained,-0.86,2.7081274038201277e-05,229.0,Mild,Gained_Mild
SC_RS36220,,helix-turn-helix transcriptional regulator,6mA,0,1,0.0,62.1,62.1,Gained,2.17,0.0001427567692109228,18.9,Up,Gained_Up
SC_RS36240,SCO6810,ArsI/CadI family heavy metal resistance metalloenzyme,4mC,1,1,94.3,88.7,-5.7,Stable,1.59,4.1242868034077576e-05,182.5,Up,Stable_Up
SC_RS36280,SCO6818,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase,6mA,1,0,53.8,0.0,-53.8,Lost,3.56,9.703507526755393e-30,166.1,Up,Lost_Up
SC_RS36300,SCO6822,MFS transporter,4mC,2,3,86.5,81.5,-5.1,Stable,5.0,6.81940877844385e-72,355.3,Up,Stable_Up
SC_RS36315,SCO6825,DedA family protein,6mA,0,1,0.0,58.2,58.2,Gained,1.9,7.875611483201597e-07,44.5,Up,Gained_Up
SC_RS36560,SCO6872,hypothetical protein,4mC,0,1,0.0,65.6,65.6,Gained,1.96,0.0317780833429551,16.9,Up,Gained_Up
SC_RS36820,SCO6924,helix-turn-helix domain-containing protein,4mC,0,1,0.0,83.8,83.8,Gained,-2.54,7.40547348508819e-05,24.7,Down,Gained_Down
SC_RS36845,SCO6927,hypothetical protein,4mC,0,1,0.0,76.8,76.8,Gained,0.74,0.0026646552630393,191.3,Mild,Gained_Mild
SC_RS36930,SCO6944,glycoside hydrolase family 15 protein,6mA,1,1,52.4,53.8,1.4,Stable,1.59,0.00038195064180002126,167.3,Up,Stable_Up
SC_RS37035,,WhiB family transcriptional regulator,6mA,1,0,52.6,0.0,-52.6,Lost,1.24,0.023562700652312,11.8,Up,Lost_Up
SC_RS37065,SCO6971,precorrin-6A synthase (deacetylating),6mA,1,0,53.1,0.0,-53.1,Lost,0.69,0.0005246324435662224,300.4,Mild,Lost_Mild
SC_RS37135,SCO6984,Gfo/Idh/MocA family protein,6mA,0,1,0.0,50.2,50.2,Gained,-1.45,1.9331130359920156e-10,150.7,Down,Gained_Down
SC_RS37165,SCO6989,cupin domain-containing protein,4mC,1,1,83.6,89.6,6.0,Stable,1.04,0.0018054615782629,33.3,Up,Stable_Up
SC_RS37240,SCO7003,hypothetical protein,4mC,1,1,90.5,97.4,7.0,Stable,3.6,5.069190881517861e-43,316.8,Up,Stable_Up
SC_RS37270,SCO7009,ATP-binding SpoIIE family protein phosphatase,6mA,0,1,0.0,54.0,54.0,Gained,-0.72,4.914840101894058e-05,527.1,Mild,Gained_Mild
SC_RS37320,SCO7019,carbohydrate binding domain-containing protein,6mA,0,1,0.0,56.3,56.3,Gained,-1.3,0.00017609879347647788,102.4,Down,Gained_Down
SC_RS37340,SCO7023,hypothetical protein,6mA,1,1,50.9,62.7,11.8,Increased,1.75,1.0945938533782969e-07,69.5,Up,Increased_Up
SC_RS37520,SCO7058,Rv1733c family protein,4mC,0,1,0.0,78.5,78.5,Gained,-1.59,1.3936058979775688e-06,65.4,Down,Gained_Down
SC_RS37525,SCO7059,ferredoxin reductase,6mA,1,1,53.3,54.6,1.3,Stable,-1.49,2.5006890182046823e-14,158.3,Down,Stable_Down
SC_RS37525,SCO7059,ferredoxin reductase,4mC,1,1,100.0,88.5,-11.5,Decreased,-1.49,2.5006890182046823e-14,158.3,Down,Decreased_Down
SC_RS37550,SCO7064,hypothetical protein,6mA,1,1,52.2,51.0,-1.2,Stable,2.83,0.0114848436065263,17.6,Up,Stable_Up
SC_RS37910,SCO7137,ATP-binding protein,4mC,0,1,0.0,67.2,67.2,Gained,0.65,0.0008555230903564099,1294.5,Mild,Gained_Mild
SC_RS37940,SCO7143,helix-turn-helix transcriptional regulator,4mC,0,1,0.0,78.0,78.0,Gained,0.6,0.0007990336874587148,235.0,Mild,Gained_Mild
SC_RS38225,SCO7202,hypothetical protein,4mC,0,1,0.0,71.9,71.9,Gained,-1.22,2.5059141624949285e-06,103.9,Down,Gained_Down
SC_RS38275,,methyltransferase type 11,4mC,0,1,0.0,86.8,86.8,Gained,-1.04,0.0042884503844388,29.0,Down,Gained_Down
SC_RS38380,SCO7233,alpha/beta hydrolase,4mC,0,1,0.0,64.7,64.7,Gained,3.45,1.351710600698684e-64,1002.4,Up,Gained_Up
SC_RS38385,SCO7234,aa3-type cytochrome oxidase subunit I,6mA,1,1,58.1,66.0,7.9,Stable,1.44,2.1105029797422775e-10,123.0,Up,Stable_Up
SC_RS38395,SCO7236,cytochrome bc1 complex cytochrome b subunit,6mA,1,1,63.6,68.9,5.3,Stable,0.89,0.0125762040241065,48.9,Mild,Stable_Mild
SC_RS38475,SCO7252,DNA-binding protein NsdB,4mC,0,1,0.0,92.3,92.3,Gained,9.32,3.5040142420988754e-226,9088.5,Up,Gained_Up
SC_RS38515,SCO7260,GlsB/YeaQ/YmgE family stress response membrane protein,6mA,1,0,51.4,0.0,-51.4,Lost,1.11,0.0023429382312659,39.5,Up,Lost_Up
SC_RS38605,SCO7278,RNA polymerase sigma factor SigF,4mC,0,1,0.0,65.6,65.6,Gained,0.76,0.002092318622088,371.9,Mild,Gained_Mild
SC_RS38610,SCO7279,helix-turn-helix domain-containing protein,4mC,0,1,0.0,65.6,65.6,Gained,1.51,2.7868803275573235e-09,213.2,Up,Gained_Up
SC_RS38680,SCO7293,AIM24 family protein,4mC,0,1,0.0,81.4,81.4,Gained,1.05,4.426910130918785e-06,187.1,Up,Gained_Up
SC_RS38685,SCO7294,CAP domain-containing protein,6mA,1,1,56.7,78.8,22.1,Increased,0.87,0.0066338925212366,71.3,Mild,Increased_Mild
SC_RS38795,SCO7316,DUF1206 domain-containing protein,4mC,0,1,0.0,86.0,86.0,Gained,0.96,0.0006388738098766277,54.5,Mild,Gained_Mild
SC_RS38805,SCO7318,FUSC family protein,4mC,1,1,84.0,83.8,-0.1,Stable,-2.44,2.264246355800505e-53,960.6,Down,Stable_Down
SC_RS38905,SCO7338,glycogen debranching protein GlgX,4mC,0,1,0.0,65.0,65.0,Gained,1.9,4.517141778823967e-07,73.4,Up,Gained_Up
SC_RS38930,SCO7343,hydroxymethylbilane synthase,6mA,1,1,50.0,59.0,8.9,Stable,2.45,3.5264823979958354e-23,303.5,Up,Stable_Up
SC_RS38940,SCO7345,ATP-dependent DNA ligase,6mA,1,0,52.8,0.0,-52.8,Lost,-2.62,0.0069260165076378,18.1,Down,Lost_Down
SC_RS38955,SCO7350,MFS transporter,6mA,1,0,53.2,0.0,-53.2,Lost,-1.45,0.0017566646555742,35.2,Down,Lost_Down
SC_RS39015,SCO7362,NAD(P)-dependent alcohol dehydrogenase,6mA,0,1,0.0,53.8,53.8,Gained,-1.55,4.1414251027167415e-12,144.9,Down,Gained_Down
SC_RS39015,SCO7362,NAD(P)-dependent alcohol dehydrogenase,4mC,0,1,0.0,86.1,86.1,Gained,-1.55,4.1414251027167415e-12,144.9,Down,Gained_Down
SC_RS39065,SCO7372,DoxX family protein,4mC,0,1,0.0,78.3,78.3,Gained,1.6,0.00019498903476604577,23.9,Up,Gained_Up
SC_RS39180,SCO7395,glycine betaine/L-proline transporter ProP,6mA,1,1,70.5,72.8,2.3,Stable,1.19,0.0043830508433859,39.9,Up,Stable_Up
SC_RS39225,SCO7404,SAM-dependent methyltransferase,6mA,0,2,0.0,52.5,52.5,Gained,0.72,0.0006936557487720624,1471.8,Mild,Gained_Mild
SC_RS39290,SCO7417,cytochrome P450 family protein,6mA,1,1,54.3,70.9,16.6,Increased,-1.85,1.336086703346305e-13,150.2,Down,Increased_Down
SC_RS39310,SCO7421,roadblock/LC7 domain-containing protein,6mA,1,2,57.5,60.9,3.4,Stable,-2.59,4.880397518739474e-09,32.9,Down,Stable_Down
SC_RS39380,SCO7435,MFS transporter,6mA,0,1,0.0,57.5,57.5,Gained,1.85,0.00015646103386865142,34.7,Up,Gained_Up
SC_RS39425,SCO7444,cytochrome P450,6mA,1,2,51.8,53.4,1.6,Stable,1.24,3.2960142450199436e-06,182.1,Up,Stable_Up
SC_RS39440,SCO7447,GNAT family N-acetyltransferase,6mA,0,1,0.0,55.7,55.7,Gained,-0.96,0.007083286026098,33.6,Mild,Gained_Mild
SC_RS39465,SCO7452,methyltransferase,6mA,0,1,0.0,50.3,50.3,Gained,2.12,6.4684312035308954e-09,46.3,Up,Gained_Up
SC_RS39465,SCO7452,methyltransferase,4mC,0,1,0.0,57.6,57.6,Gained,2.12,6.4684312035308954e-09,46.3,Up,Gained_Up
SC_RS39555,SCO7470,hydroxyphenylacetyl-CoA thioesterase PaaI,4mC,1,1,78.2,81.6,3.4,Stable,5.51,9.222216190144579e-56,223.1,Up,Stable_Up
SC_RS39560,SCO7471,1%2C2-phenylacetyl-CoA epoxidase subunit PaaA,4mC,1,1,78.2,81.6,3.4,Stable,5.37,5.863712047342644e-97,1056.1,Up,Stable_Up
SC_RS39630,SCO7486,ROK family transcriptional regulator,6mA,1,1,61.6,53.9,-7.6,Stable,-0.76,0.00015365672124769832,196.9,Mild,Stable_Mild
SC_RS39795,SCO7519,sugar O-acetyltransferase,4mC,0,1,0.0,73.8,73.8,Gained,-1.67,9.7815144204541e-07,62.6,Down,Gained_Down
SC_RS39850,SCO7530,MerR family transcriptional regulator,6mA,0,1,0.0,51.1,51.1,Gained,0.8,0.023562700652312,50.9,Mild,Gained_Mild
SC_RS39910,SCO7542,family 43 glycosylhydrolase,4mC,1,1,90.3,94.4,4.2,Stable,2.28,8.862223498245017e-13,71.1,Up,Stable_Up
SC_RS39960,SCO7552,TetR/AcrR family transcriptional regulator,6mA,1,1,59.0,52.6,-6.4,Stable,0.87,0.0022046403636705,64.9,Mild,Stable_Mild
SC_RS39965,SCO7553,zinc-binding dehydrogenase,6mA,1,1,59.0,52.6,-6.4,Stable,-1.17,0.0009492193835854848,45.6,Down,Stable_Down
SC_RS39965,SCO7553,zinc-binding dehydrogenase,4mC,0,1,0.0,78.1,78.1,Gained,-1.17,0.0009492193835854848,45.6,Down,Gained_Down
SC_RS40040,SCO7568,ROK family protein,4mC,0,1,0.0,72.9,72.9,Gained,-1.26,2.703495194456091e-06,75.5,Down,Gained_Down
SC_RS40100,SCO7580,SAM-dependent methyltransferase,4mC,0,1,0.0,75.4,75.4,Gained,2.01,5.78457878004568e-27,198.4,Up,Gained_Up
SC_RS40220,SCO7605,M1 family metallopeptidase,4mC,0,1,0.0,56.6,56.6,Gained,2.49,4.7389785155712526e-27,142.1,Up,Gained_Up
SC_RS40240,SCO7609,alpha/beta fold hydrolase,6mA,1,1,69.9,69.0,-0.8,Stable,2.35,1.9659762234489795e-10,40.7,Up,Stable_Up
SC_RS40260,SCO7613,SCO7613 C-terminal domain-containing membrane protein,6mA,1,1,59.4,51.2,-8.1,Stable,0.83,0.0020285145540956,748.2,Mild,Stable_Mild
SC_RS40310,SCO7623,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,6mA,1,1,86.4,78.6,-7.7,Stable,2.31,1.9046955358772756e-23,146.1,Up,Stable_Up
SC_RS40310,SCO7623,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,4mC,1,1,83.1,98.0,15.0,Increased,2.31,1.9046955358772756e-23,146.1,Up,Increased_Up
SC_RS40325,SCO7626,FAD-dependent monooxygenase,4mC,0,1,0.0,59.2,59.2,Gained,-1.55,6.687820278946013e-12,106.9,Down,Gained_Down
SC_RS40335,SCO7628,PQQ-dependent sugar dehydrogenase,4mC,0,1,0.0,68.1,68.1,Gained,3.79,3.993161780756369e-28,81.2,Up,Gained_Up
SC_RS40350,SCO7631,LamG-like jellyroll fold domain-containing protein,6mA,1,1,55.8,64.1,8.2,Stable,6.61,3.278837171479316e-152,4626.8,Up,Stable_Up
SC_RS40355,SCO7632,PIG-L family deacetylase,6mA,1,1,55.8,64.1,8.2,Stable,3.1,1.3481388984010511e-46,699.2,Up,Stable_Up
SC_RS40360,SCO7633,endo-beta-N-acetylglucosaminidase H,6mA,1,0,54.9,0.0,-54.9,Lost,1.89,1.2396592214188347e-14,96.3,Up,Lost_Up
SC_RS40435,SCO7648,response regulator transcription factor,6mA,1,1,51.3,52.7,1.4,Stable,2.44,6.110294370672873e-25,121.0,Up,Stable_Up
SC_RS40485,SCO7659,FAD-dependent oxidoreductase,4mC,0,1,0.0,82.1,82.1,Gained,1.67,1.4654283303575533e-11,1008.7,Up,Gained_Up
SC_RS40670,SCO7697,phytase,6mA,1,1,57.0,51.3,-5.7,Stable,8.13,1.1965985255109142e-203,5376.6,Up,Stable_Up
SC_RS40740,SCO7711,sensor histidine kinase,4mC,0,1,0.0,76.1,76.1,Gained,3.16,3.0234167912246887e-31,174.7,Up,Gained_Up
SC_RS40755,SCO7714,GNAT family N-acetyltransferase,6mA,1,1,50.0,64.4,14.3,Increased,2.44,4.9175398513907796e-18,85.3,Up,Increased_Up
SC_RS40770,SCO7717,hypothetical protein,4mC,0,1,0.0,63.1,63.1,Gained,4.95,8.230183149713911e-54,306.0,Up,Gained_Up
SC_RS41015,SCO7772,hypothetical protein,4mC,0,1,0.0,91.4,91.4,Gained,1.2,1.6099080359050222e-08,184.1,Up,Gained_Up
SC_RS41080,SCO7784,NADPH-dependent oxidoreductase,4mC,0,1,0.0,60.3,60.3,Gained,5.35,4.2889865924211687e-60,586.4,Up,Gained_Up
SC_RS41150,SCO7801,hypothetical protein,4mC,0,1,0.0,71.6,71.6,Gained,1.92,0.0005194582811567678,19.8,Up,Gained_Up
SC_RS41345,SCO7842,Mu transposase C-terminal domain-containing protein,4mC,0,1,0.0,87.1,87.1,Gained,8.07,5.756079931935038e-09,14.3,Up,Gained_Up
