chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,3037035,-,4mC,T3,3,36,91.66666666666667,91.66666666666667
NC_003888.3,3038104,+,6mA,T3,3,63,63.492063492063494,63.593333333333334
NC_003888.3,3038105,+,6mA,T3,3,52,53.84576923076923,54.79333333333333
NC_003888.3,3042680,-,6mA,T3,3,49,53.06,52.94
NC_003888.3,3050855,-,4mC,T3,3,36,72.22250000000001,72.42666666666666
NC_003888.3,3055827,+,6mA,T3,3,83,71.08445783132531,75.71
NC_003888.3,3056929,-,6mA,T3,3,58,62.0706896551724,62.29999999999999
NC_003888.3,3057124,-,6mA,T3,3,47,76.59702127659574,71.59666666666668
NC_003888.3,3057218,+,6mA,T3,3,75,57.337066666666665,58.653333333333336
NC_003888.3,3061117,+,6mA,T3,3,75,56.0,52.0
NC_003888.3,3063940,+,6mA,T3,3,81,50.61592592592592,49.593333333333334
NC_003888.3,3065545,-,6mA,T3,3,57,70.17456140350878,71.18333333333334
NC_003888.3,3065555,-,6mA,T3,3,59,57.62966101694916,62.74333333333334
NC_003888.3,3067961,+,4mC,T3,3,33,87.88151515151516,85.32000000000001
NC_003888.3,3073164,+,6mA,T3,3,55,56.36054545454545,57.666666666666664
NC_003888.3,3078100,+,6mA,T3,3,67,53.73253731343284,53.01666666666667
NC_003888.3,3078581,-,6mA,T3,3,64,56.2515625,59.85
NC_003888.3,3082963,-,4mC,T3,3,41,87.80585365853659,90.29333333333334
NC_003888.3,3084783,+,4mC,T3,3,41,92.6839024390244,94.28666666666668
NC_003888.3,3087962,-,6mA,T3,3,78,52.56448717948717,43.06
NC_003888.3,3088823,-,6mA,T3,3,76,64.4721052631579,68.48
NC_003888.3,3088824,-,6mA,T3,3,75,61.33293333333334,66.11333333333334
NC_003888.3,3092981,+,6mA,T3,3,62,53.22887096774193,51.98666666666667
NC_003888.3,3094493,+,4mC,T3,3,36,86.10888888888888,88.88666666666666
NC_003888.3,3097794,+,6mA,T3,3,71,54.932535211267606,44.23666666666667
NC_003888.3,3105151,+,6mA,T3,3,60,50.00033333333333,50.75333333333333
NC_003888.3,3107180,-,6mA,T3,3,60,51.665,53.11333333333334
NC_003888.3,3108839,-,6mA,T3,3,57,73.68280701754387,73.56333333333333
NC_003888.3,3112790,-,6mA,T3,3,57,64.91122807017544,62.086666666666666
NC_003888.3,3113428,-,6mA,T3,3,41,65.85146341463415,67.01
NC_003888.3,3115382,-,4mC,T3,3,31,54.83870967741935,54.629999999999995
NC_003888.3,3116488,+,6mA,T3,3,49,51.02428571428572,53.053333333333335
NC_003888.3,3122770,+,4mC,T3,3,45,86.66711111111111,86.73
NC_003888.3,3123620,-,4mC,T3,3,41,78.04853658536585,81.40333333333332
NC_003888.3,3129517,+,4mC,T3,3,37,86.48810810810811,88.20666666666666
NC_003888.3,3131781,+,6mA,T3,3,54,50.002037037037034,50.126666666666665
NC_003888.3,3136184,+,6mA,T3,3,52,63.46115384615385,59.63333333333333
NC_003888.3,3141094,+,4mC,T3,3,39,84.6125641025641,85.18666666666667
NC_003888.3,3146355,+,6mA,T3,3,49,59.18122448979592,61.946666666666665
NC_003888.3,3156255,-,6mA,T3,3,74,55.4054054054054,54.04
NC_003888.3,3160042,-,6mA,T3,3,100,55.0017,54.333333333333336
NC_003888.3,3161691,+,6mA,T3,3,100,53.0023,53.80666666666667
NC_003888.3,3161695,-,6mA,T3,3,53,50.94150943396227,51.82333333333333
NC_003888.3,3168458,+,4mC,T3,3,45,79.998,77.77666666666666
NC_003888.3,3168474,+,4mC,T3,3,43,67.4406976744186,66.63666666666667
NC_003888.3,3170105,-,6mA,T3,3,74,63.515540540540535,56.14666666666667
NC_003888.3,3171996,-,6mA,T3,3,55,61.818727272727266,62.593333333333334
NC_003888.3,3171997,-,6mA,T3,3,49,53.059999999999995,53.96666666666667
NC_003888.3,3173244,+,6mA,T3,3,59,57.62508474576271,63.03
NC_003888.3,3174043,-,6mA,T3,3,42,71.42785714285715,77.03666666666668
NC_003888.3,3174063,-,6mA,T3,3,50,69.9996,70.99333333333334
NC_003888.3,3174068,+,6mA,T3,3,54,53.705740740740744,54.623333333333335
NC_003888.3,3174075,+,6mA,T3,3,55,61.82,60.77333333333333
NC_003888.3,3174104,+,6mA,T3,3,65,53.84646153846154,59.26
NC_003888.3,3174259,-,6mA,T3,3,57,54.385438596491234,59.156666666666666
NC_003888.3,3174330,+,6mA,T3,3,61,54.100491803278686,62.18
NC_003888.3,3174393,+,6mA,T3,3,65,50.7676923076923,56.51333333333333
NC_003888.3,3174520,+,6mA,T3,3,67,56.716865671641784,57.64333333333334
NC_003888.3,3177291,-,6mA,T3,3,58,56.89689655172414,56.89333333333334
NC_003888.3,3184329,+,4mC,T3,3,41,85.36634146341463,80.0
NC_003888.3,3195432,-,6mA,T3,3,73,78.08164383561643,72.37333333333333
NC_003888.3,3201404,+,4mC,T3,3,41,82.92829268292682,81.76333333333334
NC_003888.3,3202935,-,6mA,T3,3,70,59.999428571428574,58.9
NC_003888.3,3207842,+,4mC,T3,3,70,98.57071428571429,98.85000000000001
NC_003888.3,3208856,+,6mA,T3,3,91,51.64813186813186,52.73
NC_003888.3,3210217,+,6mA,T3,3,79,54.43189873417722,56.74666666666667
NC_003888.3,3210436,-,6mA,T3,3,49,51.01816326530613,54.24666666666666
NC_003888.3,3214166,-,6mA,T3,3,45,60.0,55.0
NC_003888.3,3218221,-,6mA,T3,3,48,56.25062499999999,56.196666666666665
NC_003888.3,3218249,-,6mA,T3,3,59,54.23847457627119,56.5
NC_003888.3,3218281,+,6mA,T3,3,82,62.193902439024384,58.81666666666666
NC_003888.3,3221250,-,6mA,T3,3,61,63.93786885245902,66.14
NC_003888.3,3223743,+,6mA,T3,3,77,63.639870129870125,69.44
NC_003888.3,3228595,-,6mA,T3,3,75,60.0,59.23
NC_003888.3,3233570,-,4mC,T3,3,49,91.83591836734693,93.49333333333334
NC_003888.3,3233975,-,4mC,T3,3,41,95.12048780487805,96.10333333333334
NC_003888.3,3235904,+,4mC,T3,3,37,89.18648648648647,91.89333333333333
NC_003888.3,3237932,-,6mA,T3,3,72,50.001666666666665,45.873333333333335
NC_003888.3,3240579,+,6mA,T3,3,68,77.94205882352941,76.07333333333334
NC_003888.3,3243930,-,6mA,T3,3,68,55.881764705882354,56.54666666666666
NC_003888.3,3245696,-,6mA,T3,3,64,53.12421875,52.336666666666666
NC_003888.3,3246648,+,6mA,T3,3,73,58.90178082191781,66.00333333333333
NC_003888.3,3248912,+,6mA,T3,3,37,51.35189189189189,47.99
NC_003888.3,3250032,+,6mA,T3,3,51,52.94274509803921,53.89666666666667
NC_003888.3,3251506,+,6mA,T3,3,48,54.16583333333333,54.84
NC_003888.3,3253767,-,6mA,T3,3,57,54.386315789473684,44.30666666666667
NC_003888.3,3258524,+,6mA,T3,3,42,54.762619047619054,54.60333333333333
NC_003888.3,3264214,+,6mA,T3,3,67,53.72776119402985,62.01333333333333
NC_003888.3,3265287,-,6mA,T3,3,68,52.93985294117647,52.07
NC_003888.3,3268542,+,6mA,T3,3,76,74.99973684210526,70.06666666666666
NC_003888.3,3268543,+,6mA,T3,3,66,50.0,48.413333333333334
NC_003888.3,3270785,-,4mC,T3,3,56,89.28517857142857,88.38333333333333
NC_003888.3,3274309,-,6mA,T3,3,81,58.022222222222226,54.49333333333333
NC_003888.3,3276195,-,4mC,T3,3,52,90.38384615384615,89.86666666666667
NC_003888.3,3276823,+,6mA,T3,3,47,70.21659574468086,71.33999999999999
NC_003888.3,3278193,-,4mC,T3,3,45,80.00177777777778,79.41333333333334
NC_003888.3,3280436,-,4mC,T3,3,47,93.61404255319148,93.38333333333333
NC_003888.3,3286496,-,6mA,T3,3,89,65.1667415730337,64.95
NC_003888.3,3291265,+,6mA,T3,3,67,79.1044776119403,78.80000000000001
NC_003888.3,3292608,-,6mA,T3,3,78,56.408974358974355,57.300000000000004
NC_003888.3,3292610,-,6mA,T3,3,84,59.522023809523816,59.343333333333334
NC_003888.3,3292611,-,6mA,T3,3,82,60.974878048780496,61.35
NC_003888.3,3293378,-,6mA,T3,3,80,57.50425,55.026666666666664
NC_003888.3,3293500,+,6mA,T3,3,55,56.364,58.89000000000001
NC_003888.3,3296344,+,4mC,T3,3,44,84.09227272727273,84.72333333333333
NC_003888.3,3301174,-,4mC,T3,3,50,69.99820000000001,73.42333333333333
NC_003888.3,3301970,-,4mC,T3,3,39,79.49102564102563,78.31
NC_003888.3,3303073,-,6mA,T3,3,81,72.83888888888889,75.78333333333333
NC_003888.3,3305529,-,4mC,T3,3,39,64.10461538461539,64.44666666666667
NC_003888.3,3307899,+,4mC,T3,3,36,83.33305555555555,78.40333333333332
NC_003888.3,3307928,-,6mA,T3,3,66,59.09090909090909,60.416666666666664
NC_003888.3,3308749,-,4mC,T3,3,32,62.49968749999999,65.74999999999999
NC_003888.3,3310375,-,6mA,T3,3,66,86.36545454545454,85.31
NC_003888.3,3311114,-,6mA,T3,3,75,51.9992,52.94
NC_003888.3,3311762,-,6mA,T3,3,56,50.00107142857143,52.26333333333333
NC_003888.3,3314530,-,6mA,T3,3,67,65.67432835820895,65.52666666666667
NC_003888.3,3316231,+,6mA,T3,3,68,55.88147058823529,58.51333333333333
NC_003888.3,3317882,-,4mC,T3,3,59,91.5242372881356,91.78333333333335
NC_003888.3,3322638,+,4mC,T3,3,30,53.33533333333333,50.59666666666667
NC_003888.3,3325864,-,6mA,T3,3,58,50.0,53.71666666666667
NC_003888.3,3325966,-,6mA,T3,3,80,60.001625000000004,61.376666666666665
NC_003888.3,3332861,+,6mA,T3,3,88,61.36579545454546,60.79666666666666
NC_003888.3,3340217,-,4mC,T3,3,46,89.13282608695651,89.34666666666668
NC_003888.3,3342248,-,6mA,T3,3,78,51.28102564102564,51.85333333333333
NC_003888.3,3345421,+,6mA,T3,3,64,64.063125,64.72333333333334
NC_003888.3,3345425,+,4mC,T3,3,35,82.85885714285715,83.46
NC_003888.3,3347074,+,4mC,T3,3,38,100.0,100.0
NC_003888.3,3351938,+,6mA,T3,3,60,50.00066666666667,49.82666666666666
NC_003888.3,3354644,-,4mC,T3,3,45,88.89,87.74000000000001
NC_003888.3,3358874,+,6mA,T3,3,91,58.244505494505496,54.163333333333334
NC_003888.3,3367956,-,4mC,T3,3,54,98.14814814814815,95.83333333333333
NC_003888.3,3370635,-,4mC,T3,3,32,84.375,82.35666666666667
NC_003888.3,3376940,-,6mA,T3,3,75,56.0,56.19
NC_003888.3,3377085,-,6mA,T3,3,63,55.556507936507934,55.07333333333333
NC_003888.3,3377114,+,4mC,T3,3,31,74.19354838709677,69.29333333333334
NC_003888.3,3377667,-,4mC,T3,3,44,93.18318181818181,93.91666666666667
NC_003888.3,3382708,+,6mA,T3,3,68,70.59029411764705,66.94666666666667
NC_003888.3,3383757,+,6mA,T3,3,70,52.857142857142854,56.666666666666664
NC_003888.3,3383758,+,6mA,T3,3,59,55.932203389830505,55.52
NC_003888.3,3383766,-,4mC,T3,3,33,96.97090909090909,98.04
NC_003888.3,3384174,+,6mA,T3,3,70,51.42557142857143,48.370000000000005
NC_003888.3,3385356,-,4mC,T3,3,41,85.36634146341463,85.64666666666665
NC_003888.3,3385360,-,6mA,T3,3,83,56.624337349397585,56.95666666666667
NC_003888.3,3386051,-,4mC,T3,3,37,97.29837837837837,97.62
NC_003888.3,3386594,-,4mC,T3,3,46,58.69630434782609,59.576666666666675
NC_003888.3,3392297,-,6mA,T3,3,68,55.88529411764706,61.46
NC_003888.3,3397992,-,6mA,T3,3,54,62.96055555555555,58.36666666666667
NC_003888.3,3398052,-,6mA,T3,3,56,53.57071428571429,52.39666666666667
NC_003888.3,3400413,-,6mA,T3,3,62,53.22516129032258,54.870000000000005
NC_003888.3,3401328,-,6mA,T3,3,55,52.728545454545454,52.16
NC_003888.3,3403240,+,6mA,T3,3,68,51.46985294117647,57.65
NC_003888.3,3404475,+,4mC,T3,3,43,93.0225581395349,94.53000000000002
NC_003888.3,3412086,-,4mC,T3,3,65,87.69523076923078,87.27
NC_003888.3,3413222,-,4mC,T3,3,41,95.11951219512196,95.55333333333333
NC_003888.3,3415316,+,6mA,T3,3,74,62.16162162162162,66.92666666666666
NC_003888.3,3416059,-,6mA,T3,3,74,63.51594594594595,61.29999999999999
NC_003888.3,3416393,-,6mA,T3,3,72,69.44625,68.47333333333333
NC_003888.3,3417037,-,4mC,T3,3,30,80.0,80.0
NC_003888.3,3419252,+,4mC,T3,3,39,84.61666666666667,81.69333333333333
NC_003888.3,3423184,+,4mC,T3,3,49,79.59142857142857,77.13
NC_003888.3,3425918,+,4mC,T3,3,48,79.16708333333334,78.33666666666666
NC_003888.3,3427071,-,6mA,T3,3,88,87.50090909090909,86.87666666666667
NC_003888.3,3434215,-,6mA,T3,3,70,67.14142857142856,67.77666666666666
NC_003888.3,3436367,-,6mA,T3,3,75,52.001466666666666,48.73666666666667
NC_003888.3,3438376,-,4mC,T3,3,33,78.78727272727272,75.21333333333332
NC_003888.3,3440408,+,4mC,T3,3,47,87.23510638297873,84.64999999999999
NC_003888.3,3443174,+,6mA,T3,3,67,68.65731343283582,65.66333333333334
NC_003888.3,3446536,-,6mA,T3,3,72,55.553333333333335,58.18666666666667
NC_003888.3,3447301,-,6mA,T3,3,69,57.9695652173913,56.36666666666667
NC_003888.3,3447415,-,6mA,T3,3,58,58.619827586206895,57.42333333333334
NC_003888.3,3447416,-,6mA,T3,3,68,86.76411764705882,90.09666666666665
NC_003888.3,3462147,+,4mC,T3,3,32,84.375625,83.81
NC_003888.3,3465076,-,6mA,T3,3,56,57.14125,55.39000000000001
NC_003888.3,3468459,-,6mA,T3,3,66,74.24363636363637,75.30000000000001
NC_003888.3,3471687,+,6mA,T3,3,46,54.34913043478261,62.656666666666666
NC_003888.3,3471766,+,6mA,T3,3,53,54.71396226415094,55.669999999999995
NC_003888.3,3471856,+,6mA,T3,3,56,71.4275,74.24666666666667
NC_003888.3,3477141,+,4mC,T3,3,49,93.87653061224489,92.63333333333334
NC_003888.3,3478156,+,6mA,T3,3,79,78.48177215189872,81.82666666666667
NC_003888.3,3482034,-,6mA,T3,3,58,55.172758620689656,57.56
NC_003888.3,3482136,-,6mA,T3,3,59,57.62491525423729,60.05666666666667
NC_003888.3,3482909,-,6mA,T3,3,57,56.14035087719298,56.276666666666664
NC_003888.3,3483724,-,4mC,T3,3,44,93.18363636363637,95.65333333333332
NC_003888.3,3483787,-,4mC,T3,3,58,91.38051724137931,89.54666666666667
NC_003888.3,3484391,+,4mC,T3,3,56,80.3567857142857,82.21333333333332
NC_003888.3,3487389,+,4mC,T3,3,45,97.776,98.14666666666666
NC_003888.3,3488185,-,6mA,T3,3,80,73.75062499999999,77.71
NC_003888.3,3490197,-,6mA,T3,3,74,50.00297297297296,49.70666666666667
NC_003888.3,3490203,-,6mA,T3,3,68,57.35338235294118,50.79333333333333
NC_003888.3,3490209,-,6mA,T3,3,69,65.21695652173914,63.330000000000005
NC_003888.3,3490233,-,6mA,T3,3,56,50.00285714285714,54.19
NC_003888.3,3499997,+,6mA,T3,3,72,59.72416666666666,60.51
NC_003888.3,3502497,-,6mA,T3,3,71,50.705774647887324,53.583333333333336
NC_003888.3,3507160,-,4mC,T3,3,45,91.10977777777777,92.67333333333333
NC_003888.3,3510238,-,6mA,T3,3,65,52.308,50.096666666666664
NC_003888.3,3510804,-,6mA,T3,3,68,63.23470588235294,64.55
NC_003888.3,3511844,+,4mC,T3,3,50,82.00139999999999,81.14333333333333
NC_003888.3,3514878,-,4mC,T3,3,32,84.3746875,84.74666666666666
NC_003888.3,3520479,+,4mC,T3,3,31,77.42161290322579,80.22666666666667
NC_003888.3,3521393,+,4mC,T3,3,33,60.60636363636364,62.223333333333336
NC_003888.3,3521870,-,4mC,T3,3,31,93.54903225806451,93.26666666666665
NC_003888.3,3522664,-,6mA,T3,3,78,51.28153846153846,52.01333333333333
NC_003888.3,3523413,-,6mA,T3,3,63,65.08222222222223,63.49333333333334
NC_003888.3,3526687,+,4mC,T3,3,33,90.9090909090909,90.0
NC_003888.3,3530668,+,4mC,T3,3,33,78.79030303030302,73.48
NC_003888.3,3532146,-,6mA,T3,3,60,55.0,53.70333333333334
NC_003888.3,3533746,-,4mC,T3,3,40,79.998,79.34333333333335
NC_003888.3,3538223,+,6mA,T3,3,61,54.09622950819672,56.54666666666666
NC_003888.3,3538256,-,6mA,T3,3,74,52.70216216216217,47.85666666666666
NC_003888.3,3539825,-,4mC,T3,3,40,82.5025,81.11333333333334
NC_003888.3,3541221,-,6mA,T3,3,54,62.96425925925925,61.339999999999996
NC_003888.3,3541227,-,6mA,T3,3,62,64.51806451612903,61.69
NC_003888.3,3541965,-,6mA,T3,3,65,50.76692307692308,50.876666666666665
NC_003888.3,3542906,-,6mA,T3,3,66,50.001363636363635,49.00333333333333
NC_003888.3,3546311,-,6mA,T3,3,46,67.39260869565219,63.826666666666675
NC_003888.3,3546341,+,6mA,T3,3,55,56.36327272727273,50.60999999999999
NC_003888.3,3546412,+,6mA,T3,3,54,51.85166666666666,55.55666666666667
NC_003888.3,3547431,-,6mA,T3,3,53,54.715471698113205,56.129999999999995
NC_003888.3,3548341,+,6mA,T3,3,43,58.14116279069767,61.04
NC_003888.3,3548699,-,6mA,T3,3,56,51.784464285714286,52.413333333333334
NC_003888.3,3565387,+,6mA,T3,3,62,69.35725806451612,64.81666666666666
NC_003888.3,3570984,-,6mA,T3,3,54,50.0,58.0
NC_003888.3,3579236,+,6mA,T3,3,50,56.0008,54.080000000000005
NC_003888.3,3581527,+,6mA,T3,3,47,51.06510638297872,53.699999999999996
NC_003888.3,3589052,-,4mC,T3,3,33,78.78575757575757,78.56
NC_003888.3,3589598,-,4mC,T3,3,30,86.66799999999999,88.89
NC_003888.3,3590794,-,6mA,T3,3,62,59.675483870967746,59.43333333333334
NC_003888.3,3591007,-,6mA,T3,3,70,51.42828571428572,56.11000000000001
NC_003888.3,3597047,-,6mA,T3,3,71,50.70408450704225,47.383333333333326
NC_003888.3,3601358,+,4mC,T3,3,33,78.79,74.07666666666667
NC_003888.3,3602098,-,4mC,T3,3,48,83.33625,83.70666666666666
NC_003888.3,3609600,-,4mC,T3,3,50,86.0024,85.78666666666668
NC_003888.3,3610218,+,6mA,T3,3,85,62.352823529411765,58.946666666666665
NC_003888.3,3617785,-,4mC,T3,3,38,97.37,98.24666666666667
NC_003888.3,3619980,+,4mC,T3,3,51,72.54921568627451,72.37666666666668
NC_003888.3,3620211,+,4mC,T3,3,55,92.72872727272727,93.73333333333333
NC_003888.3,3622804,+,4mC,T3,3,47,80.85212765957448,77.52666666666666
NC_003888.3,3623766,-,6mA,T3,3,65,53.84646153846154,51.32333333333333
NC_003888.3,3628889,-,6mA,T3,3,56,60.71678571428571,56.98666666666666
NC_003888.3,3629261,-,6mA,T3,3,47,53.18893617021277,58.14666666666667
NC_003888.3,3630498,-,6mA,T3,3,60,68.33233333333334,70.22333333333334
NC_003888.3,3630628,+,6mA,T3,3,70,51.42771428571429,50.876666666666665
NC_003888.3,3638361,+,6mA,T3,3,69,59.4204347826087,59.60999999999999
NC_003888.3,3638365,+,4mC,T3,3,33,57.57909090909091,60.00333333333333
NC_003888.3,3641279,+,4mC,T3,3,46,95.65304347826087,95.08
NC_003888.3,3644371,+,6mA,T3,3,71,54.926338028169006,49.51
NC_003888.3,3646715,-,4mC,T3,3,31,87.09451612903226,86.64999999999999
NC_003888.3,3651393,+,6mA,T3,3,66,50.001969696969695,56.346666666666664
NC_003888.3,3658320,+,6mA,T3,3,75,55.999733333333324,61.00333333333333
NC_003888.3,3658324,+,4mC,T3,3,37,67.57027027027027,75.66333333333334
NC_003888.3,3658730,-,4mC,T3,3,41,95.12024390243903,96.49000000000001
NC_003888.3,3670927,-,4mC,T3,3,43,95.34837209302324,96.39333333333333
NC_003888.3,3671380,-,4mC,T3,3,40,89.9975,91.00333333333333
NC_003888.3,3673771,-,6mA,T3,3,64,57.81140625,57.333333333333336
NC_003888.3,3685263,-,4mC,T3,3,38,65.79052631578948,66.83666666666666
NC_003888.3,3689953,-,4mC,T3,3,44,63.6375,63.40666666666666
NC_003888.3,3690749,-,4mC,T3,3,30,73.33566666666665,70.12333333333333
NC_003888.3,3691282,-,6mA,T3,3,84,71.42857142857143,70.96666666666667
NC_003888.3,3693776,+,4mC,T3,3,38,81.57526315789474,76.16666666666667
NC_003888.3,3693989,+,4mC,T3,3,48,83.33645833333334,84.89999999999999
NC_003888.3,3694878,-,6mA,T3,3,49,65.30632653061225,64.60333333333334
NC_003888.3,3695015,-,6mA,T3,3,39,56.411025641025645,59.303333333333335
NC_003888.3,3696485,+,4mC,T3,3,35,85.71714285714286,84.44666666666667
NC_003888.3,3698539,-,6mA,T3,3,49,59.18571428571428,55.02
NC_003888.3,3702730,-,6mA,T3,3,46,60.87195652173912,60.10333333333333
NC_003888.3,3705920,-,6mA,T3,3,55,56.36363636363637,59.52
NC_003888.3,3708810,+,4mC,T3,3,38,84.2078947368421,84.71999999999998
NC_003888.3,3709089,-,6mA,T3,3,51,50.98,56.51333333333333
NC_003888.3,3709581,-,6mA,T3,3,56,53.56875000000001,53.10333333333333
NC_003888.3,3713383,+,4mC,T3,3,47,87.23170212765956,87.59666666666665
NC_003888.3,3715070,+,6mA,T3,3,60,56.667500000000004,54.410000000000004
NC_003888.3,3715071,+,6mA,T3,3,56,73.21374999999999,71.98
NC_003888.3,3716228,+,4mC,T3,3,32,96.87625,97.22333333333334
NC_003888.3,3716301,-,6mA,T3,3,70,67.1412857142857,67.05333333333333
NC_003888.3,3723492,+,4mC,T3,3,44,95.45454545454545,96.25
NC_003888.3,3725142,-,4mC,T3,3,44,86.36295454545456,81.54666666666667
NC_003888.3,3727568,+,6mA,T3,3,66,68.18181818181819,75.0
NC_003888.3,3738896,-,4mC,T3,3,30,73.33166666666666,74.44333333333333
NC_003888.3,3738900,-,6mA,T3,3,82,51.22073170731708,48.53333333333333
NC_003888.3,3740981,-,4mC,T3,3,37,83.78432432432433,82.22333333333334
NC_003888.3,3742024,-,6mA,T3,3,88,63.635,59.49666666666667
NC_003888.3,3742116,-,6mA,T3,3,59,55.931525423728814,58.383333333333326
NC_003888.3,3742117,-,6mA,T3,3,76,78.94842105263157,79.84333333333333
NC_003888.3,3742697,-,6mA,T3,3,85,55.29435294117646,57.54999999999999
NC_003888.3,3742766,+,6mA,T3,3,82,52.43707317073171,47.22
NC_003888.3,3747763,-,6mA,T3,3,70,55.71657142857143,58.52
NC_003888.3,3748956,+,6mA,T3,3,70,51.42885714285714,55.55666666666667
NC_003888.3,3749405,+,6mA,T3,3,67,58.20970149253731,54.39666666666667
NC_003888.3,3751858,+,6mA,T3,3,63,52.37904761904761,51.903333333333336
NC_003888.3,3757500,+,6mA,T3,3,68,61.765882352941176,63.89000000000001
NC_003888.3,3758271,-,6mA,T3,3,70,54.28642857142857,62.49666666666667
NC_003888.3,3760230,-,6mA,T3,3,80,53.75025000000001,57.14333333333334
NC_003888.3,3764005,-,6mA,T3,3,83,67.46951807228916,66.27
NC_003888.3,3764074,+,6mA,T3,3,66,62.11984848484848,66.04
NC_003888.3,3764466,-,4mC,T3,3,35,82.85771428571428,81.44
NC_003888.3,3765492,+,6mA,T3,3,73,50.68780821917808,51.923333333333325
NC_003888.3,3767446,-,4mC,T3,3,36,80.55555555555556,78.53333333333332
NC_003888.3,3767450,-,6mA,T3,3,96,72.918125,73.69666666666667
NC_003888.3,3769553,+,4mC,T3,3,37,75.67513513513514,76.66666666666667
NC_003888.3,3770312,+,4mC,T3,3,40,77.50075,78.08333333333333
NC_003888.3,3770476,-,4mC,T3,3,39,87.17999999999999,86.29666666666667
NC_003888.3,3771641,-,6mA,T3,3,85,82.35341176470588,84.26666666666667
NC_003888.3,3771769,-,6mA,T3,3,83,56.62734939759036,56.77
NC_003888.3,3772192,-,6mA,T3,3,80,53.753750000000004,55.65666666666667
NC_003888.3,3773667,-,4mC,T3,3,50,84.00040000000001,81.97
NC_003888.3,3773896,-,6mA,T3,3,82,69.51451219512195,68.3
NC_003888.3,3773897,-,6mA,T3,3,100,90.00110000000001,89.55
NC_003888.3,3776677,-,6mA,T3,3,88,57.956136363636354,58.18666666666667
NC_003888.3,3779648,-,4mC,T3,3,34,85.29735294117646,84.97
NC_003888.3,3779730,+,6mA,T3,3,81,64.19913580246914,67.15666666666667
NC_003888.3,3781081,+,4mC,T3,3,35,71.43,70.75333333333334
NC_003888.3,3785239,-,4mC,T3,3,38,94.73657894736841,95.81666666666666
NC_003888.3,3785243,-,6mA,T3,3,77,72.72870129870131,71.46666666666668
NC_003888.3,3788646,-,4mC,T3,3,32,78.126875,78.48666666666666
NC_003888.3,3790455,+,6mA,T3,3,65,59.99984615384616,58.36666666666667
NC_003888.3,3793220,-,6mA,T3,3,58,62.070172413793095,65.14333333333333
NC_003888.3,3794027,-,4mC,T3,3,37,89.19189189189188,88.67333333333333
NC_003888.3,3795607,+,4mC,T3,3,43,93.02325581395348,94.16666666666667
NC_003888.3,3795669,-,6mA,T3,3,54,57.404814814814806,53.49
NC_003888.3,3798569,+,6mA,T3,3,75,58.6672,57.22
NC_003888.3,3798573,+,4mC,T3,3,37,78.37594594594594,80.05666666666666
NC_003888.3,3803469,+,4mC,T3,3,44,95.45500000000001,92.59333333333332
NC_003888.3,3803476,+,6mA,T3,3,69,50.72304347826088,51.556666666666665
NC_003888.3,3803485,+,6mA,T3,3,54,55.556666666666665,60.099999999999994
NC_003888.3,3814556,+,6mA,T3,3,75,56.00160000000001,56.6
NC_003888.3,3816222,-,4mC,T3,3,64,84.3721875,85.55333333333333
NC_003888.3,3817306,+,4mC,T3,3,49,93.87938775510204,93.52
NC_003888.3,3817746,+,6mA,T3,3,69,62.31971014492754,62.35999999999999
NC_003888.3,3818192,+,4mC,T3,3,32,87.50125,86.78666666666668
NC_003888.3,3825682,+,6mA,T3,3,102,65.68725490196078,65.56333333333333
NC_003888.3,3825683,+,6mA,T3,3,106,70.75650943396226,70.54333333333334
NC_003888.3,3825686,+,4mC,T3,3,36,69.44611111111111,69.54333333333334
NC_003888.3,3826784,+,6mA,T3,3,120,71.66941666666666,71.96333333333332
NC_003888.3,3826785,+,6mA,T3,3,137,70.80189781021899,72.55333333333333
NC_003888.3,3826788,+,4mC,T3,3,41,65.85317073170732,63.70333333333334
NC_003888.3,3830899,-,4mC,T3,3,40,60.002250000000004,59.076666666666675
NC_003888.3,3846945,-,4mC,T3,3,43,93.0225581395349,90.61333333333334
NC_003888.3,3855276,+,4mC,T3,3,62,72.58209677419354,72.37
NC_003888.3,3857897,+,4mC,T3,3,30,50.001333333333335,48.52
NC_003888.3,3861157,-,6mA,T3,3,84,61.902142857142856,63.22
NC_003888.3,3862479,+,4mC,T3,3,59,94.91440677966104,94.04
NC_003888.3,3863827,-,6mA,T3,3,72,51.39194444444444,49.24
NC_003888.3,3864041,-,4mC,T3,3,38,84.21078947368422,84.53000000000002
NC_003888.3,3866953,+,4mC,T3,3,32,96.875,95.83333333333333
NC_003888.3,3870353,-,4mC,T3,3,43,65.11813953488372,64.13
NC_003888.3,3874035,-,4mC,T3,3,40,87.5,89.44
NC_003888.3,3881281,-,4mC,T3,3,36,72.2238888888889,72.42
NC_003888.3,3883114,+,4mC,T3,3,49,89.79632653061225,90.71999999999998
NC_003888.3,3883791,+,6mA,T3,3,81,65.4341975308642,65.12
NC_003888.3,3884508,+,4mC,T3,3,41,82.92902439024391,80.63666666666667
NC_003888.3,3886525,+,4mC,T3,3,40,67.503,67.60333333333334
NC_003888.3,3892534,-,4mC,T3,3,40,92.4985,94.44333333333333
