chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,3218249,-,6mA,T3,3,76,53.78,53.78
NC_003888.3,3218281,+,6mA,T3,3,97,58.16,58.16
NC_003888.3,3221246,-,4mC,T3,3,37,81.43,81.43
NC_003888.3,3221250,-,6mA,T3,3,85,59.58,59.58
NC_003888.3,3223037,+,4mC,T3,3,39,88.22,88.22
NC_003888.3,3223743,+,6mA,T3,3,91,65.5,65.5
NC_003888.3,3226415,-,4mC,T3,3,31,74.44,74.44
NC_003888.3,3228595,-,6mA,T3,3,94,59.11,59.11
NC_003888.3,3229088,+,4mC,T3,3,35,71.43,71.43
NC_003888.3,3233570,-,4mC,T3,3,54,93.49,93.49
NC_003888.3,3233975,-,4mC,T3,3,46,96.1,96.1
NC_003888.3,3234842,-,4mC,T3,3,31,87.88,87.88
NC_003888.3,3235904,+,4mC,T3,3,43,90.2,90.2
NC_003888.3,3237932,-,6mA,T3,3,79,50.68,50.68
NC_003888.3,3240579,+,6mA,T3,3,82,72.93,72.93
NC_003888.3,3243930,-,6mA,T3,3,78,54.76,54.76
NC_003888.3,3245696,-,6mA,T3,3,72,52.28,52.28
NC_003888.3,3246648,+,6mA,T3,3,90,61.8,61.8
NC_003888.3,3250032,+,6mA,T3,3,63,54.9,54.9
NC_003888.3,3251506,+,6mA,T3,3,60,59.17,59.17
NC_003888.3,3252775,+,6mA,T3,3,65,56.2,56.2
NC_003888.3,3252894,-,4mC,T3,3,35,93.27,93.27
NC_003888.3,3253767,-,6mA,T3,3,68,54.49,54.49
NC_003888.3,3254760,-,6mA,T3,3,57,51.82,51.82
NC_003888.3,3258524,+,6mA,T3,3,53,55.85,55.85
NC_003888.3,3264214,+,6mA,T3,3,83,52.66,52.66
NC_003888.3,3268262,+,6mA,T3,3,70,59.57,59.57
NC_003888.3,3268542,+,6mA,T3,3,83,68.62,68.62
NC_003888.3,3268543,+,6mA,T3,3,81,51.92,51.92
NC_003888.3,3270785,-,4mC,T3,3,65,89.07,89.07
NC_003888.3,3274309,-,6mA,T3,3,105,55.37,55.37
NC_003888.3,3276195,-,4mC,T3,3,69,92.44,92.44
NC_003888.3,3276823,+,6mA,T3,3,58,69.3,69.3
NC_003888.3,3278193,-,4mC,T3,3,55,84.39,84.39
NC_003888.3,3280436,-,4mC,T3,3,69,94.28,94.28
NC_003888.3,3281297,-,4mC,T3,3,33,50.0,50.0
NC_003888.3,3286496,-,6mA,T3,3,127,66.56,66.56
NC_003888.3,3291265,+,6mA,T3,3,85,75.92,75.92
NC_003888.3,3292608,-,6mA,T3,3,136,55.65,55.65
NC_003888.3,3292610,-,6mA,T3,3,142,55.97,55.97
NC_003888.3,3292611,-,6mA,T3,3,135,62.28,62.28
NC_003888.3,3293378,-,6mA,T3,3,127,55.78,55.78
NC_003888.3,3293500,+,6mA,T3,3,71,51.25,51.25
NC_003888.3,3296344,+,4mC,T3,3,50,84.07,84.07
NC_003888.3,3301174,-,4mC,T3,3,73,70.89,70.89
NC_003888.3,3301970,-,4mC,T3,3,56,75.59,75.59
NC_003888.3,3303073,-,6mA,T3,3,105,70.62,70.62
NC_003888.3,3305529,-,4mC,T3,3,45,62.22,62.22
NC_003888.3,3307899,+,4mC,T3,3,51,81.37,81.37
NC_003888.3,3307928,-,6mA,T3,3,85,65.09,65.09
NC_003888.3,3308749,-,4mC,T3,3,41,60.32,60.32
NC_003888.3,3310173,-,6mA,T3,3,67,55.28,55.28
NC_003888.3,3310375,-,6mA,T3,3,83,89.18,89.18
NC_003888.3,3310391,+,4mC,T3,3,49,81.55,81.55
NC_003888.3,3311114,-,6mA,T3,3,92,50.0,50.0
NC_003888.3,3314530,-,6mA,T3,3,83,63.03,63.03
NC_003888.3,3316231,+,6mA,T3,3,101,55.98,55.98
NC_003888.3,3317882,-,4mC,T3,3,73,90.46,90.46
NC_003888.3,3325966,-,6mA,T3,3,96,58.53,58.53
NC_003888.3,3332809,-,6mA,T3,3,85,50.03,50.03
NC_003888.3,3332861,+,6mA,T3,3,110,59.19,59.19
NC_003888.3,3340217,-,4mC,T3,3,51,90.41,90.41
NC_003888.3,3345421,+,6mA,T3,3,78,64.13,64.13
NC_003888.3,3345425,+,4mC,T3,3,42,84.65,84.65
NC_003888.3,3347074,+,4mC,T3,3,42,96.3,96.3
NC_003888.3,3348495,-,4mC,T3,3,31,70.71,70.71
NC_003888.3,3351938,+,6mA,T3,3,73,52.88,52.88
NC_003888.3,3352869,-,4mC,T3,3,33,88.04,88.04
NC_003888.3,3354644,-,4mC,T3,3,54,90.83,90.83
NC_003888.3,3358874,+,6mA,T3,3,113,51.16,51.16
NC_003888.3,3358878,+,4mC,T3,3,30,65.15,65.15
NC_003888.3,3367956,-,4mC,T3,3,66,96.3,96.3
NC_003888.3,3370635,-,4mC,T3,3,41,85.53,85.53
NC_003888.3,3376940,-,6mA,T3,3,96,51.3,51.3
NC_003888.3,3377085,-,6mA,T3,3,77,53.24,53.24
NC_003888.3,3377114,+,4mC,T3,3,37,65.41,65.41
NC_003888.3,3377667,-,4mC,T3,3,49,94.54,94.54
NC_003888.3,3382708,+,6mA,T3,3,85,70.25,70.25
NC_003888.3,3383758,+,6mA,T3,3,70,51.76,51.76
NC_003888.3,3383766,-,4mC,T3,3,38,95.01,95.01
NC_003888.3,3385356,-,4mC,T3,3,46,85.29,85.29
NC_003888.3,3385360,-,6mA,T3,3,99,53.26,53.26
NC_003888.3,3386051,-,4mC,T3,3,42,92.86,92.86
NC_003888.3,3386594,-,4mC,T3,3,56,52.97,52.97
NC_003888.3,3392297,-,6mA,T3,3,82,58.78,58.78
NC_003888.3,3397812,+,4mC,T3,3,33,62.39,62.39
NC_003888.3,3397992,-,6mA,T3,3,68,53.37,53.37
NC_003888.3,3398052,-,6mA,T3,3,72,52.49,52.49
NC_003888.3,3400413,-,6mA,T3,3,81,50.8,50.8
NC_003888.3,3401328,-,6mA,T3,3,70,52.94,52.94
NC_003888.3,3401573,+,4mC,T3,3,36,75.92,75.92
NC_003888.3,3404475,+,4mC,T3,3,49,94.64,94.64
NC_003888.3,3412086,-,4mC,T3,3,79,90.14,90.14
NC_003888.3,3413222,-,4mC,T3,3,45,93.31,93.31
NC_003888.3,3415316,+,6mA,T3,3,88,62.04,62.04
NC_003888.3,3416059,-,6mA,T3,3,94,63.25,63.25
NC_003888.3,3416100,+,6mA,T3,3,77,51.35,51.35
NC_003888.3,3416393,-,6mA,T3,3,91,69.14,69.14
NC_003888.3,3416746,-,6mA,T3,3,86,53.58,53.58
NC_003888.3,3417037,-,4mC,T3,3,39,84.13,84.13
NC_003888.3,3419252,+,4mC,T3,3,48,83.44,83.44
NC_003888.3,3421908,+,6mA,T3,3,67,53.16,53.16
NC_003888.3,3423184,+,4mC,T3,3,52,80.21,80.21
NC_003888.3,3425918,+,4mC,T3,3,54,79.39,79.39
NC_003888.3,3426869,+,4mC,T3,3,37,82.37,82.37
NC_003888.3,3427071,-,6mA,T3,3,109,87.76,87.76
NC_003888.3,3433860,-,4mC,T3,3,33,73.85,73.85
NC_003888.3,3434215,-,6mA,T3,3,83,61.83,61.83
NC_003888.3,3436363,-,4mC,T3,3,40,92.67,92.67
NC_003888.3,3438376,-,4mC,T3,3,38,74.74,74.74
NC_003888.3,3440408,+,4mC,T3,3,53,87.86,87.86
NC_003888.3,3440963,+,4mC,T3,3,30,61.11,61.11
NC_003888.3,3443174,+,6mA,T3,3,79,71.01,71.01
NC_003888.3,3444695,+,4mC,T3,3,33,65.3,65.3
NC_003888.3,3446532,-,4mC,T3,3,32,65.05,65.05
NC_003888.3,3446536,-,6mA,T3,3,83,58.16,58.16
NC_003888.3,3447301,-,6mA,T3,3,79,59.56,59.56
NC_003888.3,3447415,-,6mA,T3,3,61,52.31,52.31
NC_003888.3,3447416,-,6mA,T3,3,73,87.72,87.72
NC_003888.3,3453798,-,4mC,T3,3,30,78.13,78.13
NC_003888.3,3458072,+,4mC,T3,3,30,54.93,54.93
NC_003888.3,3462147,+,4mC,T3,3,37,82.63,82.63
NC_003888.3,3465076,-,6mA,T3,3,75,56.27,56.27
NC_003888.3,3467475,+,4mC,T3,3,40,77.25,77.25
NC_003888.3,3468404,-,6mA,T3,3,87,50.72,50.72
NC_003888.3,3468455,-,4mC,T3,3,35,66.67,66.67
NC_003888.3,3468459,-,6mA,T3,3,87,70.19,70.19
NC_003888.3,3471687,+,6mA,T3,3,54,62.98,62.98
NC_003888.3,3471766,+,6mA,T3,3,69,55.43,55.43
NC_003888.3,3471856,+,6mA,T3,3,68,77.02,77.02
NC_003888.3,3472992,+,4mC,T3,3,32,86.11,86.11
NC_003888.3,3475100,+,6mA,T3,3,77,51.79,51.79
NC_003888.3,3477141,+,4mC,T3,3,54,91.08,91.08
NC_003888.3,3477870,+,4mC,T3,3,44,71.23,71.23
NC_003888.3,3478156,+,6mA,T3,3,92,81.27,81.27
NC_003888.3,3482034,-,6mA,T3,3,67,54.04,54.04
NC_003888.3,3482908,-,6mA,T3,3,68,52.01,52.01
NC_003888.3,3482909,-,6mA,T3,3,69,55.07,55.07
NC_003888.3,3483724,-,4mC,T3,3,51,92.62,92.62
NC_003888.3,3483787,-,4mC,T3,3,66,92.44,92.44
NC_003888.3,3484373,-,6mA,T3,3,86,51.85,51.85
NC_003888.3,3484391,+,4mC,T3,3,62,79.36,79.36
NC_003888.3,3486246,+,4mC,T3,3,36,91.9,91.9
NC_003888.3,3487389,+,4mC,T3,3,51,95.77,95.77
NC_003888.3,3488185,-,6mA,T3,3,92,74.43,74.43
NC_003888.3,3490203,-,6mA,T3,3,83,54.53,54.53
NC_003888.3,3490209,-,6mA,T3,3,86,67.25,67.25
NC_003888.3,3490227,-,6mA,T3,3,73,51.44,51.44
NC_003888.3,3490233,-,6mA,T3,3,67,51.26,51.26
NC_003888.3,3492878,+,4mC,T3,3,37,93.33,93.33
NC_003888.3,3499997,+,6mA,T3,3,87,63.68,63.68
NC_003888.3,3502497,-,6mA,T3,3,82,52.46,52.46
NC_003888.3,3504715,+,6mA,T3,3,83,53.09,53.09
NC_003888.3,3507160,-,4mC,T3,3,51,93.01,93.01
NC_003888.3,3510804,-,6mA,T3,3,85,63.4,63.4
NC_003888.3,3511844,+,4mC,T3,3,61,81.58,81.58
NC_003888.3,3514878,-,4mC,T3,3,40,82.65,82.65
NC_003888.3,3520479,+,4mC,T3,3,34,78.33,78.33
NC_003888.3,3521393,+,4mC,T3,3,38,60.85,60.85
NC_003888.3,3521870,-,4mC,T3,3,35,91.67,91.67
NC_003888.3,3523413,-,6mA,T3,3,74,60.9,60.9
NC_003888.3,3525732,-,6mA,T3,3,90,53.09,53.09
NC_003888.3,3526687,+,4mC,T3,3,38,86.38,86.38
NC_003888.3,3529637,-,4mC,T3,3,32,79.3,79.3
NC_003888.3,3530668,+,4mC,T3,3,37,77.38,77.38
NC_003888.3,3532146,-,6mA,T3,3,70,55.43,55.43
NC_003888.3,3533746,-,4mC,T3,3,50,78.04,78.04
NC_003888.3,3537719,+,6mA,T3,3,80,52.51,52.51
NC_003888.3,3538223,+,6mA,T3,3,74,56.55,56.55
NC_003888.3,3539825,-,4mC,T3,3,43,78.2,78.2
NC_003888.3,3541221,-,6mA,T3,3,62,57.97,57.97
NC_003888.3,3541227,-,6mA,T3,3,70,59.12,59.12
NC_003888.3,3542906,-,6mA,T3,3,81,52.98,52.98
NC_003888.3,3542912,-,6mA,T3,3,72,52.34,52.34
NC_003888.3,3546311,-,6mA,T3,3,56,67.95,67.95
NC_003888.3,3546341,+,6mA,T3,3,67,52.51,52.51
NC_003888.3,3546412,+,6mA,T3,3,63,55.89,55.89
NC_003888.3,3547431,-,6mA,T3,3,64,57.33,57.33
NC_003888.3,3548341,+,6mA,T3,3,52,59.97,59.97
NC_003888.3,3548699,-,6mA,T3,3,67,52.84,52.84
NC_003888.3,3563176,-,4mC,T3,3,32,86.79,86.79
NC_003888.3,3565387,+,6mA,T3,3,72,64.7,64.7
NC_003888.3,3567559,+,6mA,T3,3,74,52.4,52.4
NC_003888.3,3570984,-,6mA,T3,3,62,53.83,53.83
NC_003888.3,3577665,-,6mA,T3,3,75,54.45,54.45
NC_003888.3,3581527,+,6mA,T3,3,60,56.72,56.72
NC_003888.3,3589052,-,4mC,T3,3,40,79.47,79.47
NC_003888.3,3589598,-,4mC,T3,3,35,82.83,82.83
NC_003888.3,3590794,-,6mA,T3,3,85,56.66,56.66
NC_003888.3,3593344,-,4mC,T3,3,33,77.66,77.66
NC_003888.3,3601358,+,4mC,T3,3,39,79.63,79.63
NC_003888.3,3602098,-,4mC,T3,3,60,82.71,82.71
NC_003888.3,3607978,+,4mC,T3,3,32,69.44,69.44
NC_003888.3,3609600,-,4mC,T3,3,71,84.02,84.02
NC_003888.3,3610218,+,6mA,T3,3,104,63.08,63.08
NC_003888.3,3617785,-,4mC,T3,3,49,96.39,96.39
NC_003888.3,3619980,+,4mC,T3,3,68,77.21,77.21
NC_003888.3,3620211,+,4mC,T3,3,71,93.27,93.27
NC_003888.3,3620287,-,4mC,T3,3,30,80.98,80.98
NC_003888.3,3621988,-,4mC,T3,3,30,66.12,66.12
NC_003888.3,3622804,+,4mC,T3,3,64,77.78,77.78
NC_003888.3,3623766,-,6mA,T3,3,80,56.2,56.2
NC_003888.3,3627017,+,4mC,T3,3,46,85.33,85.33
NC_003888.3,3628889,-,6mA,T3,3,65,62.45,62.45
NC_003888.3,3629261,-,6mA,T3,3,59,54.94,54.94
NC_003888.3,3630498,-,6mA,T3,3,68,68.24,68.24
NC_003888.3,3632835,-,6mA,T3,3,66,55.76,55.76
NC_003888.3,3638106,-,4mC,T3,3,46,94.74,94.74
NC_003888.3,3638361,+,6mA,T3,3,91,54.1,54.1
NC_003888.3,3638365,+,4mC,T3,3,40,53.33,53.33
NC_003888.3,3639865,+,4mC,T3,3,38,69.54,69.54
NC_003888.3,3641279,+,4mC,T3,3,57,96.66,96.66
NC_003888.3,3644371,+,6mA,T3,3,97,55.76,55.76
NC_003888.3,3646715,-,4mC,T3,3,34,85.96,85.96
NC_003888.3,3658320,+,6mA,T3,3,93,58.07,58.07
NC_003888.3,3658324,+,4mC,T3,3,46,64.33,64.33
NC_003888.3,3658730,-,4mC,T3,3,51,93.32,93.32
NC_003888.3,3670927,-,4mC,T3,3,62,95.11,95.11
NC_003888.3,3671380,-,4mC,T3,3,55,91.48,91.48
NC_003888.3,3672787,-,4mC,T3,3,44,50.66,50.66
NC_003888.3,3673765,-,4mC,T3,3,30,54.43,54.43
NC_003888.3,3673771,-,6mA,T3,3,99,52.57,52.57
NC_003888.3,3685263,-,4mC,T3,3,64,66.26,66.26
NC_003888.3,3689953,-,4mC,T3,3,82,65.98,65.98
NC_003888.3,3690749,-,4mC,T3,3,50,71.76,71.76
NC_003888.3,3691282,-,6mA,T3,3,109,66.7,66.7
NC_003888.3,3692158,+,4mC,T3,3,33,75.61,75.61
NC_003888.3,3693776,+,4mC,T3,3,67,84.81,84.81
NC_003888.3,3693989,+,4mC,T3,3,74,82.52,82.52
NC_003888.3,3694878,-,6mA,T3,3,69,65.42,65.42
NC_003888.3,3695015,-,6mA,T3,3,55,58.29,58.29
NC_003888.3,3696288,-,4mC,T3,3,32,88.97,88.97
NC_003888.3,3696485,+,4mC,T3,3,52,88.08,88.08
NC_003888.3,3698156,-,6mA,T3,3,61,50.08,50.08
NC_003888.3,3698539,-,6mA,T3,3,69,55.75,55.75
NC_003888.3,3698585,+,4mC,T3,3,59,93.77,93.77
NC_003888.3,3699228,+,4mC,T3,3,38,77.45,77.45
NC_003888.3,3700627,-,4mC,T3,3,31,68.35,68.35
NC_003888.3,3702730,-,6mA,T3,3,57,63.09,63.09
NC_003888.3,3705920,-,6mA,T3,3,70,56.0,56.0
NC_003888.3,3708810,+,4mC,T3,3,46,80.46,80.46
NC_003888.3,3708968,-,6mA,T3,3,49,59.22,59.22
NC_003888.3,3709089,-,6mA,T3,3,62,50.47,50.47
NC_003888.3,3709581,-,6mA,T3,3,63,55.75,55.75
NC_003888.3,3710808,+,6mA,T3,3,107,52.58,52.58
NC_003888.3,3713383,+,4mC,T3,3,54,84.44,84.44
NC_003888.3,3715070,+,6mA,T3,3,90,57.04,57.04
NC_003888.3,3715071,+,6mA,T3,3,82,69.69,69.69
NC_003888.3,3716228,+,4mC,T3,3,40,94.84,94.84
NC_003888.3,3716301,-,6mA,T3,3,80,64.52,64.52
NC_003888.3,3716802,+,6mA,T3,3,104,50.0,50.0
NC_003888.3,3723492,+,4mC,T3,3,51,93.95,93.95
NC_003888.3,3725142,-,4mC,T3,3,46,83.26,83.26
NC_003888.3,3725896,+,4mC,T3,3,30,63.65,63.65
NC_003888.3,3727568,+,6mA,T3,3,89,70.86,70.86
NC_003888.3,3738896,-,4mC,T3,3,36,72.59,72.59
NC_003888.3,3740981,-,4mC,T3,3,41,83.33,83.33
NC_003888.3,3742024,-,6mA,T3,3,98,60.8,60.8
NC_003888.3,3742116,-,6mA,T3,3,74,54.47,54.47
NC_003888.3,3742117,-,6mA,T3,3,83,78.75,78.75
NC_003888.3,3742697,-,6mA,T3,3,104,52.17,52.17
NC_003888.3,3743216,+,4mC,T3,3,31,88.57,88.57
NC_003888.3,3744210,-,6mA,T3,3,87,50.16,50.16
NC_003888.3,3744614,-,4mC,T3,3,32,94.71,94.71
NC_003888.3,3747763,-,6mA,T3,3,79,51.77,51.77
NC_003888.3,3747975,-,4mC,T3,3,31,60.87,60.87
NC_003888.3,3748956,+,6mA,T3,3,85,52.62,52.62
NC_003888.3,3749405,+,6mA,T3,3,83,51.35,51.35
NC_003888.3,3751858,+,6mA,T3,3,76,56.83,56.83
NC_003888.3,3757500,+,6mA,T3,3,81,60.19,60.19
NC_003888.3,3758271,-,6mA,T3,3,87,54.09,54.09
NC_003888.3,3758782,-,6mA,T3,3,93,50.71,50.71
NC_003888.3,3760230,-,6mA,T3,3,97,53.34,53.34
NC_003888.3,3761661,-,4mC,T3,3,43,82.19,82.19
NC_003888.3,3764005,-,6mA,T3,3,99,67.21,67.21
NC_003888.3,3764074,+,6mA,T3,3,82,61.58,61.58
NC_003888.3,3764466,-,4mC,T3,3,40,84.72,84.72
NC_003888.3,3765492,+,6mA,T3,3,90,57.07,57.07
NC_003888.3,3767446,-,4mC,T3,3,44,71.02,71.02
NC_003888.3,3767450,-,6mA,T3,3,112,71.87,71.87
NC_003888.3,3769553,+,4mC,T3,3,41,79.0,79.0
NC_003888.3,3770312,+,4mC,T3,3,47,80.49,80.49
NC_003888.3,3770476,-,4mC,T3,3,45,88.6,88.6
NC_003888.3,3771641,-,6mA,T3,3,98,85.11,85.11
NC_003888.3,3771769,-,6mA,T3,3,98,53.45,53.45
NC_003888.3,3772192,-,6mA,T3,3,94,51.39,51.39
NC_003888.3,3773667,-,4mC,T3,3,60,84.51,84.51
NC_003888.3,3773896,-,6mA,T3,3,96,65.22,65.22
NC_003888.3,3773897,-,6mA,T3,3,113,89.87,89.87
NC_003888.3,3776677,-,6mA,T3,3,100,55.09,55.09
NC_003888.3,3779648,-,4mC,T3,3,41,88.94,88.94
NC_003888.3,3779730,+,6mA,T3,3,97,65.79,65.79
NC_003888.3,3781081,+,4mC,T3,3,48,75.48,75.48
NC_003888.3,3783905,+,4mC,T3,3,36,75.94,75.94
NC_003888.3,3785239,-,4mC,T3,3,47,87.85,87.85
NC_003888.3,3785243,-,6mA,T3,3,93,73.53,73.53
NC_003888.3,3788646,-,4mC,T3,3,40,79.11,79.11
NC_003888.3,3789808,-,4mC,T3,3,36,86.35,86.35
NC_003888.3,3790455,+,6mA,T3,3,82,53.24,53.24
NC_003888.3,3793220,-,6mA,T3,3,72,62.64,62.64
NC_003888.3,3794027,-,4mC,T3,3,47,88.94,88.94
NC_003888.3,3795607,+,4mC,T3,3,47,94.63,94.63
NC_003888.3,3795669,-,6mA,T3,3,76,54.44,54.44
NC_003888.3,3798569,+,6mA,T3,3,89,58.21,58.21
NC_003888.3,3798573,+,4mC,T3,3,40,79.96,79.96
NC_003888.3,3803469,+,4mC,T3,3,52,86.56,86.56
NC_003888.3,3803485,+,6mA,T3,3,70,53.84,53.84
NC_003888.3,3814556,+,6mA,T3,3,90,53.61,53.61
NC_003888.3,3816222,-,4mC,T3,3,89,86.45,86.45
NC_003888.3,3817284,-,6mA,T3,3,140,51.44,51.44
NC_003888.3,3817306,+,4mC,T3,3,60,92.11,92.11
NC_003888.3,3817746,+,6mA,T3,3,85,61.92,61.92
NC_003888.3,3818192,+,4mC,T3,3,36,83.18,83.18
NC_003888.3,3819482,-,4mC,T3,3,34,61.24,61.24
NC_003888.3,3821462,+,6mA,T3,3,77,50.92,50.92
NC_003888.3,3825682,+,6mA,T3,3,133,65.3,65.3
NC_003888.3,3825683,+,6mA,T3,3,132,71.53,71.53
NC_003888.3,3825686,+,4mC,T3,3,47,66.67,66.67
NC_003888.3,3826784,+,6mA,T3,3,158,70.35,70.35
NC_003888.3,3826785,+,6mA,T3,3,180,67.98,67.98
NC_003888.3,3826788,+,4mC,T3,3,54,67.67,67.67
NC_003888.3,3830899,-,4mC,T3,3,50,61.26,61.26
NC_003888.3,3834514,-,4mC,T3,3,53,53.06,53.06
NC_003888.3,3835744,-,4mC,T3,3,31,63.3,63.3
NC_003888.3,3846945,-,4mC,T3,3,62,91.67,91.67
NC_003888.3,3855276,+,4mC,T3,3,95,70.57,70.57
NC_003888.3,3861157,-,6mA,T3,3,107,63.24,63.24
NC_003888.3,3862479,+,4mC,T3,3,98,92.15,92.15
NC_003888.3,3863827,-,6mA,T3,3,84,50.29,50.29
NC_003888.3,3864036,-,6mA,T3,3,89,53.21,53.21
NC_003888.3,3864041,-,4mC,T3,3,46,80.05,80.05
NC_003888.3,3866953,+,4mC,T3,3,48,92.12,92.12
NC_003888.3,3870353,-,4mC,T3,3,48,59.56,59.56
NC_003888.3,3874035,-,4mC,T3,3,47,89.44,89.44
NC_003888.3,3878113,-,4mC,T3,3,34,52.96,52.96
NC_003888.3,3881281,-,4mC,T3,3,44,70.69,70.69
NC_003888.3,3883114,+,4mC,T3,3,57,87.6,87.6
NC_003888.3,3883791,+,6mA,T3,3,102,65.36,65.36
NC_003888.3,3884508,+,4mC,T3,3,49,84.18,84.18
NC_003888.3,3886525,+,4mC,T3,3,46,69.82,69.82
NC_003888.3,3892534,-,4mC,T3,3,47,92.78,92.78
NC_003888.3,3892886,+,4mC,T3,3,32,66.23,66.23
NC_003888.3,3893561,+,6mA,T3,3,92,68.84,68.84
NC_003888.3,3893627,-,4mC,T3,3,47,100.0,100.0
NC_003888.3,3895130,+,4mC,T3,3,38,88.89,88.89
NC_003888.3,3907580,+,6mA,T3,3,140,64.96,64.96
NC_003888.3,3907581,+,6mA,T3,3,155,63.68,63.68
NC_003888.3,3907584,+,4mC,T3,3,49,71.62,71.62
NC_003888.3,3909837,-,4mC,T3,3,40,78.33,78.33
NC_003888.3,3909841,-,6mA,T3,3,92,63.95,63.95
NC_003888.3,3910244,-,6mA,T3,3,81,53.48,53.48
NC_003888.3,3912858,+,6mA,T3,3,105,51.52,51.52
NC_003888.3,3918012,+,6mA,T3,3,93,50.14,50.14
NC_003888.3,3919615,-,4mC,T3,3,60,84.29,84.29
NC_003888.3,3921536,-,4mC,T3,3,62,82.83,82.83
NC_003888.3,3926930,-,4mC,T3,3,43,87.72,87.72
NC_003888.3,3928586,-,4mC,T3,3,40,95.3,95.3
NC_003888.3,3929016,+,6mA,T3,3,79,54.03,54.03
NC_003888.3,3929144,-,4mC,T3,3,30,84.03,84.03
NC_003888.3,3929422,-,4mC,T3,3,63,98.25,98.25
NC_003888.3,3930304,-,4mC,T3,3,36,59.07,59.07
NC_003888.3,3932051,-,4mC,T3,3,47,92.53,92.53
NC_003888.3,3932448,-,4mC,T3,3,45,86.55,86.55
NC_003888.3,3935950,+,6mA,T3,3,110,50.4,50.4
NC_003888.3,3937990,-,4mC,T3,3,59,61.11,61.11
NC_003888.3,3939193,-,4mC,T3,3,44,86.51,86.51
NC_003888.3,3943209,-,4mC,T3,3,37,83.44,83.44
NC_003888.3,3949775,+,4mC,T3,3,30,93.94,93.94
NC_003888.3,3951157,-,4mC,T3,3,52,97.62,97.62
NC_003888.3,3956015,-,4mC,T3,3,55,93.3,93.3
NC_003888.3,3956025,+,6mA,T3,3,85,55.35,55.35
NC_003888.3,3956438,-,4mC,T3,3,43,86.47,86.47
NC_003888.3,3958334,+,4mC,T3,3,41,72.86,72.86
NC_003888.3,3958937,+,4mC,T3,3,32,55.47,55.47
NC_003888.3,3960369,+,6mA,T3,3,87,66.19,66.19
NC_003888.3,3960646,-,4mC,T3,3,60,93.11,93.11
NC_003888.3,3961328,-,6mA,T3,3,97,62.94,62.94
NC_003888.3,3962152,-,6mA,T3,3,96,60.28,60.28
NC_003888.3,3967325,+,4mC,T3,3,33,86.99,86.99
NC_003888.3,3969402,+,4mC,T3,3,37,69.84,69.84
NC_003888.3,3969689,+,4mC,T3,3,51,92.78,92.78
NC_003888.3,3974048,-,6mA,T3,3,97,59.72,59.72
NC_003888.3,3976757,-,4mC,T3,3,31,64.65,64.65
NC_003888.3,3977907,-,6mA,T3,3,74,57.88,57.88
NC_003888.3,3978105,+,4mC,T3,3,51,86.07,86.07
NC_003888.3,3979155,-,4mC,T3,3,49,89.23,89.23
NC_003888.3,3982418,-,6mA,T3,3,75,57.21,57.21
NC_003888.3,3984244,-,4mC,T3,3,41,51.35,51.35
NC_003888.3,3984650,+,4mC,T3,3,32,92.75,92.75
NC_003888.3,3985059,-,4mC,T3,3,66,94.05,94.05
NC_003888.3,3986843,+,4mC,T3,3,38,75.0,75.0
NC_003888.3,3987460,+,6mA,T3,3,107,65.68,65.68
NC_003888.3,3991928,+,4mC,T3,3,36,73.1,73.1
NC_003888.3,3993845,-,4mC,T3,3,39,68.52,68.52
NC_003888.3,3995409,-,6mA,T3,3,84,78.94,78.94
NC_003888.3,3998932,+,6mA,T3,3,83,52.91,52.91
NC_003888.3,3999824,-,6mA,T3,3,66,52.78,52.78
NC_003888.3,3999835,-,6mA,T3,3,63,50.44,50.44
NC_003888.3,4003232,+,4mC,T3,3,42,80.27,80.27
NC_003888.3,4004137,+,4mC,T3,3,50,92.22,92.22
NC_003888.3,4005577,-,6mA,T3,3,63,50.26,50.26
NC_003888.3,4006801,-,6mA,T3,3,60,50.0,50.0
NC_003888.3,4008065,+,4mC,T3,3,64,84.77,84.77
NC_003888.3,4008828,-,6mA,T3,3,83,56.54,56.54
NC_003888.3,4008838,-,6mA,T3,3,76,57.34,57.34
NC_003888.3,4010003,-,6mA,T3,3,81,52.25,52.25
NC_003888.3,4015198,-,6mA,T3,3,86,57.93,57.93
NC_003888.3,4016568,-,6mA,T3,3,65,50.75,50.75
NC_003888.3,4019267,-,6mA,T3,3,91,59.58,59.58
NC_003888.3,4019994,-,4mC,T3,3,31,62.22,62.22
NC_003888.3,4020295,+,6mA,T3,3,80,54.36,54.36
NC_003888.3,4021506,-,6mA,T3,3,84,51.09,51.09
NC_003888.3,4023303,-,6mA,T3,3,77,54.1,54.1
NC_003888.3,4023371,-,4mC,T3,3,30,85.71,85.71
NC_003888.3,4023375,+,6mA,T3,3,78,59.14,59.14
NC_003888.3,4023469,+,6mA,T3,3,67,59.17,59.17
NC_003888.3,4024324,+,4mC,T3,3,38,96.97,96.97
NC_003888.3,4026061,-,6mA,T3,3,67,50.99,50.99
NC_003888.3,4026189,-,6mA,T3,3,83,66.28,66.28
NC_003888.3,4027485,-,4mC,T3,3,50,83.57,83.57
NC_003888.3,4033027,-,6mA,T3,3,91,59.73,59.73
NC_003888.3,4033711,-,6mA,T3,3,78,52.53,52.53
