locus_tag	gene_name	old_locus_tag	product	tf_family	start	end	strand	6mA_T1_count	6mA_T2_count	6mA_T3_count	4mC_T1_count	4mC_T2_count	4mC_T3_count	total_methyl_T1	total_methyl_T2	total_methyl_T3	has_methylation	methyl_change	log2FC_T2vsT1_deseq	padj_T2vsT1_deseq	log2FC_T3vsT1_deseq	padj_T3vsT1_deseq	DEG_T2vsT1	DEG_T3vsT1	is_DEG	expr_dir_T2	expr_dir_T3	coordination_T2	coordination_T3	in_literature_37
SC_RS35195		SCO6599	TetR/AcrR family transcriptional regulator	TetR	7319193	7319846	-	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	True	lost_T3	-1.5315166238060172	3.3380934782945707e-12	-1.5502641674059274	6.082588908883867e-14	True	True	True	down	down	ambiguous	discordant_loss_down	False
SC_RS35200		SCO6600	ROK family protein	ROK	7320012	7321337	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5533563890819022	0.29563318412084	2.7837498769148787	9.008647849815561e-09	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS35265		SCO6613	winged helix-turn-helix transcriptional regulator	HTH (other)	7334456	7334863	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0135235371057882	0.0004472932995584925	-1.022407004717159	0.00016767649156305267	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS35300		SCO6620	MarR family winged helix-turn-helix transcriptional regulator	MarR	7340945	7341376	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.9030102954884232	0.0003893328075969378	0.218052893974026	0.3950242458874869	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35345		SCO6629	helix-turn-helix domain-containing protein	HTH (other)	7357519	7358352	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.597235720521963	6.096375286120936e-52	2.371138507229299	2.7907004652189194e-23	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS35505		SCO6664	helix-turn-helix transcriptional regulator	HTH (other)	7402846	7403751	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7833950398285775	0.0165938135944644	-0.0012227300556984	0.9952665411103984	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35520		SCO6667	response regulator	Response regulator	7407798	7408466	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.2719031783507027	6.731328493290625e-06	2.669110348574263	5.4540447321958425e-08	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS35525		SCO6668	sensor histidine kinase	Sensor kinase	7408463	7409680	-	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	True	lost_T2,lost_T3	1.0418397945969575	0.0003648569121190967	1.3420720062885316	1.5222395898279151e-06	True	True	True	up	up	concordant_derepression	concordant_derepression	False
SC_RS35530		SCO6669	IclR family transcriptional regulator	IclR	7409712	7410506	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8239283223872396	0.1206113326016144	2.8038676864248537	2.2927018952493706e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS35560		SCO6675	helix-turn-helix domain-containing protein	HTH (other)	7415327	7415983	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.0485319674132163	1.1709659804581776e-06	0.6190963131709148	0.0035534194850695	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS35565		SCO6676	MmyB family transcriptional regulator	Other regulatory	7416216	7416875	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.402405765129275	3.361772081442381e-06	-0.5777294226709326	0.030489097156815	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS35610	ramR	SCO6685	two-component system response regulator RamR	Response regulator	7426396	7427004	-	1.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	True	gained_T3	6.6041010227398775	1.6843067948138286e-08	7.902404097846659	1.8911172977523484e-11	True	True	True	up	up	ambiguous	discordant_gain_up	False
SC_RS35620		SCO6687	DNA-binding protein	Other regulatory	7428452	7433488	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3728500058188969	0.0197441488392149	-0.8002610736234856	1.721727325758333e-07	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35655		SCO6694	TetR/AcrR family transcriptional regulator	TetR	7444457	7445071	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.7773806863872553	0.001068990949424	0.3956771319017541	0.0918752784888285	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35705		SCO6704	MarR family winged helix-turn-helix transcriptional regulator	MarR	7456000	7456464	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.9036534921614368	0.0136732558844081	0.1532886928025963	0.6388788855121275	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35750		SCO6713	LacI family DNA-binding transcriptional regulator	LacI	7467726	7468784	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2261375268687284	0.2433027534071983	-0.0968262443333574	0.6053877825417235	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35760		SCO6715	WhiB family transcriptional regulator	WhiB	7469875	7470120	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.165932932805556	2.3230578991583267e-05	-0.4813523584237374	0.064521593951944	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS35800	ssgD	SCO6722	spore wall synthesis regulator SsgD	Other regulatory	7477705	7478121	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	1.6461369304958555	1.3359219180187915e-10	0.2880571959344847	0.2641034996115156	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS35855		SCO6733	MerR family transcriptional regulator	MerR	7487571	7488326	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.029565549918643	0.9139842518523934	-0.00035919948376778184	0.9974113055875246	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS35915		SCO6746	GlxA family transcriptional regulator	Other regulatory	7503189	7504166	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6383356324867904	0.0543267702791537	1.0345621492947534	0.000791045778722728	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS36035		SCO6770	helix-turn-helix domain-containing protein	HTH (other)	7529043	7529657	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0668987798341696	0.7891072160162084	-1.7314909834707903	5.193911975644097e-15	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS36060		SCO6775	TetR/AcrR family transcriptional regulator	TetR	7533249	7533869	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.4030503736226552	4.7515524487964975e-12	-0.8888877126253703	1.4369825207000975e-05	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS36075		SCO6778	TetR/AcrR family transcriptional regulator	TetR	7536362	7537048	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6306052173283383	0.0004287222360479936	-1.5626727574126555	8.872911863294035e-19	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS36085		SCO6781	TetR/AcrR family transcriptional regulator	TetR	7538739	7539902	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6993129590527637	0.0023788773583232	0.5288307253901098	0.0176014191582348	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS36100		SCO6784	TetR/AcrR family transcriptional regulator	TetR	7541642	7542313	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6678309138081808	0.0533086195977825	1.315943711683491	4.6018326856027025e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS36140		SCO6792	TetR/AcrR family transcriptional regulator	TetR	7552594	7553190	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2988871657424283	0.1123367263383033	-0.8816448802014657	6.015884824421569e-07	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS36150		SCO6794	sensor histidine kinase	Sensor kinase	7555369	7557321	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	7.13170172096867	4.1091133942570156e-156	5.125575436823036	4.741653237234912e-81	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36185		SCO6801	LysR family transcriptional regulator	LysR	7561923	7562825	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.63249377529844	5.596399664282942e-15	-2.280550694703683	3.853136355797251e-28	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS36190		SCO6802	helix-turn-helix domain-containing protein	HTH (other)	7562872	7563450	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.9609192542915552	2.3211643274963367e-10	-1.99520232361189	5.962811033850052e-12	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS36200		SCO6804	MmcQ/YjbR family DNA-binding protein	Other regulatory	7564023	7564382	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5963457322971308	9.017260234719387e-10	-1.8638959327970248	6.64297741016199e-14	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS36220			helix-turn-helix transcriptional regulator	HTH (other)	7567337	7567666	-	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	True	gained_T2,gained_T3	2.168987976181465	0.0001427567692109228	2.737953669278411	9.221715096261128e-07	True	True	True	up	up	discordant_gain_up	discordant_gain_up	False
SC_RS36230		SCO6808	ArsR/SmtB family transcription factor	ArsR	7570606	7570968	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.930618153497073	1.278493483033458e-65	1.5862280143585323	9.955589723281792e-12	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36250		SCO6812	ArsR/SmtB family transcription factor	ArsR	7574420	7574779	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.707778190631277	1.819817776950569e-08	2.548869715328043	6.714106837298066e-18	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36255		SCO6813	ArsR/SmtB family transcription factor	ArsR	7574849	7575238	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.8920477179822155	1.6656975956244524e-06	2.718374874225323	1.740645877333794e-12	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36305		SCO6823	ArsR/SmtB family transcription factor	ArsR	7588044	7588445	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.333894111365043	1.2355942444586881e-09	-0.0472334776508924	0.8381991784833603	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS36340		SCO6830	ArsR/SmtB family transcription factor	ArsR	7601654	7602007	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.1299856888569575	2.8109160778890853e-05	0.6434070149183886	0.0141119260163031	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS36370		SCO6836	ArsR/SmtB family transcription factor	ArsR	7606744	7607052	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.7514473298886375	1.3448076339488476e-05	1.272374301216368	0.0009784581882063695	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36670		SCO6894	winged helix-turn-helix transcriptional regulator	HTH (other)	7659639	7660481	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6141103560844645	0.3266536048498064	4.472854964776699	4.2783348925533066e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS36810		SCO6922	WhiB family transcriptional regulator	WhiB	7685784	7686425	-	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	True	gained_T2	0.3025027446595897	0.6090942505506286	3.5713272758935948	4.6555017673131416e-08	False	True	True	ns	up	methyl_change_no_expr_change	ambiguous	False
SC_RS36820		SCO6924	helix-turn-helix domain-containing protein	HTH (other)	7687305	7688201	-	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	True	gained_T2	-2.5425777989933764	7.40547348508819e-05	1.1724818092504623	0.0026139079143853	True	True	True	down	up	concordant_repression	ambiguous	False
SC_RS36830		SCO6926	MmyB family transcriptional regulator	Other regulatory	7689750	7690454	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.936880032066294	0.0177302200328527	-0.1520510940460542	0.6694765087778696	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS36895		SCO6937	LuxR C-terminal-related transcriptional regulator	Other regulatory	7702025	7702498	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.0741572074268414	0.8965125255942354	4.176179534892843	3.1479694686071693e-18	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS36925		SCO6943	sensor histidine kinase	Sensor kinase	7706226	7707743	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.833668978207916	7.10545066929381e-05	6.49610753566928	1.0416854033744664e-50	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS36955		SCO6950	helix-turn-helix domain-containing protein	HTH (other)	7713425	7714828	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	5.04399090452598	1.8009685053473498e-84	3.8086070851678655	9.782885182044688e-49	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS37035			WhiB family transcriptional regulator	WhiB	7731868	7732188	-	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	True	lost_T2	1.2351768680285735	0.023562700652312	1.7474209061331545	0.0010193313300751	True	True	True	up	up	concordant_derepression	ambiguous	False
SC_RS37085		SCO6974	GntR family transcriptional regulator	GntR	7741171	7741956	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3961444797788856	0.2938182772355435	1.2687128678206372	0.0002096649865240603	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37145		SCO6986	LacI family DNA-binding transcriptional regulator	LacI	7753893	7754939	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.794457325211013	0.0172697238837962	1.171923160379855	0.000190067791368688	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37190		SCO6993	LuxR family transcriptional regulator AbsR2	Other regulatory	7760977	7762803	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.8445842065296982	0.013359329495831	4.9188259136627765	1.0832989045776765e-56	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37205		SCO6996	RNA polymerase sigma factor	Sigma factor	7767699	7768337	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.4187259940548057	0.1170964494783467	1.6534943087465372	1.4524439835855503e-11	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37295		SCO7014	LacI family DNA-binding transcriptional regulator	LacI	7791717	7792730	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.5650832389062417	0.0085247363608791	-1.6393153190227454	1.8089133364790096e-14	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS37305		SCO7016	LacI family DNA-binding transcriptional regulator	LacI	7797371	7798381	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.0201303945005177	0.9475707904392504	-0.984171782134278	0.00010050878368397827	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37350		SCO7025	LysR family transcriptional regulator	LysR	7811193	7812110	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.361839811126796	0.1463777512692755	-0.3265100831857784	0.1514197233489485	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37360		SCO7027	LacI family DNA-binding transcriptional regulator	LacI	7812783	7813832	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.2597213517249928	0.0015609181472657	0.588138392760272	0.0742042279406543	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS37390		SCO7033	PucR family transcriptional regulator	Other regulatory	7820139	7821785	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3084724616286369	0.1413291088427989	0.3785700416431248	0.0538751429996418	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37435		SCO7042	MarR family winged helix-turn-helix transcriptional regulator	MarR	7834891	7835298	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.064996638819204	0.7944702254881681	0.2606871040403199	0.2199643517661465	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37440		SCO7043	helix-turn-helix domain-containing protein	HTH (other)	7835428	7835715	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	3.73043732080737	1.181795012455063e-28	3.8183316845152713	1.3967622963894895e-30	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS37480	rho	SCO7051	transcription termination factor Rho	Other regulatory	7841463	7842710	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.8054125524265177	8.533855986252663e-08	0.5348599310820504	0.0398887131961455	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS37500		SCO7054	PadR family transcriptional regulator	PadR	7844184	7844771	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.4101829966813702	0.252453435864034	0.1223825023576753	0.7097398496373846	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37510		SCO7056	GntR family transcriptional regulator	GntR	7845511	7846272	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	2.3417968949676338	1.5759346225622788e-35	0.0634584351293333	0.760557953763259	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS37535		SCO7061	MarR family winged helix-turn-helix transcriptional regulator	MarR	7849651	7850187	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6392258583075638	0.0519445115869822	-0.4354814133932818	0.1491526918746661	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37565		SCO7067	PadR family transcriptional regulator	PadR	7857217	7857768	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.6987172474216647	0.0427637938782379	0.4699487090397083	0.1509597486499523	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37610		SCO7075	response regulator transcription factor	Response regulator	7863791	7864483	+	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	True	gained_T2,gained_T3	-0.0453580522008571	0.8773293820981846	-0.0634119459196489	0.8030244521550451	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS37615		SCO7076	HAMP domain-containing sensor histidine kinase	Sensor kinase	7864480	7865931	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2870214430238649	0.2184046041558244	0.4268069467400797	0.0459410529172546	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37650			LysR family transcriptional regulator	LysR	7872807	7872977	+							0.0	0.0	0.0	False	none	-1.5024968012635218	0.0227340340969478	0.3836905720067086	0.4142559318798281	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS37660		SCO7086	MerR family transcriptional regulator	MerR	7873600	7873947	-	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	True	constitutive	-0.2945712757961456	0.3656193491327967	-0.7760274660124938	0.0098867651548915	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37670		SCO7088	response regulator	Response regulator	7875374	7876051	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.7175922588414839	0.2219344479970813	2.353133697611511	2.1492847631603508e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37675		SCO7089	sensor histidine kinase	Sensor kinase	7876048	7877241	-	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	True	gained_T3	0.5692475959080903	0.220371723922328	2.938021809245114	3.1409947268072395e-11	False	True	True	ns	up	methyl_change_no_expr_change	discordant_gain_up	False
SC_RS37710		SCO7097	MarR family winged helix-turn-helix transcriptional regulator	MarR	7887694	7888179	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.869316549170603	0.2116311375075707	3.208071821916555	1.0599876230626628e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37720		SCO7099	sigma-70 family RNA polymerase sigma factor family protein	Sigma factor	7889266	7890168	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.3606469464108222	0.5194135970337534	3.1214862199988263	1.1287439135394728e-09	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37745		SCO7104	sigma-70 family RNA polymerase sigma factor family protein	Sigma factor	7894195	7895073	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2525763008527139	0.2793594975840121	-0.0612647808381407	0.7828998736006528	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37750		SCO7105	RNA polymerase sigma-70 factor	Sigma factor	7895116	7896042	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0479481940274618	0.0213560034543913	1.1086380222926733	0.0038237128565312	True	True	True	down	up	no_methyl_change	no_methyl_change	False
SC_RS37755		SCO7106	WhiB family transcriptional regulator	WhiB	7896424	7896690	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3106959580748562	0.6090942505506286	3.2641026908954163	1.4494177959642411e-05	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37785		SCO7112	RNA polymerase sigma-70 factor	Sigma factor	7901360	7902256	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.5743738556846	7.463697832284487e-14	-1.3004900386288036	5.344982634172466e-11	True	True	True	down	down	no_methyl_change	no_methyl_change	False
SC_RS37895		SCO7134	helix-turn-helix transcriptional regulator	HTH (other)	7925356	7928127	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-1.0582895924966045	4.421564757866732e-10	-0.9363210820103554	1.0127174177032762e-08	True	False	True	down	ns	no_methyl_change	no_methyl_change	False
SC_RS37925		SCO7140	helix-turn-helix transcriptional regulator	HTH (other)	7934492	7935322	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	1.2530950966288965	1.5047631574565492e-08	0.2278109743106126	0.3167083098501292	True	False	True	up	ns	no_methyl_change	no_methyl_change	False
SC_RS37935		SCO7142	winged helix-turn-helix transcriptional regulator	HTH (other)	7936071	7936472	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.3123485536686258	0.1647922678041628	-0.4048214834864828	0.0584482915014122	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS37940		SCO7143	helix-turn-helix transcriptional regulator	HTH (other)	7936673	7939486	+	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	True	gained_T2,gained_T3	0.6048271416243798	0.0007990336874587148	0.2065695635043934	0.2508473399440963	False	False	False	ns	ns	methyl_change_no_expr_change	methyl_change_no_expr_change	False
SC_RS37945		SCO7144	sigma-70 family RNA polymerase sigma factor	Sigma factor	7939618	7940355	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2845818355499136	0.5621828385858687	2.1946086359820236	1.802658224985769e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37950		SCO7145	MarR family winged helix-turn-helix transcriptional regulator	MarR	7940566	7941048	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.0393927113348231	0.9521028509008	3.9016566364178513	5.016335075580579e-06	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS37955		SCO7146	ArsR/SmtB family transcription factor	ArsR	7941058	7941408	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.1205814515527366	0.6407367238290088	-0.9120240982888838	8.050414357448723e-05	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS38065		SCO7168	GntR family transcriptional regulator	GntR	7964783	7965457	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.6077899749147638	0.0045814110923721	-1.1403783955633566	4.6505332844104905e-08	False	True	True	ns	down	no_methyl_change	no_methyl_change	False
SC_RS38095		SCO7175	SsgA family sporulation/cell division regulator	Other regulatory	7972971	7973441	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2871589065833566	0.6257661444578468	3.445307612254173	6.265119536183481e-08	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS38105		SCO7178	helix-turn-helix transcriptional regulator	HTH (other)	7977963	7978478	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.1202613186117827	0.8458404611450434	4.48199262637807	5.516172017224792e-07	False	True	True	ns	up	no_methyl_change	no_methyl_change	False
SC_RS38175		SCO7192	sigma factor-like helix-turn-helix DNA-binding protein	Sigma factor	7995692	7996294	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	5.245677928386516	3.721682611337834e-32	4.474650606417218	5.1665441125699746e-24	True	True	True	up	up	no_methyl_change	no_methyl_change	False
SC_RS38220		SCO7201	MarR family winged helix-turn-helix transcriptional regulator	MarR	8004242	8004748	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2875053222151583	0.2471159446452	-0.7072457259283109	0.0019920073841302	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS38325		SCO7222	TetR/AcrR family transcriptional regulator	TetR	8027802	8028512	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.2568892583500227	0.3982287358506263	-0.2108139579555243	0.4527883120387067	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS38365		SCO7230	response regulator transcription factor	Response regulator	8035811	8036500	+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	0.2579330576947403	0.2519277354101035	-0.2302623316083299	0.2793513234109132	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
SC_RS38475		SCO7252	DNA-binding protein NsdB	Other regulatory	8062135	8063643	+	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	True	gained_T2	9.317497513720548	3.5040142420988754e-226	7.76413546802748	1.7204571545473354e-157	True	True	True	up	up	discordant_gain_up	ambiguous	False
SC_RS38565		SCO7270	LysR family transcriptional regulator	LysR	8079088	8079972	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	none	-0.4523750193596417	0.0607258168917036	-0.0908510338806127	0.6938509598038964	False	False	False	ns	ns	no_methyl_change	no_methyl_change	False
