locus_tag,motif_count,has_motif,positions,is_coordinated
SC_RS40275,8,True,"[-276, -177, -164, -45, -276, -177, -164, -45]",False
SC_RS40280,6,True,"[-110, -106, -22, -110, -106, -22]",False
SC_RS40285,14,True,"[-226, -212, -148, -119, -106, -64, -33, -226, -212, -148, -119, -106, -64, -33]",False
SC_RS40290,10,True,"[-278, -216, -111, -83, -7, -278, -216, -111, -83, -7]",False
SC_RS40295,14,True,"[-266, -232, -227, -138, -120, -25, -14, -266, -232, -227, -138, -120, -25, -14]",False
SC_RS40300,4,True,"[-229, -72, -229, -72]",False
SC_RS40305,2,True,"[-281, -281]",False
SC_RS40310,16,True,"[-254, -229, -168, -125, -118, -106, -94, -32, -254, -229, -168, -125, -118, -106, -94, -32]",True
SC_RS40315,10,True,"[-266, -215, -180, 14, 18, -266, -215, -180, 14, 18]",False
SC_RS40320,10,True,"[-298, -199, -188, -75, -71, -298, -199, -188, -75, -71]",False
SC_RS40325,10,True,"[-222, -206, -66, -44, 46, -222, -206, -66, -44, 46]",True
SC_RS40330,8,True,"[-223, -201, -61, -45, -223, -201, -61, -45]",False
SC_RS40335,18,True,"[-265, -221, -174, -104, -75, -70, -54, -49, -13, -265, -221, -174, -104, -75, -70, -54, -49, -13]",True
SC_RS40340,16,True,"[-285, -252, -179, -171, -61, -50, -32, 36, -285, -252, -179, -171, -61, -50, -32, 36]",False
SC_RS40345,8,True,"[-252, -194, -182, -72, -252, -194, -182, -72]",False
SC_RS40350,16,True,"[-211, -184, -139, -102, -98, -69, -18, 36, -211, -184, -139, -102, -98, -69, -18, 36]",True
SC_RS40355,16,True,"[-283, -229, -178, -149, -145, -108, -63, -36, -283, -229, -178, -149, -145, -108, -63, -36]",True
SC_RS40360,14,True,"[-229, -80, -45, -37, -33, -26, 12, -229, -80, -45, -37, -33, -26, 12]",True
SC_RS40365,16,True,"[-244, -219, -131, -93, -86, -82, -74, -39, -244, -219, -131, -93, -86, -82, -74, -39]",False
SC_RS40370,10,True,"[-276, -159, -135, -103, 19, -276, -159, -135, -103, 19]",False
SC_RS40375,14,True,"[-300, -261, -250, -182, -60, -28, -4, -300, -261, -250, -182, -60, -28, -4]",False
SC_RS40380,16,True,"[-286, -273, -255, -251, -172, -161, -86, 28, -286, -273, -255, -251, -172, -161, -86, 28]",False
SC_RS40385,6,True,"[-239, -62, -35, -239, -62, -35]",False
SC_RS40390,8,True,"[-283, -195, -168, 9, -283, -195, -168, 9]",False
SC_RS40395,8,True,"[-255, -217, -191, -173, -255, -217, -191, -173]",False
SC_RS40400,8,True,"[-296, -280, -276, -211, -296, -280, -276, -211]",False
SC_RS40405,10,True,"[-270, -264, -162, -93, -85, -270, -264, -162, -93, -85]",False
SC_RS40410,10,True,"[-282, -194, -171, -94, -62, -282, -194, -171, -94, -62]",False
SC_RS40415,8,True,"[-293, -248, -232, -37, -293, -248, -232, -37]",False
SC_RS40420,8,True,"[-246, -173, -158, -74, -246, -173, -158, -74]",False
SC_RS40425,10,True,"[-281, -156, -145, -121, -107, -281, -156, -145, -121, -107]",False
SC_RS40430,12,True,"[-170, -162, -114, -61, -49, -36, -170, -162, -114, -61, -49, -36]",False
SC_RS40435,32,True,"[-297, -290, -248, -180, -98, -92, -74, -68, -62, -56, -44, -38, -32, -26, -20, -14, -297, -290, -248, -180, -98, -92, -74, -68, -62, -56, -44, -38, -32, -26, -20, -14]",True
SC_RS40440,18,True,"[-287, -260, -157, -124, -111, -103, -73, -40, -27, -287, -260, -157, -124, -111, -103, -73, -40, -27]",False
SC_RS40445,16,True,"[-266, -158, -145, -112, -82, -74, -61, -28, -266, -158, -145, -112, -82, -74, -61, -28]",False
SC_RS40450,6,True,"[-173, -138, 29, -173, -138, 29]",False
SC_RS40455,8,True,"[-295, -288, -284, -84, -295, -288, -284, -84]",False
SC_RS40460,12,True,"[-278, -96, -91, -83, -71, -66, -278, -96, -91, -83, -71, -66]",False
SC_RS40465,12,True,"[-189, -184, -172, -164, -159, 23, -189, -184, -172, -164, -159, 23]",False
SC_RS40470,8,True,"[-217, -167, -148, 19, -217, -167, -148, 19]",False
SC_RS40475,14,True,"[-242, -217, -142, -95, -63, 5, 39, -242, -217, -142, -95, -63, 5, 39]",False
SC_RS40480,10,True,"[-264, -136, -125, -99, 20, -264, -136, -125, -99, 20]",False
SC_RS40485,10,True,"[-289, -44, -40, -29, 28, -289, -44, -40, -29, 28]",True
SC_RS40490,12,True,"[-290, -286, -41, -17, -13, 16, -290, -286, -41, -17, -13, 16]",False
SC_RS40495,12,True,"[-293, -264, -209, -194, -134, -80, -293, -264, -209, -194, -134, -80]",False
SC_RS40500,12,True,"[-233, -214, -206, -199, -85, -58, -233, -214, -206, -199, -85, -58]",False
SC_RS40505,10,True,"[-250, -147, -118, -74, 20, -250, -147, -118, -74, 20]",False
SC_RS40510,10,True,"[-299, -279, -259, -169, 5, -299, -279, -259, -169, 5]",False
SC_RS40515,6,True,"[-81, -61, -41, -81, -61, -41]",False
SC_RS40520,8,True,"[-242, -152, -132, -112, -242, -152, -132, -112]",False
SC_RS40525,18,True,"[-271, -227, -186, -82, -78, -40, -12, 25, 33, -271, -227, -186, -82, -78, -40, -12, 25, 33]",False
SC_RS40530,22,True,"[-212, -182, -169, -136, -117, -99, -24, -3, 8, 12, 16, -212, -182, -169, -136, -117, -99, -24, -3, 8, 12, 16]",False
SC_RS40535,10,True,"[-216, -200, -188, -178, 43, -216, -200, -188, -178, 43]",False
SC_RS40540,10,True,"[-239, -103, -87, -80, -47, -239, -103, -87, -80, -47]",False
SC_RS40545,18,True,"[-298, -221, -188, -184, -173, -121, -86, -65, -27, -298, -221, -188, -184, -173, -121, -86, -65, -27]",False
SC_RS40550,14,True,"[-272, -230, -200, -177, -22, 16, 37, -272, -230, -200, -177, -22, 16, 37]",False
SC_RS40555,16,True,"[-268, -256, -236, -171, -166, -157, -147, -65, -268, -256, -236, -171, -166, -157, -147, -65]",False
SC_RS40560,16,True,"[-174, -151, -58, -35, -31, -26, 19, 29, -174, -151, -58, -35, -31, -26, 19, 29]",False
SC_RS40565,14,True,"[-235, -157, -142, -39, -35, -25, 43, -235, -157, -142, -39, -35, -25, 43]",False
SC_RS40570,12,True,"[-277, -262, -182, -138, -112, 28, -277, -262, -182, -138, -112, 28]",False
SC_RS40575,8,True,"[-278, -241, -88, 20, -278, -241, -88, 20]",False
SC_RS40580,8,True,"[-170, -101, -25, -15, -170, -101, -25, -15]",False
SC_RS40585,6,True,"[-233, -155, -144, -233, -155, -144]",False
SC_RS40590,12,True,"[-250, -245, -118, -37, 4, 24, -250, -245, -118, -37, 4, 24]",False
SC_RS40595,10,True,"[-245, -177, -115, -35, -27, -245, -177, -115, -35, -27]",False
SC_RS40600,10,True,"[-219, -137, -129, -49, 13, -219, -137, -129, -49, 13]",False
SC_RS40605,6,True,"[-197, -169, -10, -197, -169, -10]",False
SC_RS40610,10,True,"[-298, -222, -160, -49, 34, -298, -222, -160, -49, 34]",False
SC_RS40615,20,True,"[-292, -241, -233, -192, -142, -134, -51, -43, -31, -21, -292, -241, -233, -192, -142, -134, -51, -43, -31, -21]",False
SC_RS40620,14,True,"[-266, -168, -127, -94, -66, -59, 37, -266, -168, -127, -94, -66, -59, 37]",False
SC_RS40625,4,True,"[-256, 37, -256, 37]",False
SC_RS40630,14,True,"[-290, -272, -225, -211, -177, -137, -126, -290, -272, -225, -211, -177, -137, -126]",False
SC_RS40635,14,True,"[-260, -70, -33, 22, 27, 33, 41, -260, -70, -33, 22, 27, 33, 41]",False
SC_RS40640,12,True,"[-278, -193, -165, -138, 17, 30, -278, -193, -165, -138, 17, 30]",False
SC_RS40645,8,True,"[-227, -32, 7, 14, -227, -32, 7, 14]",False
SC_RS40650,12,True,"[-219, -215, -170, -100, -90, -82, -219, -215, -170, -100, -90, -82]",False
SC_RS40655,14,True,"[-292, -217, -178, -145, 16, 24, 34, -292, -217, -178, -145, 16, 24, 34]",False
SC_RS40660,6,True,"[-236, -96, 10, -236, -96, 10]",False
SC_RS40665,10,True,"[-276, -246, -180, -90, 16, -276, -246, -180, -90, 16]",False
SC_RS40670,10,True,"[-285, -251, -138, -126, 25, -285, -251, -138, -126, 25]",True
SC_RS40675,6,True,"[-261, -210, -140, -261, -210, -140]",False
SC_RS40680,8,True,"[-156, -86, -35, 18, -156, -86, -35, 18]",False
SC_RS40685,12,True,"[-288, -241, -226, -97, -61, 10, -288, -241, -226, -97, -61, 10]",False
SC_RS40690,6,True,"[-269, -249, 42, -269, -249, 42]",False
SC_RS40695,8,True,"[-278, -244, -195, -103, -278, -244, -195, -103]",False
SC_RS40700,22,True,"[-298, -287, -252, -240, -151, -120, -93, -75, -51, 12, 29, -298, -287, -252, -240, -151, -120, -93, -75, -51, 12, 29]",False
SC_RS40705,14,True,"[-260, -251, -191, -95, -73, 29, 39, -260, -251, -191, -95, -73, 29, 39]",False
SC_RS40710,10,True,"[-278, -246, -106, -101, -85, -278, -246, -106, -101, -85]",False
SC_RS40715,12,True,"[-260, -237, -161, -38, -26, 43, -260, -237, -161, -38, -26, 43]",False
SC_RS40720,14,True,"[-296, -271, -238, -184, -115, -103, 20, -296, -271, -238, -184, -115, -103, 20]",False
SC_RS40725,6,True,"[-189, -157, -87, -189, -157, -87]",False
SC_RS40730,10,True,"[-296, -277, -195, -182, -17, -296, -277, -195, -182, -17]",False
SC_RS40735,14,True,"[-263, -247, -122, -115, -41, -31, -18, -263, -247, -122, -115, -41, -31, -18]",False
SC_RS40740,4,True,"[-97, 35, -97, 35]",True
SC_RS40745,18,True,"[-266, -178, -158, -80, -75, -62, -50, 5, 43, -266, -178, -158, -80, -75, -62, -50, 5, 43]",False
SC_RS40755,24,True,"[-278, -260, -255, -242, -180, -176, -171, -115, -107, -89, -32, -22, -278, -260, -255, -242, -180, -176, -171, -115, -107, -89, -32, -22]",True
SC_RS40760,12,True,"[-218, -209, -178, -126, -55, 22, -218, -209, -178, -126, -55, 22]",False
SC_RS40765,18,True,"[-251, -247, -236, -231, -216, -193, -151, -105, 5, -251, -247, -236, -231, -216, -193, -151, -105, 5]",False
SC_RS40770,8,True,"[-289, -280, -274, -111, -289, -280, -274, -111]",True
SC_RS40775,14,True,"[-270, -252, -237, -216, -83, -57, 22, -270, -252, -237, -216, -83, -57, 22]",False
SC_RS40780,8,True,"[-289, -222, -167, 18, -289, -222, -167, 18]",False
SC_RS40785,8,True,"[-290, -253, -172, 13, -290, -253, -172, 13]",False
SC_RS40790,12,True,"[-272, -255, -226, -221, -187, -21, -272, -255, -226, -221, -187, -21]",False
SC_RS40795,10,True,"[-210, -110, -106, -64, -56, -210, -110, -106, -64, -56]",False
SC_RS40800,8,True,"[-275, -55, -46, -16, -275, -55, -46, -16]",False
SC_RS40805,8,True,"[-259, -124, -114, 22, -259, -124, -114, 22]",False
SC_RS40810,10,True,"[-244, -238, -203, -67, -57, -244, -238, -203, -67, -57]",False
SC_RS40815,16,True,"[-283, -265, -229, -190, -173, -96, -91, -40, -283, -265, -229, -190, -173, -96, -91, -40]",False
SC_RS40820,2,True,"[27, 27]",False
SC_RS40825,4,True,"[-267, -182, -267, -182]",False
SC_RS40830,8,True,"[-206, -93, -67, 9, -206, -93, -67, 9]",False
SC_RS40835,6,True,"[-262, -108, -56, -262, -108, -56]",False
SC_RS40840,16,True,"[-273, -224, -172, -146, -133, -127, -75, 26, -273, -224, -172, -146, -133, -127, -75, 26]",False
SC_RS40845,4,True,"[-205, -190, -205, -190]",False
SC_RS40850,10,True,"[-170, -140, -134, -108, -20, -170, -140, -134, -108, -20]",False
SC_RS40855,12,True,"[-224, -173, -147, -75, -58, -6, -224, -173, -147, -75, -58, -6]",False
SC_RS40860,8,True,"[-245, -183, -102, -83, -245, -183, -102, -83]",False
SC_RS40865,6,True,"[-282, -63, 32, -282, -63, 32]",False
SC_RS40870,18,True,"[-281, -216, -190, -180, -175, -90, -35, 24, 42, -281, -216, -190, -180, -175, -90, -35, 24, 42]",False
SC_RS40875,18,True,"[-278, -241, -191, -182, -177, -168, -140, -53, 42, -278, -241, -191, -182, -177, -168, -140, -53, 42]",False
SC_RS40890,2,True,"[-76, -76]",False
SC_RS40895,10,True,"[-234, -224, -97, -83, 42, -234, -224, -97, -83, 42]",False
SC_RS40900,8,True,"[-236, -229, -221, -110, -236, -229, -221, -110]",False
SC_RS40910,12,True,"[-262, -227, -217, -185, -117, -3, -262, -227, -217, -185, -117, -3]",False
SC_RS40915,8,True,"[-233, -33, -16, -3, -233, -33, -16, -3]",False
SC_RS40920,6,True,"[-271, -169, -18, -271, -169, -18]",False
SC_RS40925,8,True,"[-181, -116, -96, -13, -181, -116, -96, -13]",False
SC_RS40930,16,True,"[-180, -163, -110, -103, -81, -73, -30, 32, -180, -163, -110, -103, -81, -73, -30, 32]",False
SC_RS40935,14,True,"[-150, -137, -119, -104, -75, -61, 24, -150, -137, -119, -104, -75, -61, 24]",False
SC_RS40940,4,True,"[-209, 25, -209, 25]",False
SC_RS40945,6,True,"[-265, -238, -174, -265, -238, -174]",False
SC_RS40950,8,True,"[-133, -124, 9, 41, -133, -124, 9, 41]",False
SC_RS40955,6,True,"[-239, -231, -124, -239, -231, -124]",False
SC_RS40960,8,True,"[-210, -172, -158, 41, -210, -172, -158, 41]",False
SC_RS40970,12,True,"[-210, -197, -184, -105, -101, -38, -210, -197, -184, -105, -101, -38]",False
SC_RS40975,12,True,"[-299, -293, -242, -115, -87, -53, -299, -293, -242, -115, -87, -53]",False
SC_RS40980,14,True,"[-185, -158, -59, -33, -16, -3, 26, -185, -158, -59, -33, -16, -3, 26]",False
SC_RS40985,10,True,"[-256, -209, -147, -128, -52, -256, -209, -147, -128, -52]",False
SC_RS40990,2,True,"[16, 16]",False
SC_RS40995,4,True,"[-251, -51, -251, -51]",False
SC_RS41000,6,True,"[-278, -258, -115, -278, -258, -115]",False
SC_RS41005,16,True,"[-172, -87, -49, -37, 4, 19, 28, 37, -172, -87, -49, -37, 4, 19, 28, 37]",False
SC_RS41010,16,True,"[-288, -234, -221, -171, -72, 4, 16, 31, -288, -234, -221, -171, -72, 4, 16, 31]",False
SC_RS41015,14,True,"[-272, -257, -236, -110, -99, -59, -28, -272, -257, -236, -110, -99, -59, -28]",True
SC_RS41020,14,True,"[-288, -271, -146, -77, -69, -48, 4, -288, -271, -146, -77, -69, -48, 4]",False
SC_RS41030,6,True,"[-210, -178, -111, -210, -178, -111]",False
SC_RS41035,8,True,"[-300, -233, -145, -141, -300, -233, -145, -141]",False
SC_RS41045,16,True,"[-234, -214, -172, -151, -96, -80, -67, -61, -234, -214, -172, -151, -96, -80, -67, -61]",False
SC_RS41050,18,True,"[-270, -265, -257, -99, -93, -80, -64, -9, 12, -270, -265, -257, -99, -93, -80, -64, -9, 12]",False
SC_RS41055,14,True,"[-295, -267, -253, -109, -96, -68, -36, -295, -267, -253, -109, -96, -68, -36]",False
SC_RS41060,10,True,"[-199, -110, -78, -50, -37, -199, -110, -78, -50, -37]",False
SC_RS41070,20,True,"[-272, -220, -214, -163, -157, -123, -112, -107, -96, -31, -272, -220, -214, -163, -157, -123, -112, -107, -96, -31]",False
SC_RS41080,4,True,"[-245, -240, -245, -240]",True
SC_RS41085,8,True,"[-288, -252, -217, -207, -288, -252, -217, -207]",False
SC_RS41100,14,True,"[-292, -260, -254, -139, -122, -92, -60, -292, -260, -254, -139, -122, -92, -60]",False
SC_RS41105,6,True,"[-167, 9, 32, -167, 9, 32]",False
SC_RS41110,6,True,"[-187, -155, -60, -187, -155, -60]",False
SC_RS41115,8,True,"[-211, -134, -78, -22, -211, -134, -78, -22]",False
SC_RS41120,8,True,"[-225, -217, -190, -103, -225, -217, -190, -103]",False
SC_RS41125,10,True,"[-241, -200, -135, -42, 6, -241, -200, -135, -42, 6]",False
SC_RS41130,10,True,"[-229, -208, -200, -144, 17, -229, -208, -200, -144, 17]",False
SC_RS41135,8,True,"[-276, -272, -261, -200, -276, -272, -261, -200]",False
SC_RS41140,10,True,"[-244, -202, -133, -122, 44, -244, -202, -133, -122, 44]",False
SC_RS41150,8,True,"[-290, -209, -126, -61, -290, -209, -126, -61]",True
SC_RS41155,4,True,"[-135, -76, -135, -76]",False
SC_RS41160,14,True,"[-250, -191, -178, -128, -99, -49, 31, -250, -191, -178, -128, -99, -49, 31]",False
SC_RS41165,8,True,"[-285, -69, -30, 10, -285, -69, -30, 10]",False
SC_RS41170,14,True,"[-289, -259, -201, -191, -101, -61, -22, -289, -259, -201, -191, -101, -61, -22]",False
SC_RS41180,4,True,"[-300, -38, -300, -38]",False
SC_RS41185,4,True,"[-199, -139, -199, -139]",False
SC_RS41190,8,True,"[-281, -224, -215, -179, -281, -224, -215, -179]",False
SC_RS41195,2,True,"[-176, -176]",False
SC_RS41200,6,True,"[-276, -64, -42, -276, -64, -42]",False
SC_RS41205,6,True,"[-214, -182, 35, -214, -182, 35]",False
SC_RS41210,10,True,"[-266, -248, -209, -197, -113, -266, -248, -209, -197, -113]",False
SC_RS41215,14,True,"[-265, -238, -188, -140, -123, -69, 22, -265, -238, -188, -140, -123, -69, 22]",False
SC_RS41220,6,True,"[-72, -66, 40, -72, -66, 40]",False
SC_RS41225,10,True,"[-264, -236, -102, 4, 10, -264, -236, -102, 4, 10]",False
SC_RS41230,16,True,"[-242, -205, -163, -142, -111, -99, -88, 19, -242, -205, -163, -142, -111, -99, -88, 19]",False
SC_RS41235,10,True,"[-252, -136, -115, -88, -25, -252, -136, -115, -88, -25]",False
SC_RS41240,16,True,"[-191, -181, -159, -155, -80, -17, 10, 31, -191, -181, -159, -155, -80, -17, 10, 31]",False
SC_RS41245,14,True,"[-262, -199, -92, -83, -21, -10, 40, -262, -199, -92, -83, -21, -10, 40]",False
SC_RS41250,4,True,"[-169, -61, -169, -61]",False
SC_RS41255,8,True,"[-274, -256, -246, -229, -274, -256, -246, -229]",False
SC_RS41260,8,True,"[-281, -255, -235, 31, -281, -255, -235, 31]",False
SC_RS41265,12,True,"[-204, -174, -146, -106, -91, 29, -204, -174, -146, -106, -91, 29]",False
SC_RS41270,10,True,"[-261, -233, -224, -38, -18, -261, -233, -224, -38, -18]",False
SC_RS41275,8,True,"[-248, -194, -185, -121, -248, -194, -185, -121]",False
SC_RS41280,10,True,"[-297, -285, -212, -123, -9, -297, -285, -212, -123, -9]",False
SC_RS41285,0,False,[],False
SC_RS41290,24,True,"[-273, -178, -174, -168, -152, -147, -140, -112, -79, -49, -10, 24, -273, -178, -174, -168, -152, -147, -140, -112, -79, -49, -10, 24]",False
SC_RS41295,16,True,"[-241, -227, -217, -154, -69, 26, 30, 36, -241, -227, -217, -154, -69, 26, 30, 36]",False
SC_RS41300,16,True,"[-262, -199, -189, -175, -87, -59, -48, -17, -262, -199, -189, -175, -87, -59, -48, -17]",False
SC_RS41305,14,True,"[-298, -261, -235, -216, -73, -59, 34, -298, -261, -235, -216, -73, -59, 34]",False
SC_RS41315,20,True,"[-277, -269, -256, -77, -67, -25, -18, -13, 8, 20, -277, -269, -256, -77, -67, -25, -18, -13, 8, 20]",False
SC_RS41325,14,True,"[-280, -238, -195, -181, -45, -17, 43, -280, -238, -195, -181, -45, -17, 43]",False
SC_RS41335,16,True,"[-222, -217, -204, -172, -30, -24, -18, 5, -222, -217, -204, -172, -30, -24, -18, 5]",False
SC_RS41340,18,True,"[-278, -272, -266, -211, -176, -108, -90, -86, -61, -278, -272, -266, -211, -176, -108, -90, -86, -61]",False
SC_RS41345,14,True,"[-282, -249, -216, -209, -157, -30, 30, -282, -249, -216, -209, -157, -30, 30]",True
SC_RS41350,8,True,"[-244, -172, -134, -73, -244, -172, -134, -73]",False
SC_RS41355,12,True,"[-224, -169, -23, 24, 31, 41, -224, -169, -23, 24, 31, 41]",False
SC_RS41360,10,True,"[-297, -249, -223, -143, -109, -297, -249, -223, -143, -109]",False
SC_RS41365,14,True,"[-295, -259, -229, -192, -151, -66, -43, -295, -259, -229, -192, -151, -66, -43]",False
SC_RS41370,12,True,"[-127, -109, -72, -36, -6, 31, -127, -109, -72, -36, -6, 31]",False
SC_RS00005,16,True,"[-272, -230, -212, -169, -59, 9, 14, 20, -272, -230, -212, -169, -59, 9, 14, 20]",False
SC_RS00010,10,True,"[-274, -256, -179, -112, -86, -274, -256, -179, -112, -86]",False
SC_RS00015,12,True,"[-283, -270, -186, -141, -38, 35, -283, -270, -186, -141, -38, 35]",False
SC_RS00020,8,True,"[-202, -59, -46, 38, -202, -59, -46, 38]",False
SC_RS00025,10,True,"[-139, -94, -84, -77, -30, -139, -94, -84, -77, -30]",False
SC_RS00030,12,True,"[-294, -244, -233, -13, 22, 41, -294, -244, -233, -13, 22, 41]",False
SC_RS00035,8,True,"[-169, -15, -4, 46, -169, -15, -4, 46]",False
SC_RS00040,10,True,"[-242, -226, -111, -81, 31, -242, -226, -111, -81, 31]",False
SC_RS00045,10,True,"[-294, -229, -95, -34, 4, -294, -229, -95, -34, 4]",False
SC_RS00050,24,True,"[-290, -281, -273, -263, -180, -173, -163, -146, -81, -64, -28, 42, -290, -281, -273, -263, -180, -173, -163, -146, -81, -64, -28, 42]",False
SC_RS00055,6,True,"[-205, -196, -12, -205, -196, -12]",False
SC_RS00060,4,True,"[-115, 21, -115, 21]",False
SC_RS00065,16,True,"[-232, -209, -203, -197, -55, -23, -10, -5, -232, -209, -203, -197, -55, -23, -10, -5]",False
SC_RS00070,6,True,"[-229, -224, -10, -229, -224, -10]",False
SC_RS00075,6,True,"[-229, -15, -10, -229, -15, -10]",False
SC_RS00080,12,True,"[-164, -110, -94, -11, 34, 40, -164, -110, -94, -11, 34, 40]",False
SC_RS00085,12,True,"[-186, -180, -135, -52, -36, 18, -186, -180, -135, -52, -36, 18]",False
SC_RS00090,14,True,"[-289, -270, -191, -92, -56, -41, 7, -289, -270, -191, -92, -56, -41, 7]",False
SC_RS00095,22,True,"[-291, -261, -228, -200, -193, -188, -172, -166, -162, -67, 18, -291, -261, -228, -200, -193, -188, -172, -166, -162, -67, 18]",False
SC_RS00100,14,True,"[-242, -230, -226, -98, -80, -63, -38, -242, -230, -226, -98, -80, -63, -38]",False
SC_RS00105,6,True,"[-9, -3, 34, -9, -3, 34]",False
SC_RS00110,12,True,"[-265, -176, -103, -91, -87, -78, -265, -176, -103, -91, -87, -78]",False
SC_RS00115,10,True,"[-261, -197, -188, -134, -74, -261, -197, -188, -134, -74]",False
SC_RS00120,16,True,"[-243, -171, -152, -125, -82, -75, -21, 34, -243, -171, -152, -125, -82, -75, -21, 34]",False
SC_RS00125,6,True,"[-268, -248, -96, -268, -248, -96]",False
SC_RS00130,16,True,"[-258, -207, -156, -143, -112, -88, -19, -11, -258, -207, -156, -143, -112, -88, -19, -11]",False
SC_RS00135,12,True,"[-285, -228, -201, -195, -126, 34, -285, -228, -201, -195, -126, 34]",False
SC_RS00140,10,True,"[-200, -168, -100, -84, 2, -200, -168, -100, -84, 2]",False
SC_RS00145,10,True,"[-242, -156, -140, -72, -40, -242, -156, -140, -72, -40]",False
SC_RS00150,10,True,"[-297, -223, -201, -82, 15, -297, -223, -201, -82, 15]",False
SC_RS00155,14,True,"[-299, -226, -189, -148, -144, -77, -54, -299, -226, -189, -148, -144, -77, -54]",False
SC_RS00160,12,True,"[-172, -149, -82, -78, -37, 0, -172, -149, -82, -78, -37, 0]",False
SC_RS00165,10,True,"[-283, -260, -230, -77, 2, -283, -260, -230, -77, 2]",False
SC_RS00170,24,True,"[-266, -252, -247, -240, -199, -184, -95, -91, -29, -21, 14, 23, -266, -252, -247, -240, -199, -184, -95, -91, -29, -21, 14, 23]",False
SC_RS00175,24,True,"[-289, -234, -220, -205, -172, -160, -113, -104, -69, -61, 1, 5, -289, -234, -220, -205, -172, -160, -113, -104, -69, -61, 1, 5]",False
SC_RS00180,12,True,"[-231, -208, -204, -145, -55, -35, -231, -208, -204, -145, -55, -35]",False
SC_RS00185,8,True,"[-272, -89, -55, -16, -272, -89, -55, -16]",False
SC_RS00200,16,True,"[-256, -203, -143, -95, -81, -47, -7, 35, -256, -203, -143, -95, -81, -47, -7, 35]",False
SC_RS00205,8,True,"[-165, -160, -36, 43, -165, -160, -36, 43]",False
SC_RS00210,10,True,"[-258, -251, -172, -48, -43, -258, -251, -172, -48, -43]",False
SC_RS00215,4,True,"[-154, 21, -154, 21]",False
SC_RS00220,14,True,"[-286, -248, -171, -148, -38, -20, -5, -286, -248, -171, -148, -38, -20, -5]",False
SC_RS00225,10,True,"[-194, -184, -108, -86, -71, -194, -184, -108, -86, -71]",False
SC_RS00230,6,True,"[-262, -42, 5, -262, -42, 5]",False
SC_RS00235,8,True,"[-250, -221, -137, 34, -250, -221, -137, 34]",False
SC_RS00240,12,True,"[-292, -236, -162, -102, -85, -64, -292, -236, -162, -102, -85, -64]",False
SC_RS00245,10,True,"[-72, -26, -14, 4, 9, -72, -26, -14, 4, 9]",False
SC_RS00250,8,True,"[-271, -34, 0, 39, -271, -34, 0, 39]",False
SC_RS00255,14,True,"[-251, -163, -142, -109, -105, -86, -24, -251, -163, -142, -109, -105, -86, -24]",False
SC_RS00260,8,True,"[-281, -207, -87, -66, -281, -207, -87, -66]",False
SC_RS00265,14,True,"[-266, -178, -148, -40, -16, -8, 42, -266, -178, -148, -40, -16, -8, 42]",False
SC_RS00270,12,True,"[-217, -213, -113, -61, 16, 33, -217, -213, -113, -61, 16, 33]",False
SC_RS00275,8,True,"[-170, -164, -101, -16, -170, -164, -101, -16]",False
SC_RS00280,2,True,"[-131, -131]",False
SC_RS00285,12,True,"[-299, -249, -192, -166, -113, 5, -299, -249, -192, -166, -113, 5]",False
SC_RS00290,14,True,"[-258, -225, -166, -160, -90, -15, 23, -258, -225, -166, -160, -90, -15, 23]",False
SC_RS00295,12,True,"[-280, -269, -240, -213, -172, -106, -280, -269, -240, -213, -172, -106]",False
SC_RS00300,18,True,"[-294, -288, -274, -240, -225, -205, -148, -96, -19, -294, -288, -274, -240, -225, -205, -148, -96, -19]",False
SC_RS00305,12,True,"[-279, -250, -72, -56, -52, -23, -279, -250, -72, -56, -52, -23]",False
SC_RS00310,12,True,"[-235, -200, -186, -164, -147, 16, -235, -200, -186, -164, -147, 16]",False
SC_RS00315,8,True,"[-158, -140, -10, 39, -158, -140, -10, 39]",False
SC_RS00320,10,True,"[-286, -156, -138, 7, 20, -286, -156, -138, 7, 20]",False
SC_RS00325,8,True,"[-273, -232, -171, -15, -273, -232, -171, -15]",False
SC_RS00330,18,True,"[-259, -196, -163, -149, -141, -133, -100, -31, -10, -259, -196, -163, -149, -141, -133, -100, -31, -10]",False
SC_RS00335,10,True,"[-224, -182, -68, -25, 16, -224, -182, -68, -25, 16]",False
SC_RS00340,10,True,"[-285, -253, -247, -199, -195, -285, -253, -247, -199, -195]",False
SC_RS00345,6,True,"[-287, -5, -1, -287, -5, -1]",False
SC_RS00350,8,True,"[-186, -138, -63, -43, -186, -138, -63, -43]",False
SC_RS00355,4,True,"[-285, -258, -285, -258]",False
SC_RS00360,4,True,"[-51, -24, -51, -24]",False
SC_RS00365,4,True,"[-85, -58, -85, -58]",False
SC_RS00370,4,True,"[-296, -136, -296, -136]",False
SC_RS00375,8,True,"[-286, -273, -221, -34, -286, -273, -221, -34]",False
SC_RS00380,14,True,"[-285, -242, -225, -217, -107, 10, 33, -285, -242, -225, -217, -107, 10, 33]",False
SC_RS00385,14,True,"[-300, -262, -34, -22, 22, 29, 46, -300, -262, -34, -22, 22, 29, 46]",False
SC_RS00390,6,True,"[-255, -53, 1, -255, -53, 1]",False
SC_RS00395,6,True,"[-230, -176, 26, -230, -176, 26]",False
SC_RS00400,12,True,"[-285, -175, -121, -87, -78, 43, -285, -175, -121, -87, -78, 43]",False
