gene,operonID
SCO4832,3315
SCO4833,3316
SCO4834,3316
SCO4835,3316
SCO4836,3317
SCO4837,3318
SCO4838,3319
SCO4839,3320
SCO4840,3321
SCO4841,3322
SCO4842,3322
SCO4843,3323
SCO4844,3323
SCO4845,3323
SCO4846,3323
SCO4847,3324
SCO4848,3325
SCO4849,3326
SCO4850,3327
SCO4851,3327
SCO4852,3327
SCO4853,3328
SCO4854,3328
SCO4855,3329
SCO4856,3329
SCO4857,3329
SCO4858,3329
SCO4859,3330
SCO4860,3331
SCO4861,3332
SCO4862,3333
SCO4863,3334
SCO4864,3335
SCO4865,3335
SCO4866,3336
SCO4867,3336
SCO4868,3337
SCO4869,3338
SCO4870,3339
SCO4871,3340
SCO4872,3341
SCO4873,3341
SCO4874,3342
SCO4875,3342
SCO4876,3342
SCO4877,3343
SCO4878,3343
SCO4879,3344
SCO4880,3344
SCO4881,3344
SCO4882,3344
SCO4883,3345
SCO4884,3346
SCO4885,3346
SCO4886,3346
SCO4887,3346
SCO4888,3346
SCO4889,3346
SCO4890,3346
SCO4891,3347
SCO4892,3348
SCO4893,3349
SCO4894,3350
SCO4895,3350
SCO4896,3351
SCO4897,3352
SCO4898,3353
SCO4899,3354
SCO4900,3355
SCO4901,3356
SCO4902,3357
SCO4903,3358
SCO4904,3359
SCO4905,3360
SCO4906,3360
SCO4907,3360
SCO4908,3361
SCO4909,3362
SCO4910,3363
SCO4911,3364
SCO4912,3365
SCO4913,3365
SCO4914,3365
SCO4915,3366
SCO4916,3367
SCO4917,3368
SCO4918,3369
SCO4919,3370
SCO4920,3371
SCO4921,3372
SCO4922,3373
SCO4923,3374
SCO4924,3375
SCO4925,3376
SCO4926,3376
SCO4927,3377
SCO4928,3378
SCO4929,3379
SCO4930,3380
SCO4931,3381
SCO4932,3382
SCO4933,3383
SCO4934,3384
SCO4935,3385
SCO4936,3386
SCO4937,3387
SCO4938,3388
SCO4939,3389
SCO4940,3390
SCO4941,3391
SCO4942,3392
SCO4943,3393
SCO4944,3394
SCO4945,3395
SCO4946,3396
SCO4947,3397
SCO4948,3397
SCO4949,3397
SCO4950,3397
SCO4951,3398
SCO4952,3399
SCO4953,3400
SCO4954,3401
SCO4955,3402
SCO4956,3403
SCO4957,3404
SCO4958,3405
SCO4959,3406
SCO4960,3407
SCO4961,3408
SCO4962,3409
SCO4963,3410
SCO4964,3410
SCO4965,3411
SCO4966,3412
SCO4967,3413
SCO4968,3413
SCO4969,3414
SCO4970,3414
SCO4971,3415
SCO4972,3415
SCO4973,3415
SCO4974,3416
SCO4975,3417
SCO4976,3418
SCO4977,3419
SCO4978,3420
SCO4979,3421
SCO4980,3422
SCO4981,3422
SCO4982,3423
SCO4983,3424
SCO4984,3425
SCO4985,3426
SCO4986,3427
SCO4987,3427
SCO4988,3428
SCO4989,3428
SCO4990,3428
SCO4991,3429
SCO4992,3430
SCO4993,3430
SCO4994,3431
SCO4995,3432
SCO4996,3433
SCO4997,3434
SCO4998,3434
SCO4999,3435
SCO5000,3436
SCO5001,3436
SCO5002,3437
SCO5003,3438
SCO5004,3439
SCO5005,3440
SCO5006,3440
SCO5007,3440
SCO5008,3440
SCO5009,3440
SCO5010,3440
SCO5011,3440
SCO5012,3441
SCO5013,3441
SCO5014,3441
SCO5015,3441
SCO5016,3442
SCO5017,3443
SCO5018,3444
SCO5019,3445
SCO5020,3446
SCO5021,3447
SCO5022,3448
SCO5023,3448
SCO5024,3449
SCO5025,3450
SCO5026,3450
SCO5027,3451
SCO5028,3452
SCO5029,3453
SCO5030,3454
SCO5031,3455
SCO5032,3455
SCO5033,3456
SCO5034,3457
SCO5035,3457
SCO5036,3457
SCO5037,3458
SCO5038,3458
SCO5039,3459
SCO5040,3460
SCO5041,3461
SCO5042,3462
SCO5043,3463
SCO5044,3464
SCO5045,3465
SCO5046,3466
SCO5047,3467
SCO5048,3468
SCO5049,3469
SCO5050,3470
SCO5051,3470
SCO5052,3470
SCO5053,3470
SCO5054,3470
SCO5055,3471
SCO5056,3471
SCO5057,3472
SCO5058,3473
SCO5059,3474
SCO5060,3475
SCO5061,3476
SCO5062,3477
SCO5063,3477
SCO5064,3478
SCO5065,3479
SCO5066,3480
SCO5067,3481
SCO5068,3482
SCO5069,3483
SCO5070,3484
SCO5071,3485
SCO5072,3486
SCO5073,3486
SCO5074,3486
SCO5075,3486
SCO5076,3486
SCO5077,3486
SCO5078,3486
SCO5079,3486
SCO5080,3486
SCO5081,3486
SCO5082,3487
SCO5083,3488
SCO5084,3488
SCO5085,3488
SCO5086,3489
SCO5087,3490
SCO5088,3490
SCO5089,3490
SCO5090,3490
SCO5091,3490
SCO5092,3490
SCO5093,3491
SCO5094,3492
SCO5095,3493
SCO5096,3494
SCO5097,3495
SCO5098,3496
SCO5099,3497
SCO5100,3498
SCO5101,3499
SCO5102,3499
SCO5103,3500
SCO5104,3501
SCO5105,3502
SCO5106,3503
SCO5107,3503
SCO5108,3503
SCO5109,3504
SCO5110,3505
SCO5111,3506
SCO5112,3507
SCO5113,3507
SCO5114,3507
SCO5115,3507
SCO5116,3507
SCO5117,3508
SCO5118,3508
SCO5119,3508
SCO5120,3508
SCO5121,3508
SCO5122,3509
SCO5123,3510
SCO5124,3511
SCO5125,3511
SCO5126,3512
SCO5127,3512
SCO5128,3513
SCO5129,3514
SCO5130,3514
SCO5131,3514
SCO5132,3514
SCO5133,3515
SCO5134,3516
SCO5135,3517
SCO5136,3517
SCO5137,3518
SCO5138,3519
SCO5139,3520
SCO5140,3521
SCO5141,3522
SCO5142,3523
SCO5143,3523
SCO5144,3524
SCO5145,3525
SCO5146,3526
SCO5147,3527
SCO5148,3527
SCO5149,3528
SCO5150,3529
SCO5151,3530
SCO5152,3531
SCO5153,3531
SCO5154,3531
SCO5155,3532
SCO5156,3533
SCO5157,3533
SCO5158,3534
SCO5159,3535
SCO5160,3536
SCO5161,3537
SCO5162,3538
SCO5163,3539
SCO5164,3540
SCO5165,3541
SCO5166,3542
SCO5167,3543
SCO5168,3544
SCO5169,3545
SCO5170,3546
SCO5171,3547
SCO5172,3548
SCO5173,3548
SCO5174,3549
SCO5175,3549
SCO5176,3549
SCO5177,3549
SCO5178,3550
SCO5179,3551
SCO5180,3551
SCO5181,3552
SCO5182,3553
SCO5183,3554
SCO5184,3554
SCO5185,3554
SCO5186,3555
SCO5187,3556
SCO5188,3557
SCO5189,3558
SCO5190,3559
SCO5191,3559
SCO5192,3560
SCO5193,3560
SCO5194,3561
SCO5195,3562
SCO5196,3562
SCO5197,3562
SCO5198,3563
SCO5199,3563
SCO5200,3564
SCO5201,3565
SCO5202,3566
SCO5203,3567
SCO5204,3568
SCO5205,3569
SCO5206,3570
SCO5207,3571
SCO5208,3572
SCO5209,3573
SCO5210,3574
SCO5211,3575
SCO5212,3575
SCO5213,3576
SCO5214,3577
SCO5215,3578
SCO5216,3579
SCO5217,3579
SCO5218,3580
SCO5219,3580
SCO5220,3581
SCO5221,3582
SCO5222,3583
SCO5223,3583
SCO5224,3584
SCO5225,3585
SCO5226,3585
SCO5227,3585
SCO5228,3586
SCO5229,3587
SCO5230,3587
SCO5231,3588
SCO5232,3589
SCO5233,3589
SCO5234,3589
SCO5235,3589
SCO5236,3590
SCO5237,3591
SCO5238,3592
SCO5239,3593
SCO5240,3594
SCO5241,3595
SCO5242,3596
SCO5243,3597
SCO5244,3597
SCO5245,3598
SCO5246,3599
SCO5247,3600
SCO5248,3601
SCO5249,3602
SCO5250,3603
SCO5251,3604
SCO5252,3605
SCO5253,3605
SCO5254,3606
SCO5255,3607
SCO5256,3608
SCO5257,3609
SCO5258,3610
SCO5259,3610
SCO5260,3610
SCO5261,3611
SCO5262,3612
SCO5263,3613
SCO5264,3614
SCO5265,3614
SCO5266,3615
SCO5267,3616
SCO5268,3617
SCO5269,3617
SCO5270,3618
SCO5271,3619
SCO5272,3619
SCO5273,3620
SCO5274,3620
SCO5275,3621
SCO5276,3622
SCO5277,3622
SCO5278,3622
SCO5279,3623
SCO5280,3623
SCO5281,3624
SCO5282,3625
SCO5283,3625
SCO5284,3626
SCO5285,3627
SCO5286,3628
SCO5287,3629
SCO5288,3630
SCO5289,3631
SCO5290,3631
SCO5291,3631
SCO5292,3631
SCO5293,3631
SCO5294,3632
SCO5295,3633
SCO5296,3634
SCO5297,3635
SCO5299,3636
SCO5300,3637
SCO5301,3638
SCO5302,3638
SCO5303,3639
SCO5304,3640
SCO5305,3640
SCO5306,3641
SCO5307,3642
SCO5308,3643
SCO5309,3644
SCO5310,3645
SCO5311,3646
SCO5312,3647
SCO5313,3648
SCO5314,3649
SCO5315,3649
SCO5316,3649
SCO5317,3649
SCO5318,3649
SCO5319,3649
SCO5320,3649
SCO5321,3650
SCO5322,3651
SCO5323,3652
SCO5324,3653
SCO5325,3654
SCO5326,3655
SCO5327,3656
SCO5328,3657
SCO5329,3658
SCO5330,3659
SCO5331,3660
SCO5332,3661
SCO5333,3662
SCO5334,3663
SCO5335,3664
SCO5336,3665
SCO5337,3665
SCO5338,3666
SCO5339,3666
SCO5340,3666
SCO5341,3667
SCO5342,3667
SCO5343,3667
SCO5344,3667
SCO5345,3667
SCO5346,3668
SCO5347,3668
SCO5348,3668
SCO5349,3668
SCO5350,3669
SCO5351,3670
SCO5352,3671
SCO5353,3671
SCO5354,3672
SCO5355,3672
SCO5356,3673
SCO5357,3674
SCO5358,3675
SCO5359,3676
SCO5360,3677
SCO5361,3678
SCO5362,3678
SCO5363,3679
SCO5364,3680
SCO5365,3681
SCO5366,3682
SCO5367,3682
SCO5368,3682
SCO5369,3682
SCO5370,3682
SCO5371,3682
SCO5372,3682
SCO5373,3682
SCO5374,3682
SCO5375,3683
SCO5376,3684
SCO5377,3685
SCO5378,3685
SCO5379,3686
SCO5380,3686
SCO5381,3687
SCO5382,3687
SCO5383,3687
SCO5384,3688
SCO5385,3689
SCO5386,3690
SCO5387,3691
SCO5388,3692
SCO5389,3693
SCO5390,3694
SCO5391,3695
SCO5392,3696
SCO5393,3696
SCO5394,3697
SCO5395,3697
SCO5396,3698
SCO5397,3699
SCO5398,3700
SCO5399,3701
SCO5400,3702
SCO5401,3703
SCO5402,3704
SCO5403,3705
SCO5404,3705
SCO5405,3706
SCO5406,3707
SCO5407,3707
SCO5408,3707
SCO5409,3708
SCO5410,3709
SCO5411,3710
SCO5412,3711
SCO5413,3712
SCO5414,3713
SCO5415,3714
SCO5416,3715
SCO5417,3716
SCO5418,3717
SCO5419,3718
SCO5420,3719
SCO5421,3720
SCO5422,3720
SCO5423,3721
SCO5424,3722
SCO5425,3722
SCO5426,3723
SCO5427,3724
SCO5428,3725
SCO5429,3725
SCO5430,3725
SCO5431,3726
SCO5432,3727
SCO5433,3728
SCO5434,3729
SCO5435,3729
SCO5436,3730
SCO5437,3731
SCO5438,3731
SCO5439,3732
SCO5440,3733
SCO5441,3733
SCO5442,3733
SCO5443,3733
SCO5444,3734
SCO5445,3735
SCO5446,3735
SCO5447,3736
SCO5448,3737
SCO5449,3737
SCO5450,3737
SCO5451,3737
SCO5452,3738
SCO5453,3738
SCO5454,3738
SCO5455,3738
SCO5456,3739
SCO5457,3740
SCO5458,3741
SCO5459,3741
SCO5460,3742
SCO5461,3743
SCO5462,3744
SCO5463,3745
SCO5464,3746
SCO5465,3747
SCO5466,3748
SCO5467,3749
SCO5468,3750
SCO5469,3751
SCO5470,3752
SCO5471,3752
SCO5472,3752
SCO5473,3753
SCO5474,3754
SCO5475,3755
SCO5476,3756
SCO5477,3756
SCO5478,3756
SCO5479,3756
SCO5480,3756
SCO5481,3757
SCO5482,3758
SCO5483,3759
SCO5484,3760
SCO5485,3760
SCO5486,3761
SCO5487,3762
SCO5488,3763
SCO5489,3764
SCO5490,3765
SCO5491,3766
SCO5492,3766
SCO5493,3767
SCO5494,3767
SCO5495,3768
SCO5496,3769
SCO5497,3770
SCO5498,3771
SCO5499,3771
SCO5500,3771
SCO5501,3771
SCO5502,3772
SCO5503,3772
SCO5504,3773
SCO5505,3774
SCO5506,3774
SCO5507,3775
SCO5508,3776
SCO5509,3776
SCO5510,3777
SCO5511,3778
SCO5512,3779
SCO5513,3779
SCO5514,3779
SCO5515,3780
SCO5516,3781
SCO5517,3782
SCO5518,3783
SCO5519,3784
SCO5520,3784
SCO5521,3785
SCO5522,3785
SCO5523,3786
SCO5524,3787
SCO5525,3788
SCO5526,3788
SCO5527,3789
SCO5528,3789
SCO5529,3790
SCO5530,3791
SCO5531,3792
SCO5532,3793
SCO5533,3794
SCO5534,3795
SCO5535,3796
SCO5536,3796
SCO5537,3797
SCO5538,3797
SCO5539,3797
SCO5540,3797
SCO5541,3798
SCO5542,3798
SCO5543,3798
SCO5544,3798
SCO5545,3799
SCO5546,3800
SCO5547,3800
SCO5548,3801
SCO5549,3802
SCO5550,3803
SCO5551,3804
SCO5552,3805
SCO5553,3806
SCO5554,3806
SCO5555,3807
SCO5556,3808
SCO5557,3809
SCO5557a,3809
SCO5558,3810
SCO5559,3810
SCO5560,3810
SCO5561,3811
SCO5562,3812
SCO5563,3812
SCO5564,3813
SCO5565,3814
SCO5566,3815
SCO5567,3815
SCO5568,3815
SCO5569,3815
SCO5570,3815
SCO5571,3815
SCO5572,3815
SCO5573,3816
SCO5574,3817
SCO5575,3818
SCO5576,3819
SCO5577,3820
SCO5578,3821
SCO5579,3822
SCO5580,3823
SCO5581,3824
SCO5582,3825
SCO5583,3826
SCO5584,3826
SCO5585,3826
SCO5586,3826
SCO5587,3827
SCO5588,3828
SCO5589,3829
SCO5590,3830
SCO5591,3831
SCO5592,3831
SCO5593,3831
SCO5594,3831
SCO5595,3832
SCO5596,3832
SCO5597,3832
SCO5598,3832
SCO5599,3832
SCO5600,3832
SCO5601,3833
SCO5602,3833
SCO5603,3833
SCO5604,3833
SCO5605,3834
SCO5606,3835
SCO5607,3836
SCO5608,3837
SCO5609,3838
SCO5610,3839
SCO5611,3840
SCO5612,3841
SCO5613,3842
SCO5614,3843
SCO5615,3843
SCO5616,3844
SCO5617,3844
SCO5618,3845
SCO5619,3846
SCO5620,3847
SCO5621,3848
SCO5622,3849
SCO5623,3850
SCO5624,3851
SCO5625,3851
SCO5626,3852
SCO5627,3852
SCO5628,3852
SCO5629,3853
SCO5630,3854
SCO5632,3854
SCO5633,3855
SCO5634,3855
SCO5636,3856
SCO5637,3857
SCO5638,3858
SCO5639,3858
SCO5640,3858
SCO5641,3858
SCO5642,3858
SCO5643,3859
SCO5644,3860
SCO5645,3861
SCO5646,3862
SCO5647,3862
SCO5648,3862
SCO5649,3862
SCO5650,3863
SCO5651,3864
SCO5652,3865
SCO5653,3866
SCO5654,3866
SCO5655,3867
SCO5656,3867
SCO5657,3868
SCO5658,3869
SCO5659,3869
SCO5660,3870
SCO5661,3871
SCO5662,3871
SCO5663,3872
SCO5664,3872
SCO5665,3873
SCO5666,3874
SCO5667,3875
SCO5668,3875
SCO5669,3875
SCO5670,3875
SCO5671,3875
SCO5672,3876
SCO5673,3877
SCO5674,3878
SCO5675,3879
SCO5676,3880
SCO5677,3881
SCO5678,3882
SCO5679,3883
SCO5680,3884
SCO5681,3885
SCO5682,3885
SCO5683,3886
SCO5684,3886
SCO5685,3887
SCO5686,3888
SCO5687,3889
SCO5688,3889
SCO5689,3889
SCO5690,3889
SCO5691,3890
SCO5692,3891
SCO5693,3892
SCO5694,3893
SCO5695,3893
SCO5696,3893
SCO5697,3894
SCO5698,3894
SCO5699,3895
SCO5700,3896
SCO5701,3897
SCO5702,3897
SCO5703,3898
SCO5704,3898
SCO5705,3898
SCO5706,3899
SCO5707,3900
SCO5708,3900
SCO5709,3900
SCO5710,3901
SCO5711,3902
SCO5712,3903
SCO5713,3903
SCO5714,3903
SCO5715,3903
SCO5716,3903
SCO5717,3904
SCO5718,3905
SCO5719,3906
SCO5720,3906
SCO5721,3907
SCO5722,3907
SCO5723,3908
SCO5724,3909
SCO5725,3909
SCO5726,3910
SCO5727,3910
SCO5728,3911
SCO5729,3911
SCO5730,3911
SCO5731,3911
SCO5732,3911
SCO5733,3911
SCO5734,3912
SCO5735,3913
SCO5736,3914
SCO5737,3915
SCO5738,3915
SCO5739,3915
SCO5740,3915
SCO5741,3916
SCO5742,3916
SCO5743,3917
SCO5744,3918
SCO5745,3918
SCO5746,3919
SCO5747,3920
SCO5748,3921
SCO5749,3922
SCO5750,3923
SCO5751,3924
SCO5752,3925
SCO5753,3925
SCO5754,3925
SCO5755,3925
SCO5756,3926
SCO5757,3926
SCO5758,3926
SCO5759,3926
SCO5760,3927
SCO5761,3927
SCO5762,3928
SCO5763,3928
SCO5764,3928
SCO5765,3929
SCO5766,3930
SCO5767,3931
SCO5768,3932
SCO5769,3933
SCO5770,3934
SCO5771,3935
SCO5772,3935
SCO5773,3936
SCO5774,3937
SCO5775,3937
SCO5776,3937
SCO5777,3937
SCO5778,3938
SCO5779,3939
SCO5780,3940
SCO5781,3941
SCO5782,3942
SCO5783,3942
SCO5784,3943
SCO5785,3943
SCO5786,3944
SCO5787,3945
SCO5788,3946
SCO5789,3947
SCO5790,3947
SCO5791,3948
SCO5792,3949
SCO5793,3950
SCO5794,3951
SCO5795,3952
SCO5796,3953
SCO5797,3954
SCO5798,3954
SCO5799,3955
SCO5800,3955
SCO5801,3955
SCO5802,3956
SCO5803,3957
SCO5804,3958
SCO5805,3958
SCO5806,3959
SCO5807,3960
SCO5808,3961
SCO5809,3961
SCO5810,3962
SCO5811,3963
SCO5812,3964
SCO5813,3964
SCO5814,3965
SCO5815,3966
SCO5816,3967
SCO5817,3967
SCO5818,3968
SCO5819,3969
SCO5820,3970
SCO5821,3971
SCO5822,3972
SCO5823,3973
SCO5824,3973
SCO5825,3973
SCO5826,3974
SCO5827,3974
SCO5828,3975
SCO5829,3975
SCO5830,3976
SCO5831,3977
SCO5832,3978
SCO5833,3979
SCO5834,3980
SCO5835,3981
SCO5836,3982
SCO5837,3983
SCO5838,3983
SCO5839,3984
SCO5840,3985
SCO5841,3986
SCO5842,3987
SCO5843,3988
SCO5844,3988
SCO5845,3989
SCO5846,3990
SCO5847,3991
SCO5848,3992
SCO5849,3992
SCO5850,3993
SCO5851,3993
SCO5852,3994
SCO5853,3995
SCO5854,3996
SCO5855,3997
SCO5856,3998
SCO5857,3999
SCO5858,3999
SCO5859,4000
SCO5860,4000
SCO5861,4001
SCO5862,4002
SCO5863,4002
SCO5864,4003
SCO5865,4003
SCO5866,4004
SCO5867,4005
SCO5868,4005
SCO5869,4005
SCO5870,4006
SCO5871,4007
SCO5872,4007
SCO5873,4007
SCO5874,4007
SCO5875,4008
SCO5876,4008
SCO5877,4009
SCO5878,4009
SCO5879,4009
SCO5880,4009
SCO5881,4010
SCO5882,4011
SCO5883,4011
SCO5884,4011
SCO5885,4011
SCO5886,4011
SCO5887,4011
SCO5888,4012
SCO5889,4012
SCO5890,4012
SCO5891,4012
SCO5892,4012
SCO5893,4012
SCO5894,4012
SCO5895,4012
SCO5896,4012
SCO5897,4012
SCO5898,4012
SCO5899,4012
SCO5900,4013
SCO5901,4013
SCO5902,4014
SCO5903,4014
SCO5904,4015
SCO5905,4015
SCO5906,4016
SCO5907,4017
SCO5908,4018
SCO5909,4018
SCO5910,4018
SCO5911,4019
SCO5912,4020
SCO5913,4020
SCO5914,4021
SCO5915,4022
SCO5916,4023
SCO5917,4024
SCO5918,4025
SCO5919,4026
SCO5920,4027
SCO5921,4028
SCO5922,4029
SCO5923,4030
SCO5924,4030
SCO5925,4030
SCO5926,4030
SCO5927,4031
SCO5928,4032
SCO5929,4033
SCO5930,4034
SCO5931,4035
SCO5932,4036
SCO5933,4037
SCO5934,4038
SCO5935,4038
SCO5936,4039
SCO5937,4039
SCO5938,4039
SCO5939,4040
SCO5940,4040
SCO5941,4040
SCO5942,4041
SCO5943,4042
SCO5944,4042
SCO5945,4042
SCO5946,4042
SCO5947,4042
SCO5948,4042
SCO5949,4043
SCO5950,4044
SCO5951,4045
SCO5952,4046
SCO5953,4046
SCO5954,4047
SCO5955,4048
SCO5956,4049
SCO5957,4050
SCO5958,4051
SCO5959,4051
SCO5960,4051
SCO5961,4051
SCO5962,4052
SCO5963,4053
SCO5964,4053
SCO5965,4054
SCO5966,4055
SCO5967,4056
SCO5968,4057
SCO5969,4057
SCO5970,4058
SCO5971,4059
SCO5972,4060
SCO5973,4060
SCO5974,4061
SCO5975,4062
SCO5976,4062
SCO5977,4063
SCO5978,4064
SCO5979,4065
SCO5980,4066
SCO5981,4067
SCO5982,4068
SCO5983,4068
SCO5984,4069
SCO5985,4069
SCO5986,4070
SCO5987,4071
SCO5988,4072
SCO5989,4073
SCO5990,4073
SCO5991,4074
SCO5992,4075
SCO5993,4075
SCO5994,4075
SCO5995,4076
SCO5996,4076
SCO5997,4077
SCO5998,4078
SCO5999,4079
SCO6000,4080
SCO6001,4080
SCO6002,4081
SCO6003,4081
SCO6004,4082
SCO6005,4083
SCO6006,4083
SCO6007,4083
SCO6008,4084
SCO6009,4085
SCO6010,4085
SCO6011,4085
SCO6012,4086
SCO6013,4087
SCO6014,4088
SCO6015,4089
SCO6016,4090
SCO6018,4091
SCO6019,4092
SCO6020,4093
SCO6021,4094
SCO6022,4094
SCO6023,4094
SCO6024,4094
SCO6025,4095
SCO6026,4096
SCO6027,4096
SCO6028,4097
SCO6029,4098
SCO6030,4099
SCO6031,4100
SCO6032,4101
SCO6033,4102
SCO6034,4102
SCO6035,4102
SCO6036,4102
SCO6037,4102
SCO6038,4103
SCO6039,4104
SCO6040,4105
SCO6041,4106
SCO6042,4106
SCO6043,4107
SCO6044,4108
SCO6045,4109
SCO6046,4110
SCO6047,4111
SCO6048,4111
SCO6049,4112
SCO6050,4112
SCO6051,4113
SCO6052,4114
SCO6053,4115
SCO6054,4116
SCO6055,4116
SCO6056,4116
SCO6057,4117
SCO6058,4118
SCO6059,4119
SCO6060,4120
SCO6061,4120
SCO6062,4121
SCO6063,4121
SCO6064,4121
SCO6065,4121
SCO6066,4122
SCO6067,4123
SCO6068,4123
SCO6069,4123
SCO6070,4124
SCO6071,4125
SCO6072,4126
SCO6073,4127
SCO6074,4128
SCO6075,4129
SCO6076,4130
SCO6077,4130
SCO6078,4131
SCO6079,4132
SCO6080,4133
SCO6081,4134
SCO6082,4134
SCO6083,4135
SCO6084,4136
SCO6085,4137
SCO6086,4138
SCO6087,4138
SCO6088,4138
SCO6089,4139
SCO6090,4139
SCO6091,4140
SCO6092,4141
SCO6093,4142
SCO6094,4142
SCO6095,4142
SCO6096,4142
SCO6097,4143
SCO6098,4143
SCO6099,4143
SCO6100,4143
SCO6101,4143
SCO6102,4143
SCO6103,4144
SCO6104,4145
SCO6105,4146
SCO6106,4147
SCO6107,4148
SCO6108,4149
SCO6109,4149
SCO6110,4150
SCO6111,4150
SCO6112,4150
SCO6113,4150
SCO6114,4150
SCO6115,4151
SCO6116,4152
SCO6117,4152
SCO6118,4153
SCO6119,4153
SCO6120,4154
SCO6121,4155
SCO6122,4156
SCO6123,4157
SCO6124,4158
SCO6125,4158
SCO6126,4159
SCO6127,4160
SCO6128,4161
SCO6129,4161
SCO6130,4162
SCO6131,4163
SCO6132,4164
SCO6133,4164
SCO6134,4164
SCO6135,4164
SCO6136,4164
SCO6137,4164
SCO6138,4165
SCO6139,4165
SCO6140,4165
SCO6141,4166
SCO6142,4167
SCO6143,4167
SCO6144,4168
SCO6145,4169
SCO6146,4169
SCO6147,4170
SCO6148,4171
SCO6149,4172
SCO6150,4173
SCO6151,4173
SCO6152,4174
SCO6153,4175
SCO6154,4176
SCO6155,4177
SCO6156,4178
SCO6157,4179
SCO6158,4180
SCO6159,4181
SCO6160,4182
SCO6161,4183
SCO6162,4184
SCO6163,4184
SCO6164,4185
SCO6165,4185
SCO6166,4185
SCO6167,4186
SCO6168,4187
SCO6169,4188
SCO6170,4189
SCO6171,4189
SCO6172,4189
SCO6173,4190
SCO6174,4191
SCO6175,4191
SCO6176,4192
SCO6177,4193
SCO6178,4193
SCO6179,4194
SCO6180,4194
SCO6181,4194
SCO6182,4194
SCO6183,4194
SCO6184,4194
SCO6185,4194
SCO6186,4194
SCO6187,4194
SCO6188,4194
SCO6189,4194
SCO6190,4194
SCO6191,4195
SCO6192,4196
SCO6193,4197
SCO6194,4198
SCO6195,4199
SCO6196,4199
SCO6197,4200
SCO6198,4201
SCO6199,4201
SCO6200,4202
SCO6201,4203
SCO6202,4204
SCO6203,4205
SCO6204,4206
SCO6205,4207
SCO6206,4207
SCO6207,4208
SCO6208,4208
SCO6209,4209
SCO6210,4209
SCO6211,4209
SCO6212,4210
SCO6213,4211
SCO6214,4212
SCO6215,4213
SCO6216,4214
SCO6217,4215
SCO6218,4216
SCO6219,4217
SCO6220,4218
SCO6221,4219
SCO6222,4220
SCO6223,4221
SCO6224,4222
SCO6225,4222
SCO6226,4223
SCO6227,4224
SCO6228,4225
SCO6229,4226
SCO6230,4226
SCO6231,4226
SCO6232,4227
SCO6233,4227
SCO6234,4228
SCO6235,4229
SCO6236,4229
SCO6237,4230
SCO6238,4230
SCO6239,4231
SCO6240,4232
SCO6241,4233
SCO6242,4234
SCO6243,4235
SCO6244,4236
SCO6245,4237
SCO6246,4238
SCO6247,4239
SCO6248,4239
SCO6249,4240
SCO6250,4241
SCO6251,4242
SCO6252,4243
SCO6253,4244
SCO6254,4245
SCO6255,4246
SCO6256,4247
SCO6257,4248
SCO6258,4248
SCO6259,4248
SCO6260,4249
SCO6261,4249
SCO6262,4250
SCO6263,4250
SCO6264,4251
SCO6265,4252
SCO6266,4253
SCO6267,4253
SCO6268,4254
SCO6269,4255
SCO6270,4255
SCO6271,4256
SCO6272,4257
SCO6273,4258
SCO6274,4258
SCO6275,4258
SCO6276,4259
SCO6277,4259
SCO6278,4259
SCO6279,4259
SCO6280,4260
SCO6281,4260
SCO6282,4261
SCO6283,4262
SCO6284,4262
SCO6285,4262
SCO6286,4263
SCO6287,4264
SCO6288,4264
SCO6289,4265
SCO6290,4265
SCO6291,4265
SCO6292,4265
SCO6293,4265
SCO6294,4266
SCO6295,4267
SCO6296,4268
SCO6297,4268
SCO6298,4268
SCO6299,4269
SCO6300,4270
SCO6301,4271
SCO6302,4272
SCO6303,4273
SCO6304,4273
SCO6305,4273
SCO6306,4273
SCO6307,4274
SCO6308,4274
SCO6309,4275
SCO6310,4276
SCO6311,4277
SCO6312,4278
SCO6313,4279
SCO6314,4279
SCO6315,4280
SCO6316,4280
SCO6317,4281
SCO6318,4282
SCO6319,4283
SCO6320,4284
SCO6321,4285
SCO6322,4286
SCO6323,4287
SCO6324,4288
SCO6325,4289
SCO6326,4289
SCO6327,4289
SCO6328,4290
SCO6329,4291
SCO6330,4291
SCO6331,4291
SCO6332,4292
SCO6333,4293
SCO6334,4294
SCO6335,4294
SCO6336,4295
SCO6337,4296
SCO6338,4296
SCO6339,4297
SCO6340,4298
SCO6341,4299
SCO6342,4300
SCO6343,4300
SCO6344,4301
SCO6345,4302
SCO6346,4303
SCO6347,4304
SCO6348,4305
SCO6349,4306
SCO6350,4307
SCO6351,4308
SCO6352,4309
SCO6353,4310
SCO6354,4310
SCO6355,4310
SCO6356,4310
SCO6357,4310
SCO6358,4311
SCO6359,4311
SCO6360,4312
SCO6361,4312
SCO6362,4312
SCO6363,4312
SCO6364,4313
SCO6365,4313
SCO6366,4313
SCO6367,4313
SCO6368,4313
SCO6369,4314
SCO6370,4315
SCO6371,4316
SCO6372,4317
SCO6373,4318
SCO6374,4318
SCO6375,4319
SCO6376,4320
SCO6377,4321
SCO6378,4322
SCO6379,4323
SCO6380,4324
SCO6381,4325
SCO6382,4326
SCO6383,4327
SCO6384,4328
SCO6385,4329
SCO6386,4330
SCO6387,4331
SCO6388,4332
